,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdimgrey,kMEsilver
FOXO3,136,black,black,0,0.4922748301855026,0.06160946911100099,0.2930660116275557
TCF12,141,black,black,0,0.49174042504984183,-0.378803743602467,0.7118831342015488
PLEKHA5,135,black,black,0,0.4905203021248342,-0.20336047849752747,0.4726049820323439
RBM33,134,black,black,0,0.4901053599321298,-0.14259468077982285,0.33448415306329476
MAP4K4,140,black,black,0,0.48954820749674144,-0.12887407727683994,0.2681984048076112
STRN3,136,black,black,0,0.4889015494941102,0.10997295885294152,0.26488115925653555
ARFGEF1,138,black,black,0,0.48864711701707436,-0.26103105053393466,0.49739727153324576
MORF4L2,124,black,black,0,0.48707150734181587,0.199646974040465,0.090271125669457
CUL1,133,black,black,0,0.486561813046942,-0.3178267676643217,0.4070417780706267
MAML3,134,black,black,0,0.4864634902958851,-0.08151977391317757,0.40296894363554325
HUWE1,139,black,black,0,0.4860210710702089,-0.24431948409901563,0.3476111979317971
CCNL1,135,black,black,0,0.485579446767472,-0.25848530937184744,0.3896521215978603
UBE3A,134,black,black,0,0.4853452370880229,-0.27978176110523556,0.36205552917171263
ARF1,121,black,black,0,0.4850961499566381,0.21360031661669157,-0.012933511123232815
SF1,132,black,black,0,0.4848146338021433,0.3135318094615671,0.05421908995775677
CDC73,135,black,black,0,0.48421195209832985,-0.08251686893839938,0.35398955397322435
HDLBP,134,black,black,0,0.4836034883755308,-0.025815179006344443,0.2001704957551857
FHIT,139,black,black,0,0.4830596685701084,-0.3254882535084973,0.5204103560399659
TMED10,126,black,black,0,0.4829653300375429,0.23625943107903485,0.11538626505462389
RHOB,125,black,black,0,0.48282094813173565,0.21103620295695907,-0.12353852975564276
DMXL1,134,black,black,0,0.48218713402368923,-0.05276040777132039,0.34910538654707846
PCGF5,132,black,black,0,0.48167667792305324,-0.3084510540819217,0.40234302868800886
TRAM1,121,black,black,0,0.4816161701984941,0.39739058511526487,-0.02763502736109287
LMBR1,135,black,black,0,0.48161098759834975,-0.17759004427839203,0.3453684282528485
TLE1,132,black,black,0,0.48135084954310553,-0.22409975905143334,0.32087691282324415
CNST,131,black,black,0,0.48101112943879043,-0.16124001214387634,0.32000071943257996
UBR4,135,black,black,0,0.48001964005920555,0.06786340202922705,0.17857979470573243
POGZ,131,black,black,0,0.4799667200677316,0.019960762758214356,0.24303974558874225
RORA,141,black,black,0,0.4798889983433672,-0.548028957225089,0.8069861070630651
TNRC6A,139,black,black,0,0.4794397147306615,-0.2409251295556461,0.38258105898778805
UBQLN1,129,black,black,0,0.4788725619373498,-0.20464767597140313,0.3313944325698149
ZNF638,140,black,black,0,0.4785849506033353,-0.29270524643420126,0.3596122672771013
TBCA,125,black,black,0,0.4779250456604663,0.026337161795454575,0.1339226830938875
AUTS2,141,black,black,0,0.477873371218303,-0.38436758446060026,0.6129576266068371
KPNA1,130,black,black,0,0.4763627741721067,-0.019949471327980646,0.2661408893023338
STAU2,134,black,black,0,0.4759294737558427,-0.20510655501150893,0.46577380806929036
MKLN1,139,black,black,0,0.47576432004276925,-0.2854488270728766,0.48961587448995025
FNDC3A,138,black,black,0,0.4754009494502661,-0.12453281470212792,0.3746191626150653
SEL1L,127,black,black,0,0.4752517464658485,0.2026263253574365,0.08938740023834955
UGT2B4,96,black,black,0,0.4749657738715897,0.03761507778121768,0.14203244478266966
WDR70,138,black,black,0,0.47458098470677057,-0.38867529839350934,0.5774021835127525
RB1CC1,132,black,black,0,0.4743296400909407,0.09675030014091099,0.18164390950620532
CTNNB1,138,black,black,0,0.4733626579289182,-0.010245417325485735,0.34478030569763357
ZEB1,137,black,black,0,0.47321821248891405,-0.15819542483675483,0.380961007337725
HNRNPU,141,black,black,0,0.47306696499904605,0.06691656106811475,0.11057193726162212
NSUN6,128,black,black,0,0.47279016206377794,-0.36954633357963657,0.49718675240557514
NPEPPS,136,black,black,0,0.4714315827577147,-0.21257070819078358,0.3395979058185606
KIAA0232,136,black,black,0,0.4708310608774004,-0.33836802353348494,0.46357183662008916
USP47,139,black,black,0,0.47061416158335745,-0.2897599851192671,0.45568905142276794
SERINC5,133,black,black,0,0.4703418342088998,-0.10757703796337957,0.3665342897219645
PPP4R2,133,black,black,0,0.4699714840469644,0.05540914560599928,0.24270454662661708
SEPTIN2,132,black,black,0,0.46983327436872346,-0.00244222972791664,0.2804107883496583
IGF2R,139,black,black,0,0.46969433376295383,-0.11199373461023758,0.2635782903075458
RNF13,132,black,black,0,0.4690511626221201,0.15309787571823713,0.17175025631797516
MAN1A2,132,black,black,0,0.46900371094827176,-0.07748877415706165,0.3112961848766402
RREB1,139,black,black,0,0.4677772437703221,-0.2856678362283358,0.3323219690712942
VPS13D,141,black,black,0,0.4667084452374976,-0.4071761382880874,0.6094828216629974
PUM2,141,black,black,0,0.4651112503366343,-0.20042998223899874,0.49884017223265015
SPIDR,141,black,black,0,0.4650430495297968,-0.3733189682902783,0.6368966154567524
KIAA1109,141,black,black,0,0.46449316290839976,-0.3898403739460965,0.432739541764905
SCAF8,137,black,black,0,0.46341770046318786,-0.17459300800648253,0.4360129339388461
VPS13A,138,black,black,0,0.46279943092609405,-0.11224003911144805,0.4172987024956086
STOM,126,black,black,0,0.4626368482341634,0.25539280480421445,-0.01070130926972157
EIF3E,133,black,black,0,0.46212938538751097,-0.16028589613472755,0.3474865150593433
RHEB,127,black,black,0,0.4614484894478161,-0.15017921200889023,0.2877073021660313
RMND5A,115,black,black,0,0.46111616643867775,-0.08465854833828014,0.062405320396701165
TMCC1,138,black,black,0,0.4607417012990443,-0.3141955778579665,0.4595273138254275
SMG7,131,black,black,0,0.4604774098258699,-0.307263624211385,0.3006502252178153
ETFA,128,black,black,0,0.4603978059202006,-0.04913627055578367,0.22674497743178273
EIF3H,128,black,black,0,0.4603095730681632,-0.022175185815272076,0.2116710556838227
MAP4,139,black,black,0,0.46013231984877057,-0.3369127366993047,0.4599073213586855
FAM120A,136,black,black,0,0.45977133521524066,-0.1863648209235148,0.3109274675995942
SND1,138,black,black,0,0.45957801444796065,-0.25995810366634664,0.40937416100535273
WDPCP,133,black,black,0,0.4595741610199159,-0.34219139607297266,0.46450902205182193
ERGIC1,132,black,black,0,0.4590025569778018,-0.12659480237474469,0.3333196949761355
LRCH1,135,black,black,0,0.4565930348145562,-0.20264474648483566,0.45230456515557954
ANKH,125,black,black,0,0.45598669641376555,0.08911985780192343,0.26101380687030534
SNX9,134,black,black,0,0.4556227503299187,-0.2608510742123275,0.4569574944642145
BRAF,139,black,black,0,0.45533743694134954,-0.25499171241471585,0.5139832180045166
PRKAR1A,123,black,black,0,0.45528370444559046,0.10895154399487245,0.0021018897993766023
LARP1,132,black,black,0,0.45318045396115164,0.01605728409513141,0.21973888542627432
RAB2A,136,black,black,0,0.45232023840570496,-0.099215712593429,0.31128853860307665
DDX17,141,black,black,0,0.4518914057295583,-0.3827759063968371,0.47601416394202
HECTD4,137,black,black,0,0.45101757531524594,-0.3641039734147394,0.522585465165198
FCHSD2,140,black,black,0,0.4507334713027174,-0.30027607358957276,0.4865377343858396
PAPOLA,135,black,black,0,0.4506084625090834,-0.1411076728375979,0.2712023605007278
ITFG1,137,black,black,0,0.44830706948499754,-0.13451795645045309,0.39933863495587096
ERBIN,140,black,black,0,0.44807524842481056,0.08661618274588027,0.26963128192161
SEM1,122,black,black,0,0.4480054530630009,0.17282231580883523,0.04994958566843304
SCAPER,138,black,black,0,0.4478303880772163,-0.411190387005664,0.5052916109042644
MIA2,138,black,black,0,0.4460708450453154,-0.2783993085253759,0.4632001685426593
LIMS1,136,black,black,0,0.44596753953899837,0.07729226086727428,0.3331707511528229
CAMK2D,139,black,black,0,0.44533245575990243,0.14789073052295212,0.3515025256774696
LUC7L3,140,black,black,0,0.4447839398738868,-0.452365139047947,0.4941162706622918
DIAPH2,140,black,black,0,0.4439148700424026,-0.31888812217357043,0.579527184160377
SGMS1,131,black,black,0,0.44339238562309613,-0.1689921126353285,0.46756559564006106
CPEB4,135,black,black,0,0.4428721405751356,-0.1623450300775753,0.21810744129996806
CSDE1,132,black,black,0,0.4418698480463715,0.22172614567865756,0.17437264213901246
DLG1,136,black,black,0,0.4418184337038323,-0.3345867131749591,0.4645321554295553
PRKDC,139,black,black,0,0.4405807367274804,-0.2598191247416124,0.38205162528689784
GNAQ,136,black,black,0,0.44047282904591717,-0.08534079513756748,0.3996659683896566
FAF1,141,black,black,0,0.4397780647771588,-0.5183628796601659,0.7489564853038088
UBE3C,136,black,black,0,0.43918520249732357,-0.06075538275901224,0.3525518426554607
CTH,80,black,black,0,0.43890019834657856,0.020277534724029444,-0.008771483920630978
N4BP2L2,141,black,black,0,0.4386267817908048,-0.3027000670176031,0.5632095522017748
USP32,136,black,black,0,0.43826471519467525,-0.3834503345648743,0.5111662073221133
CDK5RAP2,132,black,black,0,0.4381063143879371,-0.0955902120022927,0.340874457800127
ZFHX3,136,black,black,0,0.4368174872435332,-0.3504506421476905,0.5071986051314025
PHIP,141,black,black,0,0.4367931381289889,-0.3703686139544588,0.6730211503136115
GOLPH3,137,black,black,0,0.4346046438820846,-0.21349098174820438,0.29448878235124815
NUMB,141,black,black,0,0.4342075917234852,-0.3808951941025477,0.5770832491739077
HNRNPA3,131,black,black,0,0.43411005362638516,0.08467642955399894,0.2144715543862469
KTN1,139,black,black,0,0.4338309318775947,-0.09665449140472027,0.2120652516094987
SEC61B,109,black,black,0,0.4320412476303171,0.4841705797383944,-0.26658147250435366
HPD,106,black,black,0,0.4313212353544948,-0.01365510690944591,-0.06456587923447975
STAT1,137,black,black,0,0.430440503069069,-0.013064967563820681,0.260465737820161
USP24,137,black,black,0,0.43024850515059726,-0.0672814011519758,0.2554502141911639
RSRC1,133,black,black,0,0.4301542581425282,-0.10540317832071533,0.39427491286701366
ASPSCR1,105,black,black,0,0.4300205909114026,0.08907237725959763,-0.018877970059507705
ETNK1,135,black,black,0,0.4282157864150825,-0.12127506673093172,0.33565853388022715
MTSS1,138,black,black,0,0.428074508961703,0.2098095076031606,0.0661499083762471
CHD6,132,black,black,0,0.42796272958623843,-0.28361759827852445,0.33575420467428646
FARS2,136,black,black,0,0.42794899804252,-0.2498406425999028,0.4657347930513394
HECTD1,138,black,black,0,0.4276587734780572,-0.3332177613234877,0.3930322413397669
RERE,141,black,black,0,0.42597591037037497,-0.4174939988808141,0.6092383132987668
RBMS1,140,black,black,0,0.4257538032749437,-0.30335051037428246,0.4859598895900568
P4HB,134,black,black,0,0.4248516518747914,0.12222670276992562,0.048198478720611136
CPD,133,black,black,0,0.42482440822093853,0.008294615908862551,0.18107211869842843
CRADD,131,black,black,0,0.4242129551063441,-0.0671932550894688,0.32773281836242785
MCL1,134,black,black,0,0.42409659106391806,0.15078664228612873,0.16418814516967004
SENP6,140,black,black,0,0.4240965145396639,-0.2554733161703116,0.4707870588095978
MAPKAP1,134,black,black,0,0.42351696358651525,-0.17934059826355125,0.36776215502890497
KIAA0319L,136,black,black,0,0.4234608825239616,-0.3030655153988324,0.31507458440260205
TENT2,134,black,black,0,0.42201054187165277,-0.20234198658860283,0.42971580804892195
UBXN4,132,black,black,0,0.42082973300639515,-0.12066598599841313,0.2651399615625158
STAT3,137,black,black,0,0.42078152752146986,-0.16510086922154307,0.33667915120923214
TMED5,124,black,black,0,0.4206021170600464,0.32537390848674247,0.006681121380664181
BBX,141,black,black,0,0.41982045117355044,-0.2669513299096573,0.5343588974573438
CDK6,140,black,black,0,0.4191615550742049,0.10108168366133685,0.2528875093897659
AHCTF1,134,black,black,0,0.4174664942533185,-0.37706563015492867,0.4442304576992099
ZNF207,136,black,black,0,0.4172307364942301,-0.2202522986801293,0.30289669104925004
GPX4,112,black,black,0,0.41644548104890533,0.48859918700395794,-0.20666247199906987
DENND1A,138,black,black,0,0.41617510250623363,-0.3758340305305132,0.4966534637717537
TPRG1,125,black,black,0,0.4158502697081952,-0.16857067013057997,0.31041751645667515
ANKRD28,129,black,black,0,0.4155824058026552,-0.3750522681834355,0.5206970090107504
SUMF1,139,black,black,0,0.41453702255256747,-0.3102455548918437,0.5108140550990905
SRSF4,136,black,black,0,0.4144251874278952,-0.3150910122012842,0.4042780937534335
PPP1CB,138,black,black,0,0.41432433114044104,-0.32477372747940303,0.522499168282344
HDAC4,137,black,black,0,0.41406283859860865,-0.26554347254285837,0.3139741621384535
CNOT4,134,black,black,0,0.4131316547990128,-0.2559633103833625,0.4339545412341403
ACACA,128,black,black,0,0.41261751444607353,-0.25066578478402596,0.3851807746167097
USP9X,140,black,black,0,0.41228680159087366,-0.1543417323693049,0.3156721944451352
ANKIB1,137,black,black,0,0.4113758682877213,-0.3589409004894204,0.4813057060445582
MAN2A1,137,black,black,0,0.41130362761323547,0.0037076051553267555,0.2196856662026432
ADAR,133,black,black,0,0.41048886904625476,-0.010226683349737177,0.16468301929895068
COP1,141,black,black,0,0.4101786493361226,-0.4498471929947924,0.6416255949470167
UVRAG,140,black,black,0,0.4097404287602869,-0.3088731507880644,0.4576139855557426
SPEN,134,black,black,0,0.40855625845993937,-0.23261089979600846,0.3400050367463486
BABAM2,140,black,black,0,0.40794145019706124,-0.30998538750425514,0.5036184106325452
HSPA9,130,black,black,0,0.4070469088919312,0.04515561427661028,0.13215482200257275
GIGYF2,137,black,black,0,0.4070227114307424,-0.1868279361613486,0.34658635390903564
TRPM7,135,black,black,0,0.40434592415045545,-0.33251698343402675,0.45541826717128253
THOC2,134,black,black,0,0.4025019286771515,-0.2717567089468304,0.28471339732349843
RBM26,138,black,black,0,0.40238439713371854,0.07405281779077179,0.23030456610248226
ROBO1,134,black,black,0,0.40203888019469014,-0.26106561028842046,0.4392675728304952
RSRP1,134,black,black,0,0.4015061889230158,-0.2235510011662047,0.3430848086027461
MAP3K2,135,black,black,0,0.40018172506738636,-0.011770691159936729,0.3522676736272307
HNRNPDL,132,black,black,0,0.40000005092811336,0.049658989993018036,0.08139956627740408
PHLPP1,134,black,black,0,0.39945926568411816,-0.26319041289405504,0.33114533057140655
CNOT2,134,black,black,0,0.3987941944213426,0.24585274977953817,0.22068916427341453
DDX39B,129,black,black,0,0.3983228791047524,0.12665625593695282,-0.0008340846951663904
TPR,137,black,black,0,0.3982835860159129,-0.23573067005659715,0.23201823573375113
CLASP2,140,black,black,0,0.39770091018284853,0.015444301751481752,0.4246342771031105
SLC20A2,132,black,black,0,0.397275150191688,-0.10438820200762317,0.3193169262024232
LARP4,133,black,black,0,0.3960355978368759,-0.29400474088330136,0.34376967762522836
TLN1,132,black,black,0,0.3949616294771876,-0.0164223832289415,0.13026014115659612
HIPK2,138,black,black,0,0.39491599963723334,-0.16075823759040284,0.17949516028245407
AFF4,141,black,black,0,0.3941960800110858,-0.4597281557052463,0.5669157913371615
CAST,137,black,black,0,0.39375313750498,-0.17079242482872115,0.34978412087724986
TGOLN2,131,black,black,0,0.39268238845564524,-0.11779946855262649,0.20907988031105101
AHR,132,black,black,0,0.39263255385620394,-0.1941264790673586,0.3543240678901994
NRDC,135,black,black,0,0.39162980859737606,-0.14225657642695116,0.14852242613415337
MAP2K5,137,black,black,0,0.3914581996831152,-0.17592064124136544,0.3428315190749707
ANKRD17,140,black,black,0,0.3914369220993169,0.029432466513359425,0.3256777068542524
RAPGEF2,137,black,black,0,0.3902929934828055,0.21300166772209173,0.172933406227794
TOP1,141,black,black,0,0.38986646658090474,-0.4097247157365659,0.6957962634576039
NDUFC2,100,black,black,0,0.3895792180918016,0.24061322945580946,-0.12715303844370401
ATP9B,138,black,black,0,0.3884036890791764,-0.32802894805968846,0.4369208690850677
VPS13B,141,black,black,0,0.38583699134623656,-0.5843119382503962,0.7092585952645887
TP53BP2,128,black,black,0,0.3853871236057825,-0.032649821030180784,0.2764002397897963
USP25,138,black,black,0,0.3842797881383321,-0.3203806658738084,0.47494144662337323
RNGTT,134,black,black,0,0.38415280734271195,-0.11677889632375485,0.4492112707028656
OTULIN,122,black,black,0,0.383858624702339,-0.07857872347469176,0.04991219595419627
SMIM14,128,black,black,0,0.3837917688662849,0.04734004257835175,0.13543425041244714
NSMCE2,139,black,black,0,0.3809956902931326,-0.35849604115187045,0.47789207750299806
SERP1,127,black,black,0,0.3808286932389792,0.23567308880056695,-0.016631936377268827
MACF1,141,black,black,0,0.3806902976755099,-0.6554842013669192,0.7310670589984016
LBR,127,black,black,0,0.3802424896588981,0.012955496045328958,0.138388379987613
TAX1BP1,135,black,black,0,0.38023745518397833,0.07921894196776508,0.21512540059157745
EIF4A2,134,black,black,0,0.3799648720288445,-0.08611035431707877,0.24582464262674864
CLASP1,141,black,black,0,0.37972569815612384,-0.5678612567551437,0.5491596860619465
ATP2A2,139,black,black,0,0.37906591642973597,-0.3245970027795038,0.3502954239504493
PIKFYVE,134,black,black,0,0.37850455248978576,0.017691299669882594,0.16727324961435328
GSTK1,123,black,black,0,0.3757415324313538,0.16031471607399364,-0.026238370635272696
WSB1,139,black,black,0,0.3752613597825812,0.21526988385799975,0.21390811444886199
FAM172A,141,black,black,0,0.3735820030809863,-0.5235260705081036,0.7161799844857045
AGPAT3,133,black,black,0,0.3726880760067418,0.011089833497853412,0.2406839054190204
MLLT10,139,black,black,0,0.37241635005089574,-0.40158353428114274,0.49682797843491283
PDIA6,125,black,black,0,0.37224387439710693,0.10792422532261796,-0.01597903227228937
PRKCA,141,black,black,0,0.37198874425481754,-0.6075821832443418,0.6860530270221764
LARP4B,137,black,black,0,0.36848075129986024,-0.06497902592865366,0.2776007176804826
GOLGA4,140,black,black,0,0.3683152824464132,-0.3539680213179974,0.44141649633042396
ATP5F1B,120,black,black,0,0.36645228614892367,0.1918525305886632,-0.09159335293488177
UGP2,135,black,black,0,0.36598950562082483,-0.3607173310351338,0.4163912359168182
ADD1,137,black,black,0,0.3658065159208284,-0.20098523501828786,0.2869693266445949
NFE2L2,135,black,black,0,0.3655335497647476,-0.013148001599525515,0.24457273013882846
ATF6,136,black,black,0,0.3652362084462067,0.04690146323996171,0.24561039074147487
PNISR,135,black,black,0,0.3648888806853899,-0.2528879654665395,0.24073174682236634
RAB6A,134,black,black,0,0.36425843264968405,-0.15562715017118306,0.3253859276847393
PDIA4,113,black,black,0,0.36398954042483334,0.20883798597992598,-0.030061724037282914
HNRNPK,130,black,black,0,0.36355787148793106,0.298667812390684,-0.04333837927855195
AFF1,140,black,black,0,0.36308748416463266,-0.20507074281086266,0.4357425602399334
NKTR,140,black,black,0,0.3629828859540878,-0.3221109833145418,0.3915540732884769
XPR1,134,black,black,0,0.362552995545853,-0.40202778850158755,0.4243428738041694
ASL,115,black,black,0,0.361236322776825,0.06856263149521775,-0.008886327804111296
TGFBR2,141,black,black,0,0.3609617270651892,-0.07273329009772532,0.19059933254848657
PRKCE,139,black,black,0,0.3607136587798189,-0.3327222879994802,0.4608397944230137
SEC24B,139,black,black,0,0.35700606302619464,-0.3160205915639725,0.38130207340148586
MAN1A1,139,black,black,0,0.3564946899211467,0.025858684570332555,0.26881931334905373
KRTCAP2,107,black,black,0,0.35487606013529044,0.4102024579423422,-0.25487082073655026
UMAD1,137,black,black,0,0.35401979176677134,-0.11760237614011058,0.2659017754657093
SON,141,black,black,0,0.3518590653756638,0.05495339526801222,0.22005508113706626
UHMK1,125,black,black,0,0.3516328407306398,0.14857879097587764,-0.039774720182335924
OGT,138,black,black,0,0.35101316802800203,-0.09192595313828911,0.29713837129419207
EEF2,129,black,black,0,0.3503930625259063,0.5194415419270852,-0.21414765218018614
ATG10,135,black,black,0,0.34759141042992353,-0.3276014973088717,0.40715588648878875
THADA,138,black,black,0,0.34441663529952227,-0.388698550017539,0.5134210995715701
PPP1R12A,141,black,black,0,0.34406412804581954,-0.30307317938336803,0.5848244748914263
PIK3R1,138,black,black,0,0.3428342688857282,0.31046900407799577,-0.011356531562217517
PSAP,136,black,black,0,0.3424812916580766,0.3171724326134704,0.012643175965498259
NPM1,132,black,black,0,0.3423050207974761,0.2713835231727135,0.024718305972936255
MSI2,141,black,black,0,0.3419802190270114,-0.5352824454551578,0.6085982585633599
FUS,139,black,black,0,0.3416326845846141,0.16532778992100952,0.1885869449514256
HIBCH,135,black,black,0,0.3408691386072634,-0.05386120901098095,0.12784424841878075
CD63,127,black,black,0,0.3402211851546555,0.44238014411147253,-0.18412748555416367
LDLRAD4,140,black,black,0,0.3395388791922243,-0.36145204873011577,0.633582212857622
UBR5,140,black,black,0,0.33943879993747417,-0.24084183777266388,0.3627212640495144
TMBIM6,136,black,black,0,0.33923865640263023,0.34766357572199097,-0.060269889408756674
ZFAND6,135,black,black,0,0.3371274700762499,0.016896057840387498,0.2747010202787667
FBXL17,141,black,black,0,0.33644308648004023,-0.19279123345393506,0.5083938141162521
WAPL,138,black,black,0,0.335874455336154,-0.2994309309413539,0.3808423429124487
KIF1B,135,black,black,0,0.3354999701725464,-0.27174894133236754,0.37974917969141064
SIL1,138,black,black,0,0.33508718141983873,-0.13738586702533298,0.2804317935737343
CEP350,138,black,black,0,0.33345319019147374,-0.3141746076246685,0.4002620835376757
STAU1,133,black,black,0,0.3333822451207627,-0.39163318772494404,0.48668688756717904
PSMA1,134,black,black,0,0.333257058318411,-0.06755116730681623,0.24742652570937332
UBE2D3,140,black,black,0,0.3313946206698012,-0.04472021232248189,0.2825710986337981
HINT1,119,black,black,0,0.33105355886710275,0.46450969026861566,-0.2870286054228989
KAT6A,137,black,black,0,0.3299085359353098,-0.3659936156713632,0.49033529586240643
CPT1A,129,black,black,0,0.3284688448859689,0.0450236611029695,0.07906142033580806
CTSB,131,black,black,0,0.3284162071901449,0.17193852010718286,0.19607727370757913
ZFP36,131,black,black,0,0.3261872798078789,0.6223936210890266,-0.09583332577484495
ZC3H13,136,black,black,0,0.32253936474562733,0.07865634156480383,0.1380011834323656
CUL3,139,black,black,0,0.3185637556010914,-0.2898467917783913,0.47675791195986844
ZBTB38,136,black,black,0,0.31488299919649126,0.12086210958598737,0.0046017818541486625
ELF2,137,black,black,0,0.3136222029384292,-0.15010840351634988,0.4174868363065569
ZFR,138,black,black,0,0.31227167292661484,-0.33890829045074705,0.4276136371866036
FTL,136,black,black,0,0.312225404177907,0.5973838711531612,-0.34630690191438973
PATJ,137,black,black,0,0.3092309913338362,-0.2697827613644124,0.5139337562508525
HNRNPH1,140,black,black,0,0.30804290999701206,-0.24894811352594978,0.3031937436664943
CNOT1,135,black,black,0,0.3070097003039435,-0.2690502418101369,0.2769819784974183
PPIB,125,black,black,0,0.3059580008152172,0.49025407913534497,-0.26039911910609603
HSP90B1,139,black,black,0,0.30430445479063545,0.09737698780195846,0.020223366910782383
NME2,116,black,black,0,0.3031033817652804,0.3371736455244071,-0.12283315463980717
RICTOR,138,black,black,0,0.3028629691886529,-0.08037818602248069,0.2843268193311505
COX5B,107,black,black,0,0.30269990952082454,0.5224022922255688,-0.31128744206085585
PHC3,139,black,black,0,0.30261684704303765,-0.25890483876781734,0.41225961199069133
BDP1,138,black,black,0,0.30161796181249184,-0.41322609518551134,0.3883242647425381
TXN,111,black,black,0,0.2974809812395732,0.570187012426821,-0.4009409152448884
LCOR,138,black,black,0,0.29279848319086266,-0.29753476928500605,0.3988908371301511
PPP2R2A,136,black,black,0,0.2910513517382425,-0.13526751685875507,0.34636085811953604
XBP1,126,black,black,0,0.2910331836843676,0.22754507180130124,-0.05228846332750905
GPBP1L1,137,black,black,0,0.29077280500710523,-0.343420631386325,0.35026589393111895
AL391117-1,125,black,black,0,0.2907077589222319,-0.22726171562405048,0.39250831897463656
SQSTM1,141,black,black,0,0.2850509642331556,0.16667043768614612,-0.29534823671326316
PAGE4,13,black,black,0,0.2815809612081611,0.27259269831458954,-0.43939956368289024
WASF2,137,black,black,0,0.2805727362989772,-0.32780207200903017,0.3648012317238071
HSPA5,133,black,black,0,0.28029738505647545,0.2890869808952449,-0.14467378689036975
SOD1,121,black,black,0,0.2726403705935564,0.06401722441271211,-0.13145120332533713
NDUFA4,109,black,black,0,0.27163371220459703,0.48285363902455575,-0.4076225311290609
ITM2B,136,black,black,0,0.2700671172748855,0.6572887396892434,-0.19152315846997842
CCDC91,140,black,black,0,0.26766111000363363,-0.048801456325363674,0.4185366200433846
B4GALT1,139,black,black,0,0.258100363715563,0.0016611836649149084,0.12095733946532698
UQCRQ,112,black,black,0,0.2495115509758326,0.4071595161954603,-0.36712974244192825
CUX1,139,black,black,0,0.2445269577477021,-0.4111859596150319,0.5079994952226115
CST3,126,black,black,0,0.24342320078149252,0.7416407404522827,-0.3672661369193906
FTH1,137,black,black,0,0.242535353287106,0.5472974733084277,-0.3510400531029836
TBL1X,137,black,black,0,0.22950548177619337,-0.19613721900681683,0.13828387900785183
COX8A,108,black,black,0,0.2215930222720246,0.6139624250412342,-0.47887459611867117
KAT6B,140,black,black,0,0.2171683058132194,-0.435686215557143,0.5146374102163562
MIF,117,black,black,0,0.21090744737420436,0.565959500351981,-0.3897091673028791
PPP4R3A,135,black,black,0,0.19855772930695892,-0.33321252269699636,0.36865991322189995
COX6A1,115,black,black,0,0.19491401036655986,0.5914452433377283,-0.47681405395727766
EIF4B,138,black,black,0,0.19190060075083457,0.38692090865091433,-0.0826935628755155
PIAS1,141,black,black,0,0.19049238516817862,-0.44944357491134507,0.5643934415128318
SETD2,141,black,black,0,0.18777753885560433,-0.5730948514134739,0.6272548694225929
PPP3CA,141,black,black,0,0.18310038491346733,-0.3821417735576165,0.5838351453638697
ZNF292,140,black,black,0,0.18204598221894036,-0.029124892778086706,0.31455058259162477
COX6C,116,black,black,0,0.17839263227261143,0.6262432809589251,-0.5124316195541828
CALR,134,black,black,0,0.15973408782453008,0.48410696699186107,-0.29621212498779237
BCAS3,140,black,black,0,0.15608268967971298,0.001654307533277005,0.24026107782068315
RAB7A,139,black,black,0,0.15099018275821532,0.2518308287777729,0.15917777196271507
DPYD,141,black,black,0,0.118112946381045,-0.39079300054661165,0.684849111136199
NDFIP1,140,black,black,0,0.11413992216335726,-0.1228934649210401,0.1606917135064362
CHD2,140,black,black,0,0.11094142183215264,-0.36105376554911517,0.48615553863707534
IFITM2,120,black,black,0,0.096431710276754,0.6781558879003171,-0.5416990201167005
PICALM,141,black,black,0,0.09611102117562066,-0.31188845824942046,0.5078433582190217
KDM4C,141,black,black,0,0.09567127213463573,-0.40857738561805357,0.5935517481561196
PDS5A,141,black,black,0,0.09458982649213142,-0.47706039478534434,0.5318067908280982
FOXO1,141,black,black,0,0.09167694643598555,-0.6654874535731456,0.7255446208742707
PAN3,141,black,black,0,0.08800394875192846,-0.24127496085562325,0.4930200132558088
EPC1,141,black,black,0,0.08779455406553406,-0.5634250967796663,0.5787344617693739
ATG7,140,black,black,0,0.08712567200604311,-0.3972926010892281,0.499201997820164
RBL2,137,black,black,0,0.086743364039585,0.18948328700592296,-0.08643142868181423
RPS7,129,black,black,0,0.07580616813026561,0.7442747732184617,-0.46931979627225756
BTBD9,141,black,black,0,0.07549639859255695,-0.446746214748288,0.6573642983575826
JAZF1,141,black,black,0,0.07325206374785091,-0.3609288065350365,0.5811889377820545
BIRC6,141,black,black,0,0.0670688024742769,-0.4623478486809604,0.5098904972032046
ATP5MC2,129,black,black,0,0.0668770392084565,0.6202851184863557,-0.4352252539949968
RACK1,128,black,black,0,0.060435651715821534,0.614570321346525,-0.4663114026963978
UBR2,141,black,black,0,0.05250066412286733,-0.1518807857104206,0.2422241095809704
PLCB1,141,black,black,0,0.049972619281035933,-0.3503539979934889,0.5491237467794977
OSBPL8,141,black,black,0,0.04619865480914381,-0.21034946777142075,0.5316846121638016
WAC,141,black,black,0,0.04456297257825058,-0.5251056749799371,0.46578710904260057
NFKB1,141,black,black,0,0.04250926541442914,-0.08188793804932429,0.4703981487563862
CHD1,141,black,black,0,0.03585392352856757,-0.4656517594486523,0.5695390270853209
