,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMErosybrown,kMEsnow
FTO,6,black,black,0,0.9629369002892707,-0.8241001411979201,0.5751779111480917,-0.5241397741162226,0.11526495098841774,0.5355368642768894
ITFG1,6,black,black,0,0.962878138703209,-0.8267810794305565,0.5788932210569181,-0.5583060915360434,0.07445742162991567,0.5322367334643486
ASAP1,6,black,black,0,0.9626412173383121,-0.8509170037943832,0.4803349712319354,-0.35380684014865266,0.10482603978726548,0.6012468771412648
CADM1,4,black,black,0,0.9625266787181421,-0.9731124472356316,0.1514908251848687,-0.13031259543461568,0.0943741398013891,0.8407738105965641
ITIH1,4,black,black,0,0.9622983837186232,-0.9781344502408736,0.15319535726778974,-0.16268350490711322,-0.1121219644910556,0.844741733773045
PROC,4,black,black,0,0.9621316273717804,-0.9743408632613696,0.1513655188803611,-0.2104396608188641,0.21647462215825353,0.8467879727050571
DSP,4,black,black,0,0.9617645417376847,-0.9686718098587952,0.15090848038260835,-0.09248214186985576,0.08116233263449749,0.8423958852000731
AGMO,4,black,black,0,0.9615469374912434,-0.9687226524863425,0.150754852199731,-0.11949862451662885,0.13616717888757576,0.8443433280193873
APCS,4,black,black,0,0.961307183998922,-0.9713483120799363,0.1509263958185868,-0.17925479946761394,0.2064712782881695,0.8456269612746654
DDX17,6,black,black,0,0.961250652730848,-0.8447766159287773,0.5300061590105449,-0.516311125680186,-0.08905427192803288,0.5706728088338766
FP671120-4,6,black,black,0,0.9610597600265364,-0.9956230444984101,0.09629734126951013,-0.16144323933263327,0.11382080864416179,0.8848179542139754
ITIH3,4,black,black,0,0.9606006801614767,-0.9682478026815803,0.15134469001269715,-0.08342127067275423,-0.03218369598283629,0.8435540420679019
RBPMS,4,black,black,0,0.9599682331235526,-0.9672836434975118,0.1511888552142105,-0.07665961680960937,-0.03398113171009939,0.8425189174206438
G6PC,4,black,black,0,0.9596258974165405,-0.973469667711395,0.15115371662022972,-0.2126750560906906,0.21215925261867305,0.8409879208969105
ARFGEF1,6,black,black,0,0.9594142054723104,-0.8240229214296603,0.5606953031905111,-0.43936703876388655,-0.013884433230792099,0.538128236209024
RERE,6,black,black,0,0.9589063908414478,-0.8295982690004647,0.5613317898198358,-0.5768122394188676,0.14278112571661009,0.5422715277053005
BBX,6,black,black,0,0.95886618126247,-0.8220003432036805,0.5823499832953416,-0.5717164247033308,0.021767648063114202,0.5296005953998696
BHMT2,4,black,black,0,0.9587982135598248,-0.9670617837558917,0.15042853595189176,-0.15242925257240045,0.16904262387799965,0.8443609005406835
FGA,5,black,black,0,0.9587157149473793,-0.8095914649522079,0.6064072391673204,-0.5209611418895091,-0.035434560709570885,0.5086968407198187
HNRNPU,6,black,black,0,0.9582642217559878,-0.8763043163402633,0.43067776200477337,-0.5184092832260059,0.1954340932071079,0.6430684193227092
USP34,6,black,black,0,0.9581577953402463,-0.8484880691868313,0.4830466450434628,-0.3138477948633719,-0.15368222257203792,0.5934361444431769
PROX1,4,black,black,0,0.9577283860587413,-0.9736400263137279,0.15190081062677005,-0.16656746742672537,0.0023816983172911333,0.8352231966332081
DYRK1A,6,black,black,0,0.9576769085476144,-0.950567874652132,0.22088313878265592,-0.21161409339607204,-0.09300091884176537,0.7841097540115277
NCOA2,6,black,black,0,0.9574338477907708,-0.9591350115329776,0.16427179038556872,-0.06116492533711684,-0.04896196829169963,0.8273978271854088
EDEM3,6,black,black,0,0.957368715193422,-0.9022073524737639,0.36040392055736536,-0.48331811516922035,0.26353055287163524,0.690008070745486
SMARCA2,6,black,black,0,0.9572670744333445,-0.9052161300672905,0.3581947509020159,-0.4121347081421362,0.03864750964700636,0.6843940895243497
CLDN1,4,black,black,0,0.957156843501741,-0.963350262045491,0.15045826248117913,-0.0734796493568624,-0.0010929681530606563,0.8405616951827442
NBAS,5,black,black,0,0.9570387001754544,-0.8078908942850648,0.6113571829653609,-0.5640400691575225,0.0332902806788037,0.5032227753431285
IGFBP2,4,black,black,0,0.9565508849576487,-0.9672775945536802,0.1503155870403705,-0.19874219785532427,0.21324406074038757,0.8434566664988303
ABCA6,4,black,black,0,0.9563866990204444,-0.9633762535621546,0.15059573267541904,-0.07895262639582716,-0.030669248100245648,0.8405450570040647
PTPRF,4,black,black,0,0.9562967571540063,-0.9621482362171343,0.15016248899369747,-0.058738272779593766,0.008285670024310353,0.837043145181754
RNF13,6,black,black,0,0.95617551511682,-0.9479795388340864,0.21812977549523083,-0.2721936492882499,0.18935948163121322,0.7857772812661671
ANGPTL3,4,black,black,0,0.9551949467064532,-0.9742183776719687,0.1525898119339915,-0.2011673240530893,-0.11402942414290282,0.8384531657228113
PPP6R3,6,black,black,0,0.9551100363086433,-0.8274128212313298,0.5597378201154978,-0.5394371112315185,0.02419452322714295,0.5358510350160298
HMBOX1,6,black,black,0,0.9539124558475072,-0.9307457201914874,0.23993004925902922,-0.10691880595923245,-0.17097705476376193,0.7666551936080894
NR5A2,4,black,black,0,0.9538567343961594,-0.9616055908592275,0.14933280120375578,-0.1372285643222715,0.20563263133994758,0.8361545813774458
STRN3,6,black,black,0,0.9536028750670973,-0.9842293788279263,0.1185915821596982,-0.24408779529622937,0.11623113786790831,0.8641696597388933
HERC4,6,black,black,0,0.9534128596865658,-0.993672666075698,0.08953488437836925,-0.17864481456831352,0.02438633104137184,0.8835228079792318
MAT1A,4,black,black,0,0.9533765105809334,-0.9633920670606131,0.1494869209923228,-0.17293335088122647,0.23724057065653312,0.8357207853858906
TM9SF3,6,black,black,0,0.9532040471043131,-0.9344850046142242,0.2395637867526528,-0.2582815103839755,-0.002612833969668298,0.7788070928462234
CAB39,6,black,black,0,0.9531158479869227,-0.9625071535450482,0.14295438484554454,-0.05095073950696029,-0.018624271484970714,0.8375161758543986
C2,4,black,black,0,0.9531102361453024,-0.9578457305019691,0.14931919638001667,-0.07070811300089622,0.0671777286116492,0.8365959909970654
VWA8,6,black,black,0,0.9528830304491362,-0.9057523985405095,0.3327625550065075,-0.2731426198747419,-0.2519399757754013,0.7000798523045927
PDS5A,6,black,black,0,0.9525321576211007,-0.9936599217511869,0.07928323765858082,-0.11694942673975267,0.011751447524275115,0.885764115888354
OSBPL8,6,black,black,0,0.952070331227001,-0.8058300007220158,0.5842213571542539,-0.42790015499837136,-0.08142729917386538,0.515815440442323
MBD5,6,black,black,0,0.9520079214860411,-0.9851483920483347,0.09320409663704607,-0.10797015215650668,0.08165576808433543,0.8734445945835975
TLCD4,4,black,black,0,0.9516549960427607,-0.9575339660409473,0.1489444420995423,-0.08824832628715218,0.13210173582690987,0.8325852168954346
GPAM,4,black,black,0,0.9510638092076082,-0.9667525909806887,0.15113305725319606,-0.14010044312139133,-0.08017441486433154,0.8287024666044893
DCXR,4,black,black,0,0.9507525419231413,-0.9629020118686206,0.14934963159040668,-0.22532183512705642,0.27579850484576823,0.8369589502168744
TNKS2,6,black,black,0,0.9505144475193653,-0.8378171115958674,0.4928413718557524,-0.4512208507091862,0.09221424561871147,0.5897280941908207
FN1,5,black,black,0,0.9504620198675204,-0.792992599023729,0.6256660913828954,-0.53874588629049,0.0323545093249193,0.4848256238982902
NEDD4,4,black,black,0,0.950221097751277,-0.9548839293450114,0.14903601431004304,-0.0643513731684253,0.02776291052867835,0.8349978302437391
SERPINC1,4,black,black,0,0.9500578760187667,-0.9621977927343566,0.15090210066767845,-0.11053678699412986,-0.15589527748155038,0.834891568958424
TENT2,6,black,black,0,0.9498673294343378,-0.9452772064266768,0.22517571294731367,-0.35365017782117797,0.024892468845624936,0.785508608547902
SDC2,4,black,black,0,0.9498122097280515,-0.9671622000021692,0.1501270978645754,-0.2570528218418675,0.2212418536204486,0.832152327516237
ARID5B,6,black,black,0,0.9492713034972575,-0.98359480467113,0.08995205234035761,-0.1531727787275485,0.11103094638445224,0.8814837912493381
PON1,4,black,black,0,0.9492218723747425,-0.9691475444965663,0.1510066651110802,-0.23539001669346277,0.058756495458907695,0.8289056816456011
WASHC4,6,black,black,0,0.9490600594634936,-0.9782821646535697,0.12369588113741972,-0.1778830174065595,-0.10752527391481984,0.8524651306691675
ZBTB20,6,black,black,0,0.9489887231474103,-0.8234832411460651,0.5313880406022111,-0.37715705332410815,-0.20787077177498375,0.5526118005265624
TTC3,6,black,black,0,0.948807112763821,-0.8648862792656598,0.45073811802421426,-0.4666428046416925,-0.1762950261119842,0.6126982259367978
