,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
UBQLN1,92,gainsboro,gainsboro,3,-0.34513947627300307,0.01627499235752547,0.4234488316286804,0.33487289249109425
PCCA,93,gainsboro,gainsboro,3,-0.6234759022433826,0.2660732743530735,0.7995723211613326,0.3316683147599724
AP3B1,93,gainsboro,gainsboro,3,-0.6136068836257791,0.316131759624148,0.7199788472539426,0.3228554998252563
ANKS1A,93,gainsboro,gainsboro,3,-0.5013118729246665,0.31596413402062384,0.6793944766511273,0.31939694168864197
DCAF8,90,gainsboro,gainsboro,3,-0.3147834235978944,0.03745216216798231,0.4489104675923581,0.3115156262288179
ATG7,93,gainsboro,gainsboro,3,-0.7097263900619939,0.4149291682311984,0.7708559228953951,0.3088379912636973
PIAS1,93,gainsboro,gainsboro,3,-0.5937072818622995,0.300180077210951,0.6654192383049495,0.30764731732816725
DIP2B,93,gainsboro,gainsboro,3,-0.7129366859922973,0.37653980487217037,0.769144782184652,0.2978829844514013
PKN2,93,gainsboro,gainsboro,3,-0.6658692492060435,0.374183519506538,0.724957314322167,0.2933393567919423
CSNK1A1,93,gainsboro,gainsboro,3,-0.49714484740023773,0.3306724699777614,0.5836719636827409,0.28222620208054455
LCOR,93,gainsboro,gainsboro,3,-0.6790714047586889,0.371130826233249,0.7735948199346658,0.2756367972974987
CAB39,92,gainsboro,gainsboro,3,-0.4252557096812225,0.15310332113592753,0.4547493299617572,0.26283734278923254
N4BP2L2,93,gainsboro,gainsboro,3,-0.5721823303975644,0.31681545922732274,0.7206182614463015,0.25879469213106054
TGFBR2,93,gainsboro,gainsboro,3,-0.6182808643777009,0.3064829745095352,0.7545501271349124,0.25240803597709555
FAM172A,93,gainsboro,gainsboro,3,-0.5174041194396792,0.21802909505872886,0.682363315738456,0.24567166831149773
AFF1,93,gainsboro,gainsboro,3,-0.5950011006324365,0.45188598430102356,0.6713443571993887,0.23477684939870547
AVL9,93,gainsboro,gainsboro,3,-0.5954749958514912,0.2858234394547399,0.6981527225384458,0.22770820325528465
FNDC3B,93,gainsboro,gainsboro,3,-0.7090870955262842,0.4360296580667981,0.7756718501366332,0.2209687118074477
VPS13B,93,gainsboro,gainsboro,3,-0.6643991892574894,0.33546790676981436,0.727625467994091,0.21838854686621675
DENND1A,93,gainsboro,gainsboro,3,-0.7665226541177845,0.5027961272150524,0.8092819873360879,0.2137115915135443
ATP9B,93,gainsboro,gainsboro,3,-0.5749691401325788,0.3929664316005834,0.6981106944377529,0.21187263912158005
STAU1,91,gainsboro,gainsboro,3,-0.2765346078218941,0.12547932434964235,0.34857092837069276,0.20914280920322637
RAP1A,93,gainsboro,gainsboro,3,-0.46848019254171497,0.29655857430231525,0.6088291354509839,0.20382843565637843
ROCK1,93,gainsboro,gainsboro,3,-0.7050069431934327,0.49425471615227157,0.723393393945134,0.20342401043649005
MBNL2,93,gainsboro,gainsboro,3,-0.49857118758368846,0.45256171978654086,0.5861346081709239,0.1630502239225984
UVRAG,93,gainsboro,gainsboro,3,-0.6673371891395938,0.48192700460620935,0.6619284487563348,0.1459351345415509
SUCLG2,93,gainsboro,gainsboro,3,-0.6311471339145096,0.32709358716427517,0.6970580473785294,0.14313772744030842
ATP2B1,93,gainsboro,gainsboro,3,-0.6312932558829862,0.48214035858023263,0.6731023141353977,0.12899323550405975
LPP,93,gainsboro,gainsboro,3,-0.8159087412006987,0.538784104846957,0.7621185419700508,0.09635479715996054
PNISR,93,gainsboro,gainsboro,3,-0.7377099204188109,0.5701364925709336,0.6561221341958882,0.07872037332646886
PDSS2,93,gainsboro,gainsboro,3,-0.499801539074186,0.2964961724339815,0.44588352501054157,0.07442595529934853
DPYD,93,gainsboro,gainsboro,3,-0.8606643703537715,0.6641290078893948,0.7866232245778757,0.0653209587206056
ZSWIM6,93,gainsboro,gainsboro,3,-0.4476807445661807,0.6775048688817069,0.3195379599560503,-0.24235798189545799
ELF2,93,gainsboro,gainsboro,3,-0.2815194065950118,0.61242833889603,0.17633802402838078,-0.272941302835619
PAN3,93,gainsboro,gainsboro,3,-0.37374574490159673,0.6524170396232664,0.23879510966201267,-0.28852569008973955
CHST11,93,gainsboro,gainsboro,3,-0.3410422292117082,0.6599782499210163,0.2362433855148897,-0.3019780227207671
SMAP2,93,gainsboro,gainsboro,3,-0.587742548825751,0.670324959392308,0.29661171201331793,-0.3455508881834506
CCNH,93,gainsboro,gainsboro,3,0.21212117321085688,0.22846294464003075,-0.22030699949641908,-0.3610848429032893
RAB10,93,gainsboro,gainsboro,3,-0.6555991110421614,0.7003358435677375,0.2777835849044429,-0.3633478204718179
PRKCH,93,gainsboro,gainsboro,3,0.10866618677940086,0.21819113977889024,-0.1550703821688758,-0.37275916289439753
JMJD1C,93,gainsboro,gainsboro,3,-0.5707191727445515,0.7269246456199177,0.2837707643702608,-0.3892217787929175
ST3GAL1,93,gainsboro,gainsboro,3,-0.4531938458245301,0.663141102954916,0.1807271670276028,-0.39744411862053275
SLTM,93,gainsboro,gainsboro,3,-0.3079528640415071,0.5664172389443592,-0.01408561714911608,-0.4148023089203797
ELF1,93,gainsboro,gainsboro,3,-0.21839638576258263,0.528778388979929,0.010105447733830106,-0.42267808007876073
CHD1,93,gainsboro,gainsboro,3,-0.2468123066979341,0.5893198840669446,-0.05663167940937056,-0.42514108132244505
SIPA1L1,93,gainsboro,gainsboro,3,-0.4262947592370359,0.7985354286602949,0.1873741844855492,-0.4253260871657689
CELF1,93,gainsboro,gainsboro,3,-0.3299802421817077,0.6210728818672527,-0.03281965824789773,-0.4293313635795125
JARID2,93,gainsboro,gainsboro,3,-0.5296079289576271,0.7919862905555403,0.2129392714878127,-0.43056007016821574
LRRFIP1,93,gainsboro,gainsboro,3,-0.26430100753685026,0.6129867991403838,-0.007934534118327511,-0.43368959524382733
NUP98,93,gainsboro,gainsboro,3,-0.5749675444368281,0.7306591026895111,0.25183740963673007,-0.43637479707080007
ITCH,93,gainsboro,gainsboro,3,-0.4665290302924221,0.651553347318806,0.10919726372256464,-0.43820801408089033
PPP4R3A,93,gainsboro,gainsboro,3,-0.28273342393840784,0.5655812068919776,-0.058407592727325944,-0.45011701399797954
ANKRD44,93,gainsboro,gainsboro,3,-0.16020173764186849,0.525359560911543,0.02725104825434918,-0.45707944399794315
TNFAIP3,93,gainsboro,gainsboro,3,-0.004746238318286483,0.42164194092097235,-0.12288242341839971,-0.4575298442006763
SPAG9,93,gainsboro,gainsboro,3,-0.3363730957641136,0.6375589069582329,0.03353055683584439,-0.4651823000114251
MARK3,93,gainsboro,gainsboro,3,-0.4097220946413036,0.6907519876621931,0.09308788540383094,-0.4682613045388457
ZBTB16,93,gainsboro,gainsboro,3,-0.010582905688081295,0.32855937742416874,-0.3221530824752733,-0.47332845070853025
ATP11B,93,gainsboro,gainsboro,3,-0.35652360846643555,0.6017972429898214,0.06925975229133914,-0.47459547360317433
NCOA3,93,gainsboro,gainsboro,3,-0.5810056649521592,0.6819115213215442,0.2802450699174891,-0.4782082117321791
FKBP5,93,gainsboro,gainsboro,3,-0.20680771846994728,0.4372487748581105,-0.16254984443842113,-0.49048056301214515
ASH1L,93,gainsboro,gainsboro,3,-0.5754503133597695,0.7321474924130816,0.19078193324009732,-0.5011489015006096
PPM1B,93,gainsboro,gainsboro,3,-0.28201654656370695,0.5896635906597022,0.006524410474415064,-0.5039188020850283
RBM25,93,gainsboro,gainsboro,3,-0.4882560430434172,0.7342121760530986,0.10780998336439229,-0.5231866131080951
TAOK1,93,gainsboro,gainsboro,3,-0.4500796837830937,0.6868656312024802,0.0548364540408521,-0.539622280799154
SMARCC1,93,gainsboro,gainsboro,3,-0.439681539991532,0.6321001681458506,0.049499942083339986,-0.5399040442096192
NFAT5,93,gainsboro,gainsboro,3,-0.2610790882616684,0.6162710194607554,-0.10773271187859947,-0.557668184429867
STIM1,93,gainsboro,gainsboro,3,-0.35568223244642705,0.5937490934326158,0.12301341989095942,-0.5603602112247925
FOXO1,93,gainsboro,gainsboro,3,-0.20590447913275817,0.625839429291768,-0.09770773792783413,-0.6001443891853874
R3HDM2,93,gainsboro,gainsboro,3,-0.36785388035591354,0.6168739163047005,0.03374529550438344,-0.6075657808031443
TMEM131L,93,gainsboro,gainsboro,3,-0.2901408639155829,0.5842981436419862,-0.07601598211157408,-0.621540416262365
TNRC6B,93,gainsboro,gainsboro,3,-0.24425501009921036,0.6086402919063919,-0.04473793762387901,-0.6281352788334132
UBE2K,93,gainsboro,gainsboro,3,-0.1560121946329844,0.5560127611050187,-0.20011751712117667,-0.6304243982748307
GATAD2B,93,gainsboro,gainsboro,3,-0.45018666747896,0.7197884351559277,-0.024328349935653148,-0.6352995163133835
ELOVL5,93,gainsboro,gainsboro,3,0.08780404417678161,0.3143753394269205,-0.36370824762779796,-0.6361280809935423
PPP2R5C,93,gainsboro,gainsboro,3,-0.014755682917719858,0.45267234629113295,-0.23438329275940556,-0.6407994166249262
TCF25,93,gainsboro,gainsboro,3,-0.12527017408027713,0.6326647687579751,-0.22527275306622963,-0.6408233009861466
PACS1,93,gainsboro,gainsboro,3,-0.10792334510028546,0.5427438665516958,-0.19261040272719596,-0.6438223298079204
GPBP1,93,gainsboro,gainsboro,3,-0.30630951514308286,0.6466791541932769,-0.162691556675572,-0.6682896398487241
KDM2A,93,gainsboro,gainsboro,3,-0.25512734306114865,0.687239826374748,-0.15990175946486715,-0.6732905843850806
FNBP1,93,gainsboro,gainsboro,3,-0.15361239423877204,0.6016059308433003,-0.19659814881244367,-0.682528973318923
SRPK2,93,gainsboro,gainsboro,3,-0.3699010518179551,0.6731503509691448,-0.10403529152252906,-0.6851386622350343
