,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
PPP4R2,93,dimgrey,dimgrey,2,-0.5791854166182392,0.20418767657660503,0.6965184658360869,0.26634934222178724
FP236383-3,81,dimgrey,dimgrey,2,-0.5991293742636681,0.14303624588304623,0.6948917655494015,0.2301879762696515
RAPGEF6,93,dimgrey,dimgrey,2,-0.6086677810346015,0.36324952602529914,0.6921212138842069,0.21239160555355058
PSMD1,93,dimgrey,dimgrey,2,-0.509032261876439,0.1453395347656618,0.690293309836687,0.37762622478117636
SCD,81,dimgrey,dimgrey,2,-0.4244610215733994,-0.04363756516682522,0.6897845539634054,0.6004818171163576
MBD5,93,dimgrey,dimgrey,2,-0.37502592078145397,-0.01897809048745669,0.6860105384212792,0.4822439877397832
ATR,93,dimgrey,dimgrey,2,-0.6251894403946431,0.40543462170428507,0.6858698905903159,0.18328134613606742
GIGYF2,93,dimgrey,dimgrey,2,-0.620252862176494,0.3340546190718391,0.6849455153663726,0.1845955408154494
ITSN1,93,dimgrey,dimgrey,2,-0.4687406862409092,0.10524889969711884,0.6813247028326672,0.46074853299483887
NRIP1,92,dimgrey,dimgrey,2,-0.4096537966765815,-0.024696582289805973,0.6812033582648034,0.5853205956448787
LRPPRC,93,dimgrey,dimgrey,2,-0.5155329368367061,0.14374929453420285,0.6799047510413587,0.40639093868403475
EPS8,93,dimgrey,dimgrey,2,-0.25678636200222305,-0.13642962714917442,0.6798409404496342,0.6301970449147704
UBE3C,93,dimgrey,dimgrey,2,-0.6736607547529527,0.3914068820649889,0.6776244168491918,0.15755483353003125
ANO6,93,dimgrey,dimgrey,2,-0.44283057686381466,0.07216296351182958,0.6775113480661483,0.3855375160135301
TNKS2,93,dimgrey,dimgrey,2,-0.4596854721497613,0.08158473778060525,0.6773377287018745,0.4358709672993968
ABCA1,92,dimgrey,dimgrey,2,-0.400975194204276,-0.0031445145388710612,0.6772889212528252,0.5459529545906884
