"tf_name","motif_id","gene","grn_weight"
"ZBTB18","MA0698.1","ABCB10",-0.0126528655039797
"BATF","MA1634.1","AKTIP",-0.0126542271898762
"GABPA","MA0062.3","SNAI3",-0.0127996601673942
"PBX1","MA0070.1","CSNK2B",-0.0128197082499396
"SP3","MA0746.2","SNAI3",-0.0128904142299617
"ISL2","MA0914.1","ATAD3B",-0.0129437709936751
"BCL6","MA0463.2","CCL5",-0.0130446760980425
"SP5","MA1965.1","AKTIP",-0.0130709824638514
"SRF","MA0083.3","CSNK2B",-0.0131250074003257
"KLF11","MA1512.1","ATAD3B",-0.0132965050184195
"KLF16","MA0741.1","AKTIP",-0.01336581426916
"TBX15","MA0803.1","PSD4",-0.0134053302356997
"MGA","MA0801.1","PSD4",-0.0134053302356997
"BNC2","MA1928.1","PSD4",-0.0134087990971088
"ZNF449","MA1656.1","PSD4",-0.0134661589046474
"HNF1A","MA0046.2","ABCB10",-0.0134871769247099
"KLF14","MA0740.2","SNAI3",-0.0135323580451565
"TFAP2E","MA1569.1","AKTIP",-0.0135522555222366
"ZIC1","MA0696.1","CCL5",-0.0136460679959079
"TEAD4","MA0809.2","ABCB10",-0.0136799871751098
"THRA","MA1969.1","CCL5",-0.0136835795142769
"HNF4A","MA0114.4","CCL5",-0.0137905691253053
"ZNF692","MA1986.1","CCL5",-0.0137917227822506
"POU4F1","MA0790.1","CSNK2B",-0.0138818005183235
"TP63","MA0525.2","CCL5",-0.0141090288826588
"MAF","MA1520.1","PSD4",-0.0141549413754032
"FOSL2::JUNB","MA1138.1","AKTIP",-0.0141701537106294
"PRDM9","MA1723.1","AKTIP",-0.0142199782639894
"FOSL1","MA0477.2","AKTIP",-0.0142680807387886
"FOS","MA0476.1","AKTIP",-0.0143302181155395
"FOSL2::JUND","MA1144.1","PSD4",-0.0143579023791907
"SP9","MA1564.1","AKTIP",-0.014510774259017
"RXRB","MA0855.1","PSD4",-0.0146248561753126
"KLF13","MA0657.1","AKTIP",-0.0146440678912479
"RREB1","MA0073.1","SNAI3",-0.0146835880079712
"NR1I2","MA1533.1","SNAI3",-0.014699368218693
"JUNB","MA0490.2","AKTIP",-0.0148208081784038
"HNF4G","MA0484.2","PSD4",-0.0149088166550598
"KLF1","MA0493.2","ABCB10",-0.0149994541560074
"MAFF","MA0495.3","ABCB10",-0.0151361219000994
"KLF5","MA0599.1","AKTIP",-0.0151487426714206
"POU5F1","MA1115.1","AKTIP",-0.015151333836358
"ASCL1","MA1631.1","SNAI3",-0.0152427325431952
"KLF6","MA1517.1","CSNK2B",-0.0152658344557234
"TP53","MA0106.3","CCL5",-0.0153268077910623
"ZNF135","MA1587.1","ABCB10",-0.0153277965343583
"DMRTA1","MA1707.1","PSD4",-0.0153301175190542
"ZIC4","MA0751.1","CCL5",-0.0154395400619842
"LHX2","MA0700.2","PSD4",-0.0154531401490606
"SP2","MA0516.3","ABCB10",-0.0155128103546145
"TCFL5","MA0632.2","AKTIP",-0.0155755299918408
"RORC","MA1151.1","PSD4",-0.0157510478742301
"FOSL1::JUN","MA1128.1","PSD4",-0.0157670427837739
"ZNF320","MA1976.1","CSNK2B",-0.0158611670762265
"FOS::JUND","MA1141.1","PSD4",-0.0159036279000449
"PBX1","MA0070.1","ABCB10",-0.0159761393606539
"ZNF701","MA1987.1","AKTIP",-0.015980134917127
"ZNF574","MA1982.1","CCL5",-0.0159947020641636
"HOXB3","MA0903.1","CSNK2B",-0.0160746143642375
"DUX4","MA0468.1","ABCB10",-0.0160897741443665
"NFIC","MA0161.2","PSD4",-0.0161650092654595
"MEF2C","MA0497.1","CCL5",-0.0162714667120279
"ZNF257","MA1710.1","AKTIP",-0.0163226921333043
"SNAI2","MA0745.2","SNAI3",-0.0164447036085295
"EWSR1-FLI1","MA0149.1","ABCB10",-0.0164664762810038
"EBF1","MA0154.4","PSD4",-0.0164695757356535
"NFATC4","MA1525.2","ATAD3B",-0.0165857676101771
"PROP1","MA0715.1","CSNK2B",-0.0166155510282384
"TBX18","MA1565.1","CSNK2B",-0.0167115165415342
"NFATC3","MA0625.2","ATAD3B",-0.0168583770745445
"FOSB::JUNB","MA1135.1","PSD4",-0.0169138108762799
"NHLH2","MA1529.1","CCL5",-0.0170250312747549
"TBX20","MA0689.1","PSD4",-0.0171235566857845
"IRF9","MA0653.1","ABCB10",-0.0171388318266021
"KLF14","MA0740.2","AKTIP",-0.0171617498128183
"NR2F6","MA1539.1","AKTIP",-0.0171783720477569
"ZNF384","MA1125.1","ABCB10",-0.0171829459628881
"KLF15","MA1513.1","SNAI3",-0.017354618147471
"EN1","MA0027.2","PSD4",-0.0173710176621852
"EGR3","MA0732.1","AKTIP",-0.0174165147435551
"DUX4","MA0468.1","CSNK2B",-0.01744148359628
"JDP2","MA0655.1","PSD4",-0.0175605093550026
"MEIS1","MA0498.2","CSNK2B",-0.0176269321594953
"GLIS2","MA0736.1","ATAD3B",-0.0176661588469174
"NEUROG2","MA1642.1","ABCB10",-0.017681660506137
"ARNT::HIF1A","MA0259.1","CCL5",-0.0177144034734872
"ZNF667","MA1984.1","CSNK2B",-0.0177224128281366
"GBX1","MA0889.1","PSD4",-0.01774257552493
"KLF2","MA1515.1","AKTIP",-0.0178865701500064
"ZNF320","MA1976.1","AKTIP",-0.0179100944942103
"ERF::HOXB13","MA1937.1","CSNK2B",-0.0182088734308663
"KLF10","MA1511.2","SNAI3",-0.0182249895418062
"ZSCAN4","MA1155.1","PSD4",-0.0182630044886744
"RXRG","MA1556.1","AKTIP",-0.0182854716001478
"MAZ","MA1522.1","AKTIP",-0.0183072700338404
"NR1H2::RXRA","MA0115.1","PSD4",-0.0183191420555837
"FOSL1::JUND","MA1142.1","PSD4",-0.0183662624463352
"ZNF675","MA1714.1","PSD4",-0.0184329392352443
"FOS::JUN","MA0099.3","PSD4",-0.0185432719382154
"KLF17","MA1514.1","CSNK2B",-0.018666809508324
"TFAP2A","MA0003.4","CCL5",-0.0186792062103688
"BHLHE23","MA0817.1","CCL5",-0.0187553405556442
"ATF2","MA1632.1","CSNK2B",-0.0188558965144695
"ZNF24","MA1124.1","ABCB10",-0.0189632387163409
"DMRTA2","MA1478.1","PSD4",-0.0192157454438756
"ZBED1","MA0749.1","AKTIP",-0.0192353308951573
"CTCF","MA1929.1","AKTIP",-0.0192752973726256
"FOXD3","MA0041.2","CSNK2B",-0.0193029720716631
"ZNF675","MA1714.1","FAAP20",-0.0194107727691019
"STAT3","MA0144.2","PSD4",-0.0194527554407615
"E2F6","MA0471.2","AKTIP",-0.0195021963592264
"SNAI3","MA1559.1","SNAI3",-0.0196850869381666
"EHF","MA0598.3","PSD4",-0.0198008923229825
"DMRTC2","MA1479.1","PSD4",-0.0198206021863312
"FOXB1","MA0845.1","ABCB10",-0.0199149469095085
"TP63","MA0525.2","PSD4",-0.0202101319191353
"ZNF317","MA1593.1","PSD4",-0.0204021705860352
"ERF::FIGLA","MA1934.1","CCL5",-0.0205918372554284
"SPIB","MA0081.2","SNAI3",-0.0208243241891932
"SP8","MA0747.1","CSNK2B",-0.0208664955002125
"E2F6","MA0471.2","CCL5",-0.0208898341002641
"SP8","MA0747.1","FAAP20",-0.020985475319971
"SP2","MA0516.3","CSNK2B",-0.0210241200031663
"PRDM9","MA1723.1","CSNK2B",-0.0211181051820218
"EWSR1-FLI1","MA0149.1","AKTIP",-0.0213849999532875
"NR6A1","MA1541.1","PSD4",-0.0214141617110755
"GLIS2","MA0736.1","AKTIP",-0.0215464354300914
"THRA","MA1969.1","AKTIP",-0.0217177305155673
"KLF9","MA1107.2","CSNK2B",-0.0218163374978194
"GSX1","MA0892.1","PSD4",-0.0219042489622669
"MZF1","MA0056.2","CCL5",-0.0219773552402695
"MAFK","MA0496.3","CSNK2B",-0.0220231613862439
"FOXK1","MA0852.2","ABCB10",-0.022162726249519
"KLF17","MA1514.1","AKTIP",-0.0221735011768933
"ZBTB26","MA1579.1","CCL5",-0.022236278530877
"HNF4A","MA1494.1","ABCB10",-0.0222671488008796
"KLF5","MA0599.1","SNAI3",-0.0222855112676239
"ZBTB14","MA1650.1","AKTIP",-0.0223359306616605
"FOXC1","MA0032.2","ABCB10",-0.0224800545195142
"HSF1","MA0486.2","CSNK2B",-0.0225235915379424
"NHLH2","MA1529.1","SNAI3",-0.0225988978289959
"NR2F1","MA1538.1","AKTIP",-0.0226228686489109
"RORB","MA1150.1","PSD4",-0.0227117986925154
"SP5","MA1965.1","SNAI3",-0.0227888108902896
"SPIB","MA0081.2","PSD4",-0.0228524106257832
"ELF3","MA0640.2","ABCB10",-0.0228793071730054
"MYOD1","MA0499.2","CCL5",-0.0228821319412315
"KLF4","MA0039.4","SNAI3",-0.0229043109807272
"KLF6","MA1517.1","AKTIP",-0.0229301067772029
"KLF15","MA1513.1","ABCB10",-0.023126023200174
"ARNT::HIF1A","MA0259.1","AKTIP",-0.0232626595369788
"HOXB2::ELK1","MA1957.1","ABCB10",-0.0232893597798965
"TBX1","MA0805.1","PSD4",-0.0236893078333824
"ISL2","MA0914.1","ABCB10",-0.0237548791152346
"ZNF263","MA0528.2","AKTIP",-0.0238329495721887
"ETV2::FIGLA","MA1941.1","CCL5",-0.0238438594284444
"ETV1","MA0761.2","ABCB10",-0.0239018001227141
"PATZ1","MA1961.1","SNAI3",-0.0241781400073909
"SHOX","MA0630.1","CSNK2B",-0.0241857371875785
"FLI1::DRGX","MA1949.1","ABCB10",-0.0241901520374294
"TEAD2","MA1121.1","ABCB10",-0.0243160412436172
"ELF3","MA0640.2","PSD4",-0.0244643974833506
"RXRA::VDR","MA0074.1","PSD4",-0.0245028679182229
"HNF4G","MA0484.2","CCL5",-0.0245076032878406
"KLF5","MA0599.1","CSNK2B",-0.0245797460456027
"KLF12","MA0742.2","SNAI3",-0.0246675241934
"ZNF740","MA0753.2","SNAI3",-0.0247322780071391
"EWSR1-FLI1","MA0149.1","PSD4",-0.0247727539956751
"SP3","MA0746.2","CSNK2B",-0.0248675287523974
"EWSR1-FLI1","MA0149.1","CSNK2B",-0.0249750841609595
"FLI1::FOXI1","MA1950.1","PSD4",-0.0250781535626208
"RXRG","MA0856.1","PSD4",-0.0251799979962535
"ZNF281","MA1630.2","SNAI3",-0.0252327794338711
"FOXJ2::ELF1","MA1952.1","PSD4",-0.0252900884434587
"CREB1","MA0018.4","CSNK2B",-0.0252999511597739
"FOXA3","MA1683.1","ABCB10",-0.0254660890491706
"RBPJ","MA1116.1","AKTIP",-0.0254903647345415
"HNF1B","MA0153.2","ABCB10",-0.025833039401942
"NR2C2","MA0504.1","AKTIP",-0.0259071338035385
"SP9","MA1564.1","CSNK2B",-0.0260525523289563
"NR2F1","MA0017.2","PSD4",-0.026072947268727
"ZIM3","MA1709.1","CCL5",-0.0260860101784204
"MAZ","MA1522.1","SNAI3",-0.0262435614854021
"KLF9","MA1107.2","FAAP20",-0.0264252283032209
"NR1I2","MA1533.1","AKTIP",-0.0267332900720629
"ELF1","MA0473.3","PSD4",-0.0268046868388353
"FERD3L","MA1485.1","CCL5",-0.026805579759041
"FOXA2","MA0047.3","ABCB10",-0.0269702759821349
"NFIC","MA1527.1","CSNK2B",-0.0272087303588756
"JUN","MA0488.1","CCL5",-0.0272878717499061
"TEAD1","MA0090.3","CCL5",-0.0275005573225102
"ETV5::DRGX","MA1944.1","ABCB10",-0.0278390550481386
"ZNF24","MA1124.1","PSD4",-0.0279455826954213
"ZNF16","MA1654.1","CSNK2B",-0.0280135797130838
"FOXP1","MA0481.3","ABCB10",-0.028146811186481
"NR2F1","MA1538.1","CCL5",-0.028284492167313
"ELF1","MA0473.3","ABCB10",-0.0284168088317278
"RARA::RXRG","MA1149.1","AKTIP",-0.0284695008664399
"HNF4A","MA0114.4","PSD4",-0.0285152920724821
"ZKSCAN5","MA1652.1","ABCB10",-0.0285866402553621
"HSF1","MA0486.2","CCL5",-0.0286385046268707
"ZNF549","MA1728.1","CCL5",-0.0287416146382163
"FOXA1","MA0148.4","ABCB10",-0.0288410045888299
"SOX8","MA0868.2","ABCB10",-0.0290608929487759
"ZNF740","MA0753.2","CSNK2B",-0.0290880502763027
"DMRTC2","MA1479.1","ABCB10",-0.029097750801307
"PRDM1","MA0508.3","CCL5",-0.0291759717379427
"ZNF16","MA1654.1","CCL5",-0.0292392971733841
"EGR4","MA0733.1","ATAD3B",-0.0292667437426167
"KLF7","MA1959.1","SNAI3",-0.029322539409655
"EGR3","MA0732.1","ATAD3B",-0.0294208034273856
"EGR1","MA0162.4","SNAI3",-0.0295597030724018
"ZNF454","MA1712.1","SNAI3",-0.0296129898709262
"PBX3","MA1114.1","CSNK2B",-0.0296796769972281
"ZNF460","MA1596.1","AKTIP",-0.0301784672590543
"ETV1","MA0761.2","PSD4",-0.0302582121425677
"INSM1","MA0155.1","AKTIP",-0.0302646869120039
"SOX9","MA0077.1","ABCB10",-0.0303413605275836
"MEIS2","MA1640.1","CSNK2B",-0.0306139593963156
"EGR1","MA0162.4","AKTIP",-0.0306162055276527
"PRDM9","MA1723.1","SNAI3",-0.0306301444411551
"KLF2","MA1515.1","CSNK2B",-0.0307017584392111
"SP1","MA0079.5","SNAI3",-0.0307025260293862
"ZNF93","MA1721.1","AKTIP",-0.0307761273840037
"ZNF320","MA1976.1","SNAI3",-0.0309455892908821
"TP53","MA0106.3","PSD4",-0.0312454482361015
"CEBPG","MA1636.1","CCL5",-0.0313438919328513
"HIF1A","MA1106.1","AKTIP",-0.0319100666841831
"TFAP2A","MA0810.1","AKTIP",-0.0320911324770789
"NEUROD1","MA1109.1","CCL5",-0.0320969674658748
"ETV2::DRGX","MA1940.1","ABCB10",-0.032318580660463
"KLF14","MA0740.2","CSNK2B",-0.0324639513316145
"ASCL1","MA1631.1","CCL5",-0.0327374369639946
"TCF12","MA1648.1","CCL5",-0.0327415312728027
"EWSR1-FLI1","MA0149.1","SNAI3",-0.0327887890998912
"SNAI3","MA1559.1","CCL5",-0.0330964586737583
"KLF10","MA1511.2","FAAP20",-0.0331426887646668
"FOXO1::FLI1","MA1956.1","PSD4",-0.0333127153433357
"HSF4","MA0771.1","CSNK2B",-0.0334162554968589
"FOXD3","MA0041.2","ABCB10",-0.0336084204929647
"MYF5","MA1641.1","CCL5",-0.0336577482477931
"NR2F6","MA1539.1","CCL5",-0.0336730581413063
"ISL2","MA0914.1","CCL5",-0.0339917018579857
"FOXD2","MA0847.3","CSNK2B",-0.0340312860607535
"TFAP2C","MA0524.2","AKTIP",-0.0342227361877071
"KLF16","MA0741.1","FAAP20",-0.0343778509490224
"ZNF768","MA1731.1","SNAI3",-0.0345228054560288
"ZNF257","MA1710.1","SNAI3",-0.0345479871497598
"SP4","MA0685.2","SNAI3",-0.034569996037007
"PRDM1","MA0508.3","AKTIP",-0.0346428658773047
"KLF6","MA1517.1","SNAI3",-0.0349353282497399
"NFIL3","MA0025.2","CCL5",-0.0351952217607549
"KLF17","MA1514.1","CCL5",-0.0352299523104296
"ZNF768","MA1731.1","PSD4",-0.0353097633561959
"TFAP2C","MA0524.2","CSNK2B",-0.0353460637035592
"FERD3L","MA1485.1","ABCB10",-0.0354977996168171
"KLF1","MA0493.2","FAAP20",-0.0355084141204427
"KLF11","MA1512.1","CSNK2B",-0.0356244789707096
"ZNF148","MA1653.1","AKTIP",-0.0357533482756092
"ZFP14","MA1972.1","SNAI3",-0.0357957269317185
"SP9","MA1564.1","FAAP20",-0.0358158499147778
"PATZ1","MA1961.1","CSNK2B",-0.0361634599942216
"SP2","MA0516.3","SNAI3",-0.0361685834353661
"MEIS1","MA1639.1","CSNK2B",-0.036231062998658
"HSF2","MA0770.1","CSNK2B",-0.0367461047420604
"STAT1","MA0137.3","ABCB10",-0.0368547068327508
"ZNF354C","MA0130.1","CCL5",-0.0370845576749368
"SP5","MA1965.1","CSNK2B",-0.0371105543380216
"SRF","MA0083.3","PSD4",-0.0371278134067711
"TFAP4::FLI1","MA1967.1","SNAI3",-0.0371603058816066
"GABPA","MA0062.3","ABCB10",-0.0372584103400749
"TCF3","MA0522.3","CCL5",-0.0375717337589297
"MAX","MA0058.3","SNAI3",-0.0375796772184718
"GABPA","MA0062.3","PSD4",-0.0378162248206184
"TFAP2B","MA0811.1","AKTIP",-0.0378396774909173
"ZNF684","MA1600.1","CCL5",-0.0382814847128343
"KLF4","MA0039.4","FAAP20",-0.0384735273178781
"SNAI1","MA1558.1","CCL5",-0.0388728381498919
"ERF::FIGLA","MA1934.1","SNAI3",-0.039009660893801
"FOXO1::ELK1","MA1954.1","PSD4",-0.0391302749042479
"RARA::RXRG","MA1149.1","CCL5",-0.0392061112184729
"ZFP42","MA1651.1","AKTIP",-0.0392320036814591
"ZBTB26","MA1579.1","PSD4",-0.0392415289464557
"EGR4","MA0733.1","CCL5",-0.039495723618023
"TCF4","MA0830.2","CCL5",-0.0395131263860367
"TEAD3","MA0808.1","ABCB10",-0.0400058952848801
"ETV2::FIGLA","MA1941.1","SNAI3",-0.0403557618161038
"FOXB1","MA0845.1","CSNK2B",-0.0404423435641332
"ZKSCAN5","MA1652.1","CSNK2B",-0.0404871576652183
"ZNF281","MA1630.2","CSNK2B",-0.0410165977891349
"KLF5","MA0599.1","FAAP20",-0.0410551650927671
"DRGX","MA1481.1","PSD4",-0.0413228260606974
"FLI1::FOXI1","MA1950.1","CSNK2B",-0.0419506573403687
"NEUROG2","MA1642.1","CCL5",-0.0421672446055313
"ZNF460","MA1596.1","SNAI3",-0.0422609700195428
"FOXC1","MA0032.2","CSNK2B",-0.0422882802707865
"RARA::RXRA","MA0159.1","CCL5",-0.042347265529453
"ZEB1","MA0103.3","CCL5",-0.0429795218640642
"SOX21","MA0866.1","CCL5",-0.0431704940323108
"FOXC2","MA0846.1","CSNK2B",-0.043525577328614
"EGR3","MA0732.1","CCL5",-0.0436309342447214
"GABPA","MA0062.3","CSNK2B",-0.0436356834416636
"ERF::FOXO1","MA1936.1","CSNK2B",-0.0440891493116346
"FOXO1::ELF1","MA1953.1","PSD4",-0.0441240355116224
"CEBPA","MA0102.4","AKTIP",-0.04445502887072
"KLF1","MA0493.2","CSNK2B",-0.0444881981449011
"ZNF530","MA1981.1","CSNK2B",-0.0447180861838908
"ZFP14","MA1972.1","CCL5",-0.0449238311366117
"MEIS3","MA0775.1","CSNK2B",-0.0451657044057228
"ZNF211","MA1974.1","ABCB10",-0.0453734536834913
"ZNF148","MA1653.1","SNAI3",-0.0454498744087532
"ETV5::FIGLA","MA1945.1","CCL5",-0.0461272137442242
"IKZF1","MA1508.1","PSD4",-0.0461898485361708
"TEAD4","MA0809.2","CCL5",-0.0465836241145113
"TCF4","MA0830.2","SNAI3",-0.0472198927014775
"TFAP4::FLI1","MA1967.1","CCL5",-0.0473425912011935
"EGR2","MA0472.2","ATAD3B",-0.0476116920653811
"SOX8","MA0868.2","CCL5",-0.0476182744811145
"DUX4","MA0468.1","CCL5",-0.0479395939698063
"NFIC","MA1527.1","AKTIP",-0.0481943657388999
"KLF11","MA1512.1","FAAP20",-0.048626992897863
"ZNF530","MA1981.1","SNAI3",-0.0488100016903381
"ZNF148","MA1653.1","CSNK2B",-0.0492283297932094
"JUND","MA0492.1","CCL5",-0.0495011043851211
"TFAP2A","MA0003.4","PSD4",-0.0503480547563684
"ZEB1","MA0103.3","SNAI3",-0.05034958482252
"HLF","MA0043.3","CCL5",-0.0508437156104852
"PBX3","MA1114.1","CCL5",-0.052927460117857
"SP3","MA0746.2","FAAP20",-0.0533467349009989
"FOXO1::ELK1","MA1954.1","CSNK2B",-0.0533486384441859
"STAT3","MA0144.2","CCL5",-0.0544923074258699
"KLF10","MA1511.2","CSNK2B",-0.0549735564564263
"KLF4","MA0039.4","CSNK2B",-0.0564150833332031
"KLF16","MA0741.1","CSNK2B",-0.0570108935708629
"ZBTB18","MA0698.1","CCL5",-0.0599654331901568
"RORB","MA1150.1","CCL5",-0.0602085974783396
"ETV1","MA0761.2","CSNK2B",-0.0608967144826912
"ZNF701","MA1987.1","CCL5",-0.0609759511681881
"PKNOX1","MA0782.2","CCL5",-0.0635740170889895
"ZNF682","MA1599.1","CCL5",-0.0644175094398747
"ZNF708","MA1730.1","CSNK2B",-0.064474006154838
"ZKSCAN5","MA1652.1","CCL5",-0.0653249767482786
"THAP1","MA0597.2","CCL5",-0.0695821796512605
"ZNF667","MA1984.1","CCL5",-0.071556178124802
"STAT1","MA0137.3","CCL5",-0.0715756788922827
"ZNF449","MA1656.1","CCL5",-0.0730810482660623
"ZNF189","MA1725.1","CCL5",-0.0741998292744437
"SP9","MA1564.1","CCL5",-0.0754241738044755
"RELA","MA0107.1","CCL5",-0.076238475155063
"ZNF263","MA0528.2","CCL5",-0.077273417914495
"PRDM9","MA1723.1","CCL5",-0.0788894312701925
"ZNF257","MA1710.1","CCL5",-0.0815209753606834
"MAZ","MA1522.1","CCL5",-0.0825660245541639
"EWSR1-FLI1","MA0149.1","CCL5",-0.0864323384356018
"RORC","MA1151.1","CCL5",-0.0865736445529542
"SP2","MA0516.3","CCL5",-0.0889242282663818
"KLF14","MA0740.2","CCL5",-0.08923178506199
"KLF9","MA1107.2","CCL5",-0.0907722143319793
"KLF10","MA1511.2","CCL5",-0.0937663956612715
"PATZ1","MA1961.1","CCL5",-0.0950433789925352
"KLF4","MA0039.4","CCL5",-0.0962504008658727
"SP8","MA0747.1","CCL5",-0.103332919068537
"SP4","MA0685.2","CCL5",-0.106477326384605
"KLF15","MA1513.1","CCL5",-0.107010689746141
"ZNF530","MA1981.1","CCL5",-0.107053256369679
"ZNF148","MA1653.1","CCL5",-0.107359913868525
"KLF1","MA0493.2","CCL5",-0.107885753509421
"SP1","MA0079.5","CCL5",-0.10831427165383
"SP5","MA1965.1","CCL5",-0.120653417073059
"KLF5","MA0599.1","CCL5",-0.123492074818567
"ZNF281","MA1630.2","CCL5",-0.131653040542817
"MAF::NFE2","MA0501.1","CCL5",-0.136356488310055
"MAFG::NFE2L1","MA0089.2","CCL5",-0.140182196272264
