"tf_name","motif_id","gene","grn_weight"
"NFATC3","MA0625.2","TOX",0.105229592688771
"NFIC","MA0161.2","ASH1L",0.105222565090011
"ZNF418","MA1980.1","FTL",0.105135835903521
"KLF14","MA0740.2","SH2D2A",0.104948453370591
"PRDM9","MA1723.1","FTL",0.104920529254251
"KLF1","MA0493.2","SH2D2A",0.104863877478027
"HNF4A","MA1494.1","RAB40B",0.10481301143283
"JUNB","MA0490.2","APOA2",0.104664287461917
"ZNF257","MA1710.1","ARHGEF2",0.104559712546218
"NR3C2","MA0727.1","DAP3",0.10445785450523
"TFAP2C","MA0814.2","TOX",0.104451760450891
"NR2F1","MA1537.1","MDM4",0.104448211154426
"RUNX2","MA0511.2","SH2D2A",0.104398291910874
"SPIC","MA0687.1","ARHGEF2",0.104389417429636
"RXRB","MA0855.1","ARNT",0.104318814044185
"NFIC","MA0161.2","TMEM63A",0.104284019006576
"HLF","MA0043.3","IL6R",0.104262036801446
"TEAD2","MA1121.1","BHMT2",0.104095103403132
"ZNF382","MA1594.1","SLA",0.104034492481942
"PATZ1","MA1961.1","SLC45A4",0.1040075771651
"USF2","MA0526.4","FTL",0.103893731273836
"NR1H2::RXRA","MA0115.1","RAB40B",0.103842832389816
"TEAD4","MA0809.2","SLC17A4",0.103762359584989
"ZNF610","MA1713.1","TOX",0.103599945115872
"RREB1","MA0073.1","SH2D2A",0.10342984366768
"KLF15","MA1513.1","ARHGEF2",0.103400637777306
"PRRX2","MA0075.3","APOA2",0.103346046953339
"KLF9","MA1107.2","SH2D2A",0.103178135772296
"SNAI1","MA1558.1","ATP2B4",0.102432235032803
"KLF15","MA1513.1","APOA2",0.102428051742409
"HNF1B","MA0153.2","LRCH3",0.102409770559928
"MAFF","MA0495.3","SLA",0.10237777744051
"SP4","MA0685.2","SLC45A4",0.102367098974431
"TBX18","MA1565.1","KIF21B",0.102312665114462
"KLF15","MA1513.1","SLC45A4",0.102201487002147
"NFIB","MA1643.1","NSMCE2",0.102052405842091
"FOXE1","MA1487.2","TOX",0.101957142863676
"TBR1","MA0802.1","KIF21B",0.101694304120956
"SREBF1","MA0829.2","FTL",0.101626594040743
"TEAD2","MA1121.1","SYBU",0.101591742484925
"ZNF707","MA1715.1","TOX",0.101553646681944
"CTCF","MA0139.1","RHOU",0.101425720875637
"TCF12","MA1648.1","ATP2B4",0.101286818137436
"NR2F1","MA1537.1","PDE4DIP",0.100967916719757
"TEAD2","MA1121.1","EFR3A",0.100913896396208
"MLXIPL","MA0664.1","FTL",0.100815506148785
"CUX1","MA0754.2","CUL1",0.10056192683632
"BNC2","MA1928.1","APOA2",0.100395740860807
"ZNF460","MA1596.1","ARHGEF2",0.100371491092717
"KLF14","MA0740.2","SLC45A4",0.100335043453194
"SP3","MA0746.2","SH2D2A",0.100299553988773
"PPARD","MA1550.1","ATAD2",0.1001040308362
"EWSR1-FLI1","MA0149.1","ARHGEF2",0.100021253412407
