"tf_name","motif_id","gene","grn_weight"
"MEF2A","MA0052.4","ZNF407",-0.0292869679069604
"ETV6","MA0645.1","MOK",-0.029428016875372
"RARA","MA0730.1","CD55",-0.0297964428054213
"ELK4","MA0076.2","PLCG2",-0.029796682497442
"KLF16","MA0741.1","TCF25",-0.0298074394300508
"ZNF93","MA1721.1","PLCG2",-0.0299445392158039
"RREB1","MA0073.1","CD55",-0.0301518998008843
"MEIS2","MA1640.1","ZNF407",-0.0302425896687471
"MEF2D","MA0773.1","ZNF407",-0.0304401546812028
"TFEB","MA0692.1","TCF25",-0.0304608391861042
"RELB","MA1117.1","TCF25",-0.0305668934981848
"BACH2","MA1470.1","PLCG2",-0.0307226388972991
"TFAP2C","MA0524.2","CD55",-0.0307232135237712
"ZNF384","MA1125.1","ZNF407",-0.0308276619556412
"FOXG1","MA0613.1","CD55",-0.0308533375321006
"RARA::RXRA","MA0159.1","ZNF407",-0.0308699376008381
"GATA1::TAL1","MA0140.2","THRA",-0.0312995133028642
"PRDM1","MA0508.3","ZNF407",-0.031417049235007
"EGR1","MA0162.4","WNK2",-0.0314316701553013
"IRF9","MA0653.1","MOK",-0.0314323135982668
"PATZ1","MA1961.1","CD55",-0.0315581143979883
"ESRRB","MA0141.3","WNK2",-0.031648865224329
"CREB1","MA0018.4","RPL13",-0.0317925421281315
"KLF2","MA1515.1","LEPR",-0.0318258269228672
"JUN","MA0488.1","RPL13",-0.0319537575661345
"NR1D1","MA1531.1","LEPR",-0.0320207873943534
"TFAP2C","MA0814.2","CD55",-0.0321539092897094
"ZBTB7C","MA0695.1","PLCG2",-0.032302057609794
"ZNF684","MA1600.1","RPL13",-0.0325003277177967
"FOXD1","MA0031.1","CD55",-0.0325243387755138
"TCF3","MA0522.3","RPL13",-0.0325623485797805
"HIC2","MA0738.1","PLCG2",-0.0325706092477787
"ZNF281","MA1630.2","RPL13",-0.0325834700413635
"SOHLH2","MA1560.1","RPL13",-0.0326099728878335
"KLF5","MA0599.1","LEPR",-0.0327330341182136
"KLF10","MA1511.2","CD55",-0.0328889179178236
"CREM","MA0609.2","RPL13",-0.0330756778484334
"ETV5::FOXO1","MA1947.1","CD55",-0.0332025995704822
"ETV2::FIGLA","MA1941.1","LEPR",-0.0332191283573941
"CUX2","MA0755.1","ZNF407",-0.0338881761258356
"KLF14","MA0740.2","LEPR",-0.0339763180099365
"FOXO6","MA0849.1","CD55",-0.034380019851906
"ZNF460","MA1596.1","HSP90AA1",-0.0345340085422144
"FOXP1","MA0481.3","CD55",-0.0348244115447444
"PAX9","MA0781.1","CD55",-0.0349886924818221
"YY2","MA0748.2","PLCG2",-0.0350640867081196
"ZNF148","MA1653.1","MOK",-0.0352440224143192
"ZNF708","MA1730.1","HSP90AA1",-0.0354674015850029
"EGR3","MA0732.1","WNK2",-0.0354935841782845
"MAZ","MA1522.1","RPL13",-0.0355919398998535
"NR2C2","MA0504.1","HSP90AA1",-0.0356303199621426
"MXI1","MA1108.2","HSP90AA1",-0.0356775133319473
"NFE2","MA0841.1","ZNF407",-0.0357606511946385
"RREB1","MA0073.1","HSP90AA1",-0.0359483839348761
"BARX2","MA1471.1","ZNF407",-0.0359977803770964
"KLF6","MA1517.1","LEPR",-0.0360099741048745
"EGR4","MA0733.1","WNK2",-0.0360210497679936
"KLF9","MA1107.2","LEPR",-0.0360657299323483
"SREBF1","MA0595.1","CD55",-0.0361380181469592
"NFIX","MA1528.1","LEPR",-0.0364295951968336
"ATF7","MA0834.1","RPL13",-0.0364876115319917
"SPIB","MA0081.2","ZNF407",-0.0366740134269798
"E2F6","MA0471.2","CD55",-0.0368716402486527
"PATZ1","MA1961.1","RPL13",-0.0370804858091852
"CTCFL","MA1102.2","HSP90AA1",-0.0372979008594599
"ZNF76","MA1716.1","WNK2",-0.0373165418567171
"JDP2","MA0655.1","ZNF407",-0.0373722122461965
"ZNF816","MA1719.1","LEPR",-0.037533296283979
"FOSL1::JUND","MA1142.1","ZNF407",-0.0377244663141665
"PPARD","MA1550.1","WNK2",-0.037944555859692
"ZNF331","MA1726.1","HSP90AA1",-0.0379735427495476
"TFEC","MA0871.2","RPL13",-0.0380308261266113
"BHLHE41","MA0636.1","CD55",-0.038132102490164
"MNT","MA0825.1","TCF25",-0.0383644253842865
"FOSB::JUN","MA1127.1","RPL13",-0.0386265902177005
"ZBTB14","MA1650.1","HSP90AA1",-0.038631835339426
"KLF1","MA0493.2","CD55",-0.038784196339571
"ZNF263","MA0528.2","HSP90AA1",-0.0387852521135016
"SP8","MA0747.1","LEPR",-0.0390316931106808
"NR2F1","MA1537.1","WNK2",-0.0393324160357638
"ZNF416","MA1979.1","TCF25",-0.0393843924504345
"RELA","MA0107.1","CD55",-0.0395851148477186
"TCFL5","MA0632.2","HSP90AA1",-0.0396938930423397
"RFX7","MA1554.1","PLCG2",-0.0399439898008197
"FOXK1","MA0852.2","CD55",-0.0400654764274129
"TCF7","MA0769.2","HSP90AA1",-0.0401026014323695
"SP1","MA0079.5","CD55",-0.0402825550935889
"KLF16","MA0741.1","CD55",-0.0404328884726255
"SP9","MA1564.1","RPL13",-0.0414300393774737
"ZNF454","MA1712.1","WNK2",-0.0414946803986994
"JDP2","MA0656.1","RPL13",-0.0418082548941589
"KLF1","MA0493.2","LEPR",-0.0418933753965169
"PHOX2A","MA0713.1","ZNF407",-0.0420420856533963
"THRB","MA1574.1","WNK2",-0.0420852383207992
"FOSL2::JUN","MA1130.1","ZNF407",-0.0426505519681028
"TWIST1","MA1123.2","PLCG2",-0.0428900160874967
"ZNF148","MA1653.1","RPL13",-0.0429694393010498
"PRDM9","MA1723.1","ZNF407",-0.0431043332562328
"KLF7","MA1959.1","CD55",-0.0433785763221247
"FOS::JUN","MA0099.3","ZNF407",-0.0447520338805932
"ZNF449","MA1656.1","THRA",-0.0449315246518157
"FOSL1::JUNB","MA1137.1","ZNF407",-0.0449438072948434
"KLF5","MA0599.1","CD55",-0.0451638163700907
"KLF15","MA1513.1","MOK",-0.0453213744618893
"ZBTB7A","MA0750.2","MOK",-0.0453284337428585
"ATF3","MA0605.2","RPL13",-0.045339327391789
"TCFL5","MA0632.2","PLCG2",-0.0454041805902718
"ZSCAN29","MA1602.1","HSP90AA1",-0.0455883722463245
"BCL6B","MA0731.1","HSP90AA1",-0.0459534832153075
"GLIS2","MA0736.1","PLCG2",-0.046050352887041
"FOXK2","MA1103.2","CD55",-0.0462962842679548
"MYCN","MA0104.4","RPL13",-0.0466710647928395
"GATA1","MA0035.4","TCF25",-0.0468568033193684
"ZNF281","MA1630.2","CD55",-0.0474516298517601
"ZNF343","MA1711.1","HSP90AA1",-0.0477093584852039
"SP9","MA1564.1","LEPR",-0.047870361038961
"FOXF2","MA0030.1","CD55",-0.048362216116027
"KLF12","MA0742.2","CD55",-0.0483745751536904
"ARGFX","MA1463.1","ZNF407",-0.0487392903858354
"ERF::NHLH1","MA1938.1","HSP90AA1",-0.0487745153888259
"FOS","MA1951.1","RPL13",-0.0488452376481838
"KLF16","MA0741.1","LEPR",-0.0493547617691486
"TFEC","MA0871.2","TCF25",-0.0493756706920516
"KLF7","MA1959.1","RPL13",-0.0495282344405094
"JUND","MA0491.2","ZNF407",-0.0496426407075398
"JUNB","MA0490.2","ZNF407",-0.0501217076098179
"VEZF1","MA1578.1","PLCG2",-0.0506633348608844
"FOSL2::JUND","MA1144.1","ZNF407",-0.0507583946199195
"FOSL2::JUNB","MA1138.1","ZNF407",-0.0512550015032673
"ETV4","MA0764.3","MOK",-0.0514043697081263
"SP5","MA1965.1","CD55",-0.0514730502347405
"RXRB","MA0855.1","WNK2",-0.0515035430454382
"RARA::RXRG","MA1149.1","ZNF407",-0.0517135852853528
"EBF3","MA1637.1","TCF25",-0.0519304167453538
"HOXD12::ELK1","MA1958.1","ZNF407",-0.052271282953807
"IRF3","MA1418.1","THRA",-0.0524718457154653
"SOHLH2","MA1560.1","TCF25",-0.0532664084479978
"ETV5::FIGLA","MA1945.1","LEPR",-0.0533407694375576
"KLF11","MA1512.1","LEPR",-0.0533927810598772
"INSM1","MA0155.1","HSP90AA1",-0.05347263742417
"FOSL2","MA0478.1","ZNF407",-0.0534803732556324
"JUN::JUNB","MA1132.1","ZNF407",-0.0534856431063822
"MIXL1","MA0662.1","ZNF407",-0.053611579646701
"ETV5","MA0765.3","MOK",-0.0537678939869604
"ETV3","MA0763.1","MOK",-0.0539432721963486
"ZIC1","MA0696.1","HSP90AA1",-0.0544571643972771
"KLF12","MA0742.2","RPL13",-0.054775994974884
"FOSB::JUNB","MA1135.1","ZNF407",-0.05485444856373
"TFAP4::ETV1","MA1966.1","LEPR",-0.0552767728389125
"ATOH7","MA1468.1","HSP90AA1",-0.055461393020406
"FOS::JUNB","MA1134.1","ZNF407",-0.055824548313796
"KLF10","MA1511.2","LEPR",-0.0561927608394652
"SP3","MA0746.2","RPL13",-0.0564691589637324
"FOSL1","MA0477.2","ZNF407",-0.0564885777108346
"ZNF85","MA1720.1","ZNF407",-0.0570948603412089
"KLF10","MA1511.2","RPL13",-0.0578604066918276
"ELK1","MA0028.2","MOK",-0.0583304587310346
"BACH1","MA1633.2","ZNF407",-0.0589701012758679
"ZNF692","MA1986.1","LEPR",-0.0590305732979919
"KLF14","MA0740.2","CD55",-0.0592125933336825
"FOS","MA0476.1","ZNF407",-0.0594341785147556
"BATF3","MA0835.2","ZNF407",-0.0596011759754998
"FOS::JUND","MA1141.1","ZNF407",-0.0599119521279736
"ZBTB33","MA0527.1","HSP90AA1",-0.059970710457744
"KLF14","MA0740.2","RPL13",-0.0607616558480721
"FOSL1::JUN","MA1128.1","ZNF407",-0.0615744590990508
"SHOX","MA0630.1","ZNF407",-0.0616288034276735
"ZNF682","MA1599.1","CD55",-0.0622331411411357
"BATF","MA1634.1","ZNF407",-0.0627138709346742
"BATF::JUN","MA0462.2","ZNF407",-0.0641392487232935
"SP8","MA0747.1","RPL13",-0.0651122290932477
"KLF4","MA0039.4","RPL13",-0.065376605489896
"ISX","MA0654.1","ZNF407",-0.0661439092150702
"HESX1","MA0894.1","ZNF407",-0.0663605633352113
"BNC2","MA1928.1","ZNF407",-0.0666674737217872
"ZNF610","MA1713.1","HSP90AA1",-0.0667074346238854
"SP4","MA0685.2","CD55",-0.0667481873736515
"SP4","MA0685.2","RPL13",-0.0674648045583865
"ALX3","MA0634.1","ZNF407",-0.0676199730567153
"KLF11","MA1512.1","RPL13",-0.0679270697506037
"ELK3","MA0759.2","MOK",-0.0689278153838766
"KLF2","MA1515.1","CD55",-0.0702254310490504
"SP5","MA1965.1","ZNF407",-0.0704138198863691
"ELK4","MA0076.2","MOK",-0.0710920831145679
"KLF16","MA0741.1","RPL13",-0.0711359724912017
"FLI1","MA0475.2","MOK",-0.0711550313647232
"TCF7L2","MA0523.1","HSP90AA1",-0.0733856185883241
"ZIC4","MA0751.1","HSP90AA1",-0.074926003171259
"ZNF417","MA1727.1","HSP90AA1",-0.0761347352443271
"KLF1","MA0493.2","RPL13",-0.0762957753180269
"KLF9","MA1107.2","RPL13",-0.077464562809231
"SP1","MA0079.5","RPL13",-0.0779891566628928
"PRDM9","MA1723.1","HSP90AA1",-0.0790075329442921
"ETV1","MA0761.2","RPL13",-0.0795719271351479
"ZNF354C","MA0130.1","HSP90AA1",-0.0805913685747186
"KLF5","MA0599.1","RPL13",-0.086741551034097
"HES1","MA1099.2","HSP90AA1",-0.0898369596806651
"POU4F1","MA0790.1","HSP90AA1",-0.0913798153258235
"ZNF341","MA1655.1","HSP90AA1",-0.0916292151180435
"KLF2","MA1515.1","RPL13",-0.104845887904568
"ZNF93","MA1721.1","HSP90AA1",-0.113974028087698
"KLF6","MA1517.1","RPL13",-0.114821311034056
