"gene","log2FC","pvalue","padj"
"RPS7",-0.323772705420464,6.68686915820846e-09,8.96709154115754e-06
"MCL1",0.624135226681456,8.09049851326372e-09,1.08493585062866e-05
"HMGCS2",10.5700832246521,8.4457442932966e-09,1.13257430973107e-05
"PCBP2",0.614525993113772,8.88521044321855e-09,1.19150672043561e-05
"ERN1",-0.329362707527184,9.2424632790685e-09,1.23941432572309e-05
"ZFAND5",0.904697286531459,9.3335995589133e-09,1.25163570085027e-05
"TM9SF3",1.21717839637113,1.00918604573497e-08,1.3533184873306e-05
"GRHPR",1.21338592442305,1.11998874108962e-08,1.50190490180118e-05
"PIK3R1",-0.327630576868028,1.2351011930822e-08,1.65627069992324e-05
"CDK14",1.31177424469432,1.27989087267363e-08,1.71633366025533e-05
"NDUFC2",0.823047126610044,1.29052415484305e-08,1.73059289164453e-05
"TTC39C",-0.432352432731536,1.30359925782288e-08,1.74812660474049e-05
"CFH",2.10630028268594,1.45598267759328e-08,1.95247277065259e-05
"CDO1",3.64609209522847,1.53064248782862e-08,2.05259157617818e-05
"MYO1B",1.55055347075581,1.6466554429591e-08,2.20816494900815e-05
"RPL27",-0.329182700708681,2.02722876452438e-08,2.71851377322719e-05
"BCLAF1",0.935939810346332,2.15052609356689e-08,2.8838554914732e-05
"RPS17",-0.461076467798532,2.18653693437138e-08,2.93214602899202e-05
"RPL37",-0.344115220806429,2.24864302864008e-08,3.01543030140634e-05
"ASPH",1.92258835934051,2.25249177396454e-08,3.02059146888644e-05
"ITGB1",0.289850062347073,2.6703332928366e-08,3.58091694569389e-05
"PROX1",3.77506418103923,2.83104902046551e-08,3.79643673644425e-05
"NUCKS1",-0.467472610173196,2.90923973158161e-08,3.90129048005094e-05
"OAZ1",-0.585523085322182,3.86943972929378e-08,5.18891867698296e-05
"MAN1A2",1.38614967184417,4.11145255105529e-08,5.51345787096515e-05
"AHR",0.85186294781016,4.87938132710087e-08,6.54325035964226e-05
"ZNF609",-0.347229500833319,5.02411606085448e-08,6.73733963760586e-05
"ARID1B",0.303296346838196,5.3291647519891e-08,7.14640993241739e-05
"TUT7",0.510201059202159,5.69802060870338e-08,7.64104563627124e-05
"PROC",3.80730194458334,5.81235864623145e-08,7.79437294459638e-05
"HGD",2.75578514002691,5.87115506728668e-08,7.87321894523144e-05
"TBC1D8",1.13068755140262,6.85355391182846e-08,9.19061579576197e-05
"KAT6A",0.394280542748227,7.53428049459322e-08,0.000101034701432495
"LIMS1",0.953737845373484,7.71305674562259e-08,0.000103432090958799
"ELL2",0.358051777898253,7.78139084548372e-08,0.000104348451237937
"TLE1",-1.19992436843063,8.46097568541129e-08,0.000113461683941365
"GPCPD1",0.557814858216771,9.77772027330692e-08,0.000131119228865046
"TOP1",0.542296016915385,9.94095921109267e-08,0.000133308263020753
"NCOA2",0.34589125255032,1.13032811987544e-07,0.000151577000875297
"NACA",-0.350553499703634,1.13248445170379e-07,0.000151866164973478
"CALR",-0.804008017166676,1.1512507502105e-07,0.000154382725603229
"ACSL1",0.992047375062318,1.15287494702128e-07,0.000154600530395554
"FOXN3",0.284587568877897,1.19479038609744e-07,0.000160221390775667
"PPIA",-0.306880696444042,1.31401713709944e-07,0.000176209698085036
"NADK2",2.45748862406229,1.4388640466342e-07,0.000192951668653646
"CUL3",1.1297137575102,1.47296946641428e-07,0.000197525205446154
"KMT2C",0.295226062043173,1.59686136329488e-07,0.000214139108817844
"GMDS",0.883464956164301,1.70450248520122e-07,0.000228573783265484
"ASS1",3.15956917211951,1.74893195790466e-07,0.000234531775555015
"CYP3A5",2.2643020260444,1.82201500678685e-07,0.000244332212410116
"STOM",-0.830081294862167,1.91130622850702e-07,0.000256306165242791
"PLCB1",-0.471554001147261,2.29957378705274e-07,0.000308372844843772
"RPL4",-0.378708054160274,2.35700937623705e-07,0.000316074957353388
"IGF2R",0.691917725505928,2.36826251317763e-07,0.000317584003017121
"FBXO11",0.612770541291294,2.47728909047775e-07,0.000332204467033067
"RNF115",-0.271269501120437,2.76770025137043e-07,0.000371148603708775
"ALDH3A2",1.70427800599935,2.86090112885869e-07,0.00038364684137995
"ELMO1",0.610610564530453,3.09356175277808e-07,0.00041484663104754
"RPL31",-0.347891382354401,3.16692276493949e-07,0.000424684342778385
"MYCBP2",0.548164918487991,3.26112949019251e-07,0.000437317464634816
"SERPING1",2.39742504983966,3.29982452978711e-07,0.000442506469444452
"HNRNPC",0.284699162684837,3.41407089756643e-07,0.000457826907363658
"ITM2B",-0.461522247717596,3.51032258499165e-07,0.00047073425864738
"RANBP2",0.454161181344311,3.64248186599897e-07,0.000488456818230462
"CAPZB",0.280888958239521,3.93901199148573e-07,0.000528221508058236
"MASP2",1.85118209214761,4.00647850204618e-07,0.000537268767124392
"ITIH3",4.44119571422896,4.07853476198127e-07,0.000546931511581689
"SPATS2L",1.08050469338648,4.25572640832863e-07,0.000570692911356869
"UBE2D3",0.638269948088851,4.35733227489088e-07,0.000584318258062867
"FGL1",2.46126422545272,4.68404572516631e-07,0.000628130531744802
"KMT2E",0.456252494393952,4.8362825691801e-07,0.000648545492527051
"IRS2",1.54585757138946,5.28448439239629e-07,0.000708649357020343
"GNAS",0.575098406502934,5.66664038757387e-07,0.000759896475973657
