"gene","log2FC","pvalue","padj"
"RPL39",1.09690569515957,4.49866414514245e-07,0.000603270861863603
"WSB1",-0.284004699978197,4.575465256265e-07,0.000613569890865136
"MON2",-0.455856859997892,4.84934694980559e-07,0.00065029742596893
"TACC1",0.374018197046444,5.03527085261867e-07,0.000675229821336163
"GPX3",0.928241445854429,5.10944255407582e-07,0.000685176246501567
"TLN1",0.306816592804303,5.41481689916589e-07,0.000726126946178146
"ANKRD17",-0.33668863923966,5.51608244515158e-07,0.000739706655894827
"FAM214A",-0.598359763155874,5.61811266243421e-07,0.000753388908032427
"CCDC50",1.0563442921052,5.67445829978827e-07,0.000760944858001608
"RPS6",0.411369006507489,5.70911821708762e-07,0.00076559275291145
"ATP9B",-0.504189137730805,6.0049062901268e-07,0.000805257933506004
"SEC24B",-0.480662999832214,6.15708866595044e-07,0.000825665590103954
"CEBPD",0.785408445875725,6.50092994159001e-07,0.000871774705167221
"CST3",1.03393689387986,6.60583828569574e-07,0.000885842914111799
"GATAD2B",0.391641405488993,6.66012106131401e-07,0.000893122234322209
"SGMS1",-0.728041453947981,7.00834528017986e-07,0.00093981910207212
"GNAS",-0.267411082543954,7.50217468386e-07,0.00100604162510563
"SUCLG2",-0.636606639493934,7.6859626897072e-07,0.00103068759668974
"UBR3",-0.487849017144868,7.71931865598346e-07,0.00103516063176738
"CAST",-0.300728121723276,8.09922572272981e-07,0.00108610616941807
"ARF1",0.623587737729838,8.13150960159283e-07,0.0010904354375736
"WNK1",-0.273900045587744,8.26795398312448e-07,0.00110873262913699
"SLC38A4",1.14154197919634,8.39264267367425e-07,0.00112545338253972
"RASA2",-0.403485236931427,8.73339641834216e-07,0.00117114845969968
"DPYD",-0.430355432712582,8.7924687530551e-07,0.00117907005978469
"RSRC1",-0.907481028383821,9.14855002874915e-07,0.00122682055885526
"ATP11B",-0.334759059465916,9.17571445532375e-07,0.00123046330845891
"TFPI",0.781585511736643,9.30125345067605e-07,0.00124729808773566
"MASP2",1.59798679016924,9.58462536135167e-07,0.00128529826095726
"SYNE2",0.667048034729281,9.62190871150535e-07,0.00129029795821287
"NFIC",0.905700939435145,9.65979456186181e-07,0.00129537845074567
"ZFHX3",1.32973672290466,1.03937865665302e-06,0.0013938067785717
"ZCCHC7",-0.314833672451424,1.05669406452013e-06,0.00141702674052149
"SCAF8",-0.533706284056918,1.11591933924661e-06,0.0014964478339297
"GPT2",1.48157528298607,1.13026307272594e-06,0.00151568278052548
"EIF4G2",0.346896939761811,1.14921983515412e-06,0.00154110379894167
"EIF4G1",0.461425976617932,1.28107807216193e-06,0.00171792569476915
"TMED10",0.818030439249321,1.30271830095399e-06,0.00174694524157929
"TXN",1.23312388326367,1.33453698301394e-06,0.00178961409422169
"SENP6",-0.520005591164088,1.35731908959921e-06,0.00182016489915254
"IL6R",1.641407410722,1.51649903135082e-06,0.00203362520104145
"CHD6",-0.818887652933454,1.5221160023263e-06,0.00204115755911957
"TTC39C",-0.64775928628731,1.53105754100426e-06,0.00205314816248672
"STAG2",-0.61986949359545,1.5408692877102e-06,0.00206630571481938
"PDIA6",0.670185924805673,1.54216654028403e-06,0.00206804533052089
"MLLT10",-0.543376511067445,1.55334125464738e-06,0.00208303062248214
"GPBP1",0.483913783922418,1.62653243516454e-06,0.00218117999555565
"ATP5MC2",0.785816117821662,1.6511854511877e-06,0.00221423969004271
"ZFAND3",-0.298938689952293,1.74618217517413e-06,0.0023416302969085
"EXOC6B",-0.74056766002846,1.78885279898951e-06,0.00239885160344493
"RPS26",0.828060205538276,1.79800683868719e-06,0.00241112717067953
"CYP51A1",1.26125424538165,1.85040001101143e-06,0.00248138641476633
"SON",-0.529111128617681,1.92068833010053e-06,0.00257564305066481
"TNKS2",-0.576900729226796,1.98100510839822e-06,0.00265652785036201
"AGMO",1.46274489520007,2.02338415665894e-06,0.00271335815407964
"SFPQ",-0.289412082308139,2.05760320716008e-06,0.00275924590080166
"RPL36A",1.4571482950697,2.08946384663283e-06,0.00280197101833462
"PUM1",0.398495006779374,2.09382927328941e-06,0.0028078250554811
"RBM25",0.262249598896013,2.14077769403027e-06,0.00287078288769459
"CAMK1D",-0.434977766084818,2.18235723225099e-06,0.00292654104844857
"FAM172A",-0.596540555831693,2.24485047047919e-06,0.00301034448091259
"TXNIP",-0.26359097099983,2.27126307985025e-06,0.00304576379007919
"DYRK1A",-0.403015483179819,2.29983535833643e-06,0.00308407921552915
"RPS24",0.39755981210467,2.32507622899791e-06,0.00311792722308619
"CYP8B1",1.48812386971835,2.34511843465544e-06,0.00314480382087294
"SAT1",0.89064899232107,2.3480247872389e-06,0.00314870123968736
"LINC01473",-1.17984554032253,2.35115711869675e-06,0.00315290169617234
"WDPCP",-0.767844679111431,2.36247126873838e-06,0.00316807397137816
"LBR",0.502432454817897,2.36312822729936e-06,0.00316895495280844
"RAPGEF6",-0.417277604094185,2.38710180316875e-06,0.00320110351804929
"ITIH3",0.964104002888312,2.42379294276026e-06,0.00325030633624151
"RALGAPA2",-0.63288346262265,2.49815900339993e-06,0.0033500312235593
"LCOR",-0.821416591109816,2.52786377525714e-06,0.00338986532261983
"UBR2",-0.394119517206184,2.73389444917579e-06,0.00366615245634473
