"gene","log2FC","pvalue","padj"
"WWP1",0.372293163771978,0.00284530802743897,1
"MGMT",0.308773000566046,0.00291862007248709,1
"C1ORF43",1.0732870629108,0.00293272855780527,1
"PDXDC1",-0.35787779039496,0.00303914125202552,1
"CUL3",0.387242273008251,0.00311437198581388,1
"MDM2",0.255612828217388,0.00317302113189,1
"PTK2",-0.752985208650888,0.00320585275143379,1
"CDK14",-1.00897867088733,0.003302500122446,1
"ERGIC1",-0.297522052429201,0.00374914691001042,1
"ARID2",0.266073639373048,0.00376443920127904,1
"ALAS1",1.06321093747199,0.00397359602505941,1
"NFAT5",0.372433289668104,0.00401469173092652,1
"SCAF8",-0.305791805954078,0.00415998720860228,1
"ASAP1",-0.312972152882783,0.00429810397227519,1
"SOD2",0.646219138222873,0.00434030256747775,1
"NEDD4L",-0.707927741175152,0.00449625067952766,1
"AHCTF1",0.341082010696298,0.00453654033797198,1
"SDC1",2.08778647915452,0.00454506283113586,1
"BTAF1",0.295829059115134,0.00502166543372913,1
"MAP4K3",0.440836175744167,0.00504490865903341,1
"CTNNA1",-0.393011786979088,0.00510707765402283,1
"VPS13A",0.344714512359756,0.00521123018674631,1
"MLXIPL",1.45176215441568,0.00566541958644069,1
"DOCK5",-0.479861449760559,0.00575903025955412,1
"NCOA1",0.282401850825249,0.00579481914424888,1
"NBEAL1",-0.360918420989887,0.00617353254191809,1
"ABCB11",1.38764159689979,0.0063164272471345,1
"RALGAPA2",-0.384070620190575,0.00638288166754741,1
"LAMP2",0.310305331659715,0.00698922551250919,1
"MARCH6",0.385889085771945,0.00703281543345537,1
"ACOX1",-0.583101463334535,0.00716131466425756,1
"FBXW7",0.35525929072032,0.00733533440972792,1
"ASPH",0.877862584783525,0.00760629342326816,1
"CALD1",1.22079193546413,0.00765429706536375,1
"NAMPT",0.42605253583188,0.00772543254388786,1
"RAB2A",0.45488946148183,0.00773542357379332,1
"DDX39B",0.338008912607054,0.00778719750114343,1
"FH",0.952972731829903,0.0079177773276055,1
"BRI3",0.690698560653541,0.00794877021779194,1
"TNKS",0.301456993431172,0.0080940776187105,1
"N4BP2L2",0.274418288949489,0.00819117559317717,1
"SNX9",-0.327987937408449,0.00827386929906336,1
"ZNF148",-0.26249795373137,0.00893037923967045,1
"SETD5",0.373517628429795,0.00909979182866908,1
"TMEM245",-0.43222246098452,0.00979292943181011,1
"UBQLN1",0.689202581153693,0.0101656686554942,1
"SMIM14",-0.31175972274519,0.0102445265170178,1
"STOM",-0.287480889247714,0.0113660953765462,1
"PUM2",0.271501304995911,0.0114078408693927,1
"GNAS",0.317229994734297,0.0117695752963754,1
"ZNF207",0.294757505123949,0.0117719111103322,1
"USP25",0.352424636758834,0.0119093481359401,1
"MARCH7",0.410894076897969,0.0123194816617683,1
"DAAM1",0.373563817920969,0.0132373473259776,1
"AP3B1",0.473178617836228,0.0132410671501746,1
"ESYT2",0.382069856424702,0.0144914525563052,1
"DNAJA1",0.298982028880002,0.0144929157923607,1
"EIF4EBP2",-0.299824437722466,0.0145651861964074,1
"CPEB4",0.40055402930549,0.0149489832725064,1
"MBNL3",0.744405571205159,0.0159546035088957,1
"ARF1",0.472260729517536,0.0163997964072387,1
"PPP2R2A",0.314246305354505,0.0178777655117473,1
"SETBP1",0.250372952304845,0.0197931793097783,1
"HLF",1.11057594736155,0.020095023328043,1
"CAMK2D",0.317418798383962,0.0201326488068925,1
"SLC39A14",0.864171810625397,0.0218009964947109,1
"APP",-0.7834922459418,0.0219700860558847,1
"RBM26",0.321589211110392,0.0224103337586421,1
"AUH",0.289022050424584,0.0226043617638115,1
"DDX3X",0.371246258348791,0.0227461549558758,1
"SLC20A2",-0.362060248646142,0.0230814966292175,1
"PPP1R12B",0.493147292692467,0.0232499709078241,1
"AASS",0.518531648930032,0.0235890714684695,1
"DCAF8",-0.320143915919906,0.0237442616569707,1
"RBM33",0.327741863940098,0.0263434072505245,1
"AR",1.33771545638167,0.0263534633282983,1
"PDK4",1.14161374818558,0.0291816085867101,1
"AC016831-7",-0.297705906138233,0.0329661522252177,1
"AOPEP",-0.417647297037068,0.0344883741638558,1
"TNKS2",0.313652311342207,0.0346332534851757,1
"PDIA4",-0.403595075313817,0.0376176118552424,1
"NBPF12",-0.291161349413481,0.0378022542248774,1
"DNAJC3",0.325208067074298,0.0381885666174927,1
"RAB4A",1.08360001340614,0.0411596500912154,1
"TASOR2",0.40361937879178,0.0431416531336526,1
"DNAJB6",0.265351173455103,0.0431475888639428,1
"HPN",1.81050963207625,0.0447306522785776,1
"XRN2",0.298156045612244,0.0458863505353232,1
"ATG10",-0.535931452623626,0.0470436391345747,1
"KIF13A",-0.44980740972273,0.0485456240964922,1
"CD46",0.365115598642049,0.0492859844921691,1
"SAR1B",0.603789266829298,0.0499842580605785,1
"FAT1",1.91241997430354,0.0507353099045466,1
"ASPSCR1",-0.583030745528769,0.0516058415714982,1
"FNDC3A",0.276409385617185,0.0517861713415038,1
"CLTC",0.361260863398231,0.0529984652409818,1
"PTGES3",0.300036940123816,0.0553834118825418,1
"TTC37",0.3813781463863,0.0559420011924285,1
"NDFIP1",0.346432120944847,0.056399816501441,1
"BABAM2",0.382974414906327,0.0595536925630677,1
"MAGI1",-0.469105852355072,0.0607775410111343,1
"VPS41",0.266218841799813,0.0623990577842802,1
"GPT2",1.07879087302997,0.0624118145121768,1
"METTL15",0.397872559047112,0.0632867932820125,1
"CDC73",0.364966790948368,0.0641032144874398,1
"A1BG",0.975780564766207,0.06743834307107,1
"COBLL1",0.744064277950843,0.0686603073301369,1
"RHOBTB3",0.388299205576555,0.0751035157402372,1
"DCAF6",0.348952443976717,0.0780011708024651,1
"PPP2R5A",0.404740665714449,0.0789801124581606,1
"SLC25A13",0.572803239687746,0.0792533182637143,1
"MLEC",-0.542165397919913,0.0814710304162183,1
"COL18A1",1.13289673817435,0.0825947915775906,1
