"gene","log2FC","pvalue","padj"
"HELZ",-0.465464868894678,1.02699984546826e-10,3.75892213439836e-06
"PAPSS2",3.44818050799539,1.23047156816826e-10,4.50364898665266e-06
"PRDM1",-2.33555663962603,1.28434975815662e-10,4.70084854982906e-06
"CRYBG1",-1.75840191309854,1.32121323033038e-10,4.83577254433222e-06
"SLC10A7",-0.764763586883924,1.45501224817877e-10,5.32549032955913e-06
"LINC01814",-2.32926406479404,1.52065028658828e-10,5.56573211394175e-06
"SCTR",-1.00617563040637,1.54283717502503e-10,5.6469383443091e-06
"LRBA",-0.447869470504264,1.6047494460669e-10,5.87354344754945e-06
"TFDP2",-0.662807522266995,1.62175725494118e-10,5.93579372881021e-06
"FMO3",3.31366410156276,1.66018564236112e-10,6.07644546960593e-06
"SLC25A13",2.73385136329552,1.70486127087352e-10,6.23996273752416e-06
"TGFB1",-1.86457326080531,1.87533297308637e-10,6.86390621479344e-06
"IGLC1",-2.56664489156991,1.89329107227812e-10,6.92963465364516e-06
"CTSW",-2.17223933961868,2.04382205917423e-10,7.48059311878361e-06
"TOP2B",-0.712809305583543,2.21608834539293e-10,8.11110495297268e-06
"BMS1",-0.549768003263341,2.22696067729929e-10,8.15089877498313e-06
"CLMN",2.42208298902428,2.26511517740768e-10,8.29054806082984e-06
"AC004083-1",0.89865541093761,2.36585141411839e-10,8.65925276081472e-06
"ELOVL5",-1.00632194894416,2.51103054361984e-10,9.19062289270296e-06
"HPN",3.02100450767059,2.59020324039045e-10,9.48040288015308e-06
"AKR1B10",2.86403195608856,2.59862756776706e-10,9.51123676078422e-06
"CFH",2.58281119987211,2.70984232678517e-10,9.9182939002664e-06
"FAF2",-0.938425800458358,2.72360009674909e-10,9.96864871411134e-06
"APBA2",-1.94977521173676,2.84678775352381e-10,1.04195278566725e-05
"CFHR3",2.93986644640205,2.85183285054363e-10,1.04379934162748e-05
"HERC1",-0.489817021901871,3.321995857422e-10,1.21588370377503e-05
"UTY",-1.9499800892272,3.41977907682319e-10,1.25167333990806e-05
"PCGF3",-1.47226011531683,3.47833804534991e-10,1.27310650797852e-05
"COBLL1",2.70575158796243,3.53445095675748e-10,1.29364439468281e-05
"HUWE1",-0.540964884541454,3.56892053315732e-10,1.30626060434091e-05
"APBA1",2.24143507528538,3.59413963507539e-10,1.31549104783394e-05
"ATOX1",2.09080212423925,3.64134718209664e-10,1.33276948211919e-05
"NGDN",-1.60407698952541,3.73751753919688e-10,1.36796879452145e-05
"PEBP1",1.74653613230736,4.00865162862692e-10,1.46720658259374e-05
"SMCHD1",-0.830128263565411,4.02018608593407e-10,1.47142830931273e-05
"ORM1",2.98239012357104,4.05608997694611e-10,1.48456949246205e-05
"PTPRD",-1.34761431151253,4.14238528454986e-10,1.5161544379981e-05
"ARPP19",-0.690870860084319,4.16189332292865e-10,1.52329457512511e-05
"RNF138",-0.976907199352596,4.200894169231e-10,1.53756927488024e-05
"CDS2",-0.461849338688466,4.24038682921784e-10,1.55202398336202e-05
"SELENBP1",3.24541047756347,4.4342273523017e-10,1.62297155321595e-05
"ZNF586",-0.598591304776012,4.52006101684004e-10,1.65438753277362e-05
"CES2",3.24731587885357,4.56557396571484e-10,1.67104572719129e-05
"MINDY2",-1.54170422264691,4.76507203097833e-10,1.74406401405838e-05
"ACTG1",-1.05860407185555,5.12346870010717e-10,1.87524077892623e-05
"MACO1",-0.753316061697544,5.44364616233487e-10,1.99242893187619e-05
"FNBP1",-0.930798659003477,5.72817386073584e-10,2.09656891476792e-05
"IRS2",2.15432440978377,5.82984999320837e-10,2.1337833960142e-05
"RWDD3",-0.85496879045378,5.93814796006546e-10,2.17342153486356e-05
"PRRC2C",-0.624990677668126,5.98703167642405e-10,2.19131346388797e-05
"CYP1A2",7.11193937985453,6.55415996465008e-10,2.39888808866158e-05
"ACBD5",-0.712177373181007,6.96944015708285e-10,2.55088479189389e-05
"ABCB11",2.53929032782129,7.09236624828597e-10,2.59587697053515e-05
"DDX42",-1.05299396341508,7.13400374465821e-10,2.61111671058235e-05
"WNK1",-0.604214707527605,7.25963125049331e-10,2.65709763399306e-05
"HLA-F",-1.43612462310516,7.41876086145314e-10,2.71534066290046e-05
"CPB2",2.77669288485217,7.72874960023858e-10,2.82879964118332e-05
"ST3GAL6",3.12516951195969,8.09350965761231e-10,2.96230546978268e-05
"JMY",-1.41719150199248,8.10410041240186e-10,2.9661817919432e-05
"GZMH",-1.79280115679057,8.2573163887593e-10,3.02226037144979e-05
"PDK4",3.34749532591869,8.26351189486999e-10,3.02452798864137e-05
"FABP1",2.96373743749833,8.29604643665927e-10,3.03643595628166e-05
"PHF20",-0.930220882099218,8.40891720453583e-10,3.07774778603216e-05
"SLCO1B7",1.54770531132766,8.56532885811893e-10,3.13499601536011e-05
"MME",4.43819654317107,8.80936947959058e-10,3.22431732322495e-05
"PRKACB",-1.38677062475745,8.87537829996328e-10,3.24847721156956e-05
"LSM14A",-0.394381694808928,9.02567535294054e-10,3.30348743592977e-05
"PLG",3.26655485657945,9.03221112678586e-10,3.30587959451489e-05
"RPL37",0.324860634840193,9.18425590813694e-10,3.3615295049372e-05
"STAT4",-1.62897407515656,9.24043135495857e-10,3.38209028022839e-05
"PDE4B",-2.44437862781651,9.43792020888047e-10,3.45437317565234e-05
"ANKRD12",-0.603122697769051,9.87688801459926e-10,3.61503978222347e-05
"TRIP12",-0.252079375664578,9.97808133825855e-10,3.65207755061601e-05
"LDLRAD4",1.52280141955597,1.00501200150329e-09,3.67844442670221e-05
"SCML4",-2.20756725420198,1.02140460184583e-09,3.73844298321594e-05
"ZNF621",-0.777063969248498,1.0938244992727e-09,4.003507049788e-05
"CAPZA1",-0.985148619586504,1.11094466396248e-09,4.06616856456907e-05
"MRTFB",2.87548604312708,1.11109213220736e-09,4.06670831309215e-05
"SYTL3",-1.329572299614,1.11436569663133e-09,4.07868988624033e-05
"HPR",2.71513539181102,1.12446411669121e-09,4.11565111350148e-05
"CTIF",0.643153604159205,1.18563647867188e-09,4.33954807558694e-05
"MYCBP2",-0.401257828215537,1.21619816760737e-09,4.45140691325974e-05
"CMIP",-0.683672151949551,1.24719612262529e-09,4.56486252842081e-05
"FBXL17",-0.404627242948723,1.25162424166159e-09,4.58106988690559e-05
"HCST",-1.91089618520002,1.25730290382467e-09,4.60185435828867e-05
"TYW1",-0.604027083805191,1.27367663729565e-09,4.6617838601658e-05
"GNMT",3.48673957169407,1.29211621146479e-09,4.72927454558227e-05
"CDK10",-0.496186364492839,1.32856195518014e-09,4.86266961215483e-05
"UGT2B15",2.62374806108893,1.33002000404182e-09,4.86800621679346e-05
"CMBL",4.20177582664421,1.38145124383518e-09,5.05624969756113e-05
"RIDA",2.71477882193408,1.38840709412354e-09,5.08170880520157e-05
"ATP2A3",-1.9488873131465,1.41686605308936e-09,5.18587144091237e-05
"ZCCHC7",-0.334764522011533,1.42483162907177e-09,5.21502624556558e-05
"GPHN",1.79740388283986,1.42979046594048e-09,5.23317608438877e-05
"PCSK6",2.65868437348702,1.44586735343663e-09,5.2920191003134e-05
"STK17A",-1.93000938960969,1.44947350580914e-09,5.30521797861204e-05
"MT1E",2.84419160797707,1.53450967542359e-09,5.61645886301789e-05
"ECHDC2",2.36601872888052,1.61381003469238e-09,5.90670610797757e-05
"PCNX1",-0.773913106583269,1.76926715766222e-09,6.4756947237595e-05
"EPB41",-1.08738557326519,1.80593936512791e-09,6.60991867030465e-05
"RPS3A",0.827988027788488,1.81735392249591e-09,6.65169709172729e-05
"HSD11B1",1.86071510143342,1.97806761361771e-09,7.23992527260218e-05
"BRD8",-1.78860710814409,2.04579850316291e-09,7.48782710142657e-05
"ZNF639",-2.26141456354143,2.08934433815872e-09,7.64720921209472e-05
"ACSM5",2.45227556012436,2.15457437709892e-09,7.88595767761974e-05
"ZNF823",-0.542283687842156,2.20104338089564e-09,8.05603887841613e-05
"PRKCH",-1.11478123247201,2.22200825001408e-09,8.13277239587655e-05
"MOCOS",2.38310890218136,2.25610934500762e-09,8.25758581366239e-05
"RASA2",-1.22542191123273,2.26286872710019e-09,8.28232582805941e-05
"XPO6",-0.959270328809646,2.29278591961562e-09,8.39182574438512e-05
"MAPK1",-1.48773687442273,2.31562964819209e-09,8.47543607534786e-05
"RPS26",1.38052074079597,2.32145390895198e-09,8.49675345215513e-05
"RPL12",0.820500083102692,2.37664170758048e-09,8.69874631391531e-05
"AL034417-3",4.40604385757358,2.37961435859584e-09,8.70962651389662e-05
"AHNAK",-1.11666141499506,2.41392596713552e-09,8.83521043231271e-05
"MPHOSPH8",-1.27479090382521,2.54153971725127e-09,9.30228951911137e-05
"PDE5A",-2.0007049716036,2.60726454010619e-09,9.54284894324268e-05
"ALOX5AP",-2.79879655180128,2.68516202534559e-09,9.8279615289674e-05
"PROS1",3.79806923404201,2.71514390145428e-09,9.93769819371281e-05
"PRKAB2",3.58294209563147,2.921321584329e-09,0.000106923291308026
"ATRN",3.35315444324772,2.95489691794576e-09,0.000108152182093733
"RUNX3",-1.65432824449756,2.98246476989515e-09,0.000109161193042932
"TSEN15",-1.27020263752897,3.04287478175882e-09,0.000111372259887154
"ARHGEF26",3.48593332796397,3.07652847318677e-09,0.000112604018647109
"SMAD3",-1.02950632620248,3.1119647812268e-09,0.000113901022957682
"GYS2",4.81370154675712,3.13085918838648e-09,0.000114592577154134
"CD247",-1.30942350778701,3.16978800052858e-09,0.000116017410607346
"PPARGC1A",1.42942095358554,3.28750603747349e-09,0.000120326008477567
"AC092069-1",-4.24251946962224,3.29074762961166e-09,0.000120444653991416
"CYBA",-1.30861579086892,3.36063528406104e-09,0.000123002612031918
"RAD21",-0.854124109138652,3.37502778201982e-09,0.000123529391849707
"CD52",-1.76966881221768,3.38829898617668e-09,0.000124015131193053
"LEPR",3.41499035188591,3.39634797475979e-09,0.000124309732224183
"CCM2",-1.17784569136258,3.40738058472424e-09,0.000124713536781492
"COX6C",1.26261380650313,3.47385317599012e-09,0.000127146500094414
"SINHCAF",-1.10153997460842,3.53891288442872e-09,0.000129527750482976
"GPBP1",-0.689564706288395,3.58581373270399e-09,0.000131244368430699
"ADRB2",-2.92668497401083,3.68652908384415e-09,0.00013493065099778
"MAPRE2",-1.40010650808613,3.82350967399678e-09,0.000139944277577956
"SOS1",-0.805837929172171,3.83694038453256e-09,0.000140435855014276
"TMEM176B",3.16770836671981,4.1896179679725e-09,0.000153344207245762
"CCDC142",-1.25390402906694,4.19042279007066e-09,0.000153373664539376
"FBXL5",0.338111453336896,4.29160981149495e-09,0.000157077210710527
"RPS19",-0.518718545904695,4.30787166137856e-09,0.000157672410678117
"PTGER4",-2.15431895695202,4.38987860470839e-09,0.000160673946810932
"HPX",3.12784034986104,4.55523092563898e-09,0.000166726007109312
"SLCO1B1",2.93721229405909,4.62011035185548e-09,0.000169100658988263
"CXADR",4.52050069497034,4.62803782582931e-09,0.000169390812463179
"REV1",1.75144826585322,4.63572640369365e-09,0.000169672222101591
"LBR",-0.367006920495089,4.6557452363298e-09,0.000170404931394907
"AL731769-2",-2.94819812614533,4.65576237313686e-09,0.000170405558619182
"HAO1",3.37302318238725,4.91285504473265e-09,0.00017981540749226
"KPNB1",-0.508751284399832,4.9491349872715e-09,0.000181143289669124
"SLC2A2",2.12985477162531,4.95727301033394e-09,0.000181441149451233
"ISG20",-1.84016480023471,5.03995667937962e-09,0.000184467454421973
