"gene","log2FC","pvalue","padj"
"SETD2",-0.452028830410091,3.33402310421523e-06,0.122028579637382
"SPARCL1",6.91834075012255,3.62414133955308e-06,0.132647197168982
"FTH1",2.60030104963573,3.64014086038847e-06,0.133232795631078
"JUNB",-1.1229315072914,3.71872128302698e-06,0.136108917680071
"AUTS2",-0.971752445461349,3.8995039312865e-06,0.142725743389017
"MED27",-2.21149270567714,4.08604520533239e-06,0.149553340560371
"RASA1",-1.58494821324214,4.16986467382895e-06,0.152621216926813
"CEMIP2",-0.861776479215138,4.29271669050237e-06,0.157117723589077
"COX7C",-0.912194773978429,4.31357290990779e-06,0.157881082075535
"ANKS1A",-0.957866863226442,4.37806700524423e-06,0.160241630458944
"TTR",2.2734749460724,4.44108154868941e-06,0.162548025763581
"LUC7L",-1.27468185894821,4.55064350920707e-06,0.166558103080488
"NFATC3",-0.876944666431256,4.76685649276189e-06,0.174471714491578
"TRAPPC10",-1.88778965273549,4.81668607014084e-06,0.176295526853225
"FN1",7.13873972978995,4.82136377121467e-06,0.176466735390228
"QKI",-0.859130913158116,4.83178057897451e-06,0.176848000971046
"PIK3R3",-1.60123359978657,4.92959302851259e-06,0.180428034436589
"AP2A2",-1.07552580998505,5.26849620001033e-06,0.192832229416578
"NGLY1",-1.90070048221658,5.29995149163709e-06,0.193983524545409
"AGPAT4",-1.78043189748678,5.54425067652765e-06,0.202925119011588
"RPL35",-0.339809898424626,5.61710433650038e-06,0.20559163582025
"ARGLU1",-0.906539872198883,5.6625553244432e-06,0.207255187429945
"DNASE1L3",-1.70130573648667,5.81712204835826e-06,0.212912484091961
"HSP90AB1",0.583236177877129,5.81921469656018e-06,0.212989077108799
"CTBP2",-0.894329920076832,5.91201884806828e-06,0.216385801858147
"EVL",-1.67890738941164,5.99597408263613e-06,0.219458647398565
"WARS",-2.45628435974077,6.11823103384939e-06,0.223933374069922
"GON4L",-0.917586342506762,6.44077309609896e-06,0.235738736090318
"IKZF1",-0.973868735315236,6.87955479565548e-06,0.251798585075786
"HP1BP3",-0.891458411286718,7.19011335084597e-06,0.263165338754313
"LSM14A",-1.29138815781954,7.36641436816737e-06,0.269618132289294
"HERC1",-0.542191989242916,7.40382259243489e-06,0.270987310705709
"ADAMTS9",7.23576942144766,7.67515043305053e-06,0.280918181000083
"ELF1",-0.354464557132979,7.91167884627673e-06,0.289575357452574
"RPL30",-0.602565917400974,8.03981394764333e-06,0.294265230297693
"COL4A1",0.683069432723372,8.06584450129379e-06,0.295217974591854
"GNAS",-0.494456244716422,8.80970522114607e-06,0.322444020799167
"NOD1",-1.41183715836687,9.10807403510811e-06,0.333364617758992
"KCNAB2",-1.59403928306161,9.2799505868325e-06,0.339655471428656
"GPBP1",-0.766993638195347,9.52277582570728e-06,0.348543117996712
"SERPINA1",7.00124930327982,9.7231249790681e-06,0.355876097358872
"RAC1",-0.670291445006316,1.01090242440358e-05,0.370000396355955
"SLC26A5",-5.23700203069048,1.02667498283822e-05,0.375773310468618
"NR2F1-AS1",-2.3771075884636,1.03391295515344e-05,0.378422480715712
"EEF1G",0.509386416087101,1.074132447804e-05,0.393143217220743
"PELI1",-0.67688430858413,1.0862772238992e-05,0.397588326719347
