"gene","log2FC","pvalue","padj"
"ST3GAL5",-0.693293177984437,4.04247329799174e-21,1.47958565179796e-16
"MAGED1",-0.796637209725264,4.0877024215477e-21,1.49613996331067e-16
"PID1",1.21784273746355,4.19569537463675e-21,1.5356664640708e-16
"ZNF138",-1.10184721633424,4.25307608792844e-21,1.55666837894269e-16
"ANXA2",1.10830636971649,4.33214488120267e-21,1.58560834796899e-16
"AP2S1",2.18983435415494,4.34300804917789e-21,1.5895843760796e-16
"ABCC4",-0.713368260510671,4.44350223922075e-21,1.62636625457719e-16
"BAIAP2L1",1.79253253865359,4.45340909575754e-21,1.62999226313822e-16
"CAPRIN1",0.326925866826965,4.50891156111113e-21,1.65030672048228e-16
"Z94721-3",-2.87881665327452,4.63247614668783e-21,1.69553259444921e-16
"F7",1.96902344447214,4.68595675523217e-21,1.71510703198253e-16
"ZNF718",-0.609033810148441,4.72453790258283e-21,1.72922811772434e-16
"SFRP5",-9.50891075002485,4.76500800159118e-21,1.74404057866239e-16
"PLOD1",2.90123294191071,4.76908055562586e-21,1.74553117416462e-16
"ANAPC5",0.502776845337305,4.81971645443793e-21,1.76406441948883e-16
"LINC00348",8.90682740209649,4.87876362629554e-21,1.78567627486043e-16
"AL117329-1",4.36055772800353,4.97481733055177e-21,1.82083289115525e-16
"KCNA3",-1.31825227446411,5.05801718562643e-21,1.85128487011113e-16
"TXNDC5",1.2184686401921,5.17789892934647e-21,1.8951627871301e-16
"CSMD1",3.57736750676529,5.41292897634435e-21,1.98118613463179e-16
"SPATS2L",0.966890821185587,5.456629530168e-21,1.99718097433679e-16
"MMP24OS",-0.698933101388747,5.57779447849159e-21,2.04152855707271e-16
"POLK",-0.502432516872185,5.81456111573929e-21,2.12818751397174e-16
"ACTN4",0.313886983136875,6.06616555588106e-21,2.22027725510803e-16
"CENPI",3.07419699990948,6.17483344324043e-21,2.26005078856043e-16
"TUFM",1.39381296801528,6.20671911192265e-21,2.27172126215481e-16
"IL2RB",0.26037145568207,6.29065229487895e-21,2.30244164644864e-16
"B3GAT3",1.93921214726111,6.6537427441664e-21,2.43533638179234e-16
"SMAD2",-0.818496865818686,6.96411173779099e-21,2.54893453714888e-16
"ITM2B",-0.537555488200114,7.15949348837932e-21,2.62044621168171e-16
"ABCB4",1.23588327474568,7.23410290218853e-21,2.64775400323003e-16
"AC107223-1",-1.3483490075945,7.30694073034176e-21,2.67441337671239e-16
"TTC27",-0.654351011178667,7.37156470390247e-21,2.69806639727534e-16
"KDELR1",1.28397615067306,7.4989409596052e-21,2.7446873806251e-16
"UGP2",0.358880099323169,7.72066171408838e-21,2.82583939397349e-16
"FKBP8",0.924690238846682,7.72326611435646e-21,2.82679263051561e-16
"RAB4A",0.750578943506254,7.87701392855918e-21,2.88306586799195e-16
"SF3B5",2.09501341930975,8.01771787335329e-21,2.93456491882604e-16
"CHCHD10",0.882106179612153,8.15802484640477e-21,2.98591867403261e-16
"PTDSS1",-0.910642391069629,8.26920406443127e-21,3.02661137962249e-16
"ARMCX5-GPRASP2",-1.71047034348474,8.31032264990883e-21,3.04166119309313e-16
"AC007038-1",-1.55207055123443,8.36226644931809e-21,3.06067314311491e-16
"AC010186-3",-0.716941652767477,8.36724372835929e-21,3.06249487701679e-16
