,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
WDR70,18,lightcoral,lightcoral,3,-0.31721642837506986,0.840082489487776,0.2142369499826448,0.9779858642703095,-0.9003784152874323,0.6904545080106188,0.6688590300440703,0.6814911123818537
ELMO1,18,lightcoral,lightcoral,3,-0.2540123475599926,0.823794489823551,0.2714384153091171,0.9715230959833847,-0.9082976036019118,0.6875114297184308,0.6943541297343172,0.6866069663949671
TTC17,18,lightcoral,lightcoral,3,-0.27548525249836636,0.7967776374706,0.2329471645771564,0.9533859741515589,-0.8648387281062704,0.7589545235650677,0.617873254118966,0.5219078131917076
BACH1,18,lightcoral,lightcoral,3,-0.4229033207960405,0.7079271620380769,0.35535985678384946,0.948061776859304,-0.9105183575721411,0.6097531161344748,0.7365959023987771,0.6163812622391432
FAF1,18,lightcoral,lightcoral,3,-0.46820917889654773,0.6956958373624218,0.3599832403520817,0.9458563800704504,-0.9134447065517962,0.6932184848185076,0.738609451748041,0.4683079449298546
WAPL,18,lightcoral,lightcoral,3,-0.550796627443866,0.6017229486164031,0.5352810927058097,0.9442544006921163,-0.9739079054952908,0.6862728897833282,0.8797082343856799,0.536518186710442
STK3,18,lightcoral,lightcoral,3,-0.28187564964975254,0.7701181175507357,0.2863043832960407,0.942167636565308,-0.847173892747227,0.706760951050648,0.6205351681040548,0.45610077851465775
TBC1D5,18,lightcoral,lightcoral,3,-0.39762168611716775,0.7500911160123714,0.2735800597733111,0.9411844244480692,-0.8706315836965828,0.5710461387035048,0.6729628953300956,0.7323429504601018
EXOC4,18,lightcoral,lightcoral,3,-0.2452702039687725,0.757474620814254,0.388563780798604,0.9384999960305892,-0.8719518484559735,0.5823829086016944,0.7079865499394836,0.5317227107163423
XRN2,18,lightcoral,lightcoral,3,-0.3770823132328216,0.7069000476738114,0.3708031479900361,0.9346335307565505,-0.9347505016121977,0.8354103352095296,0.764563482344157,0.5442791351189881
OGT,18,lightcoral,lightcoral,3,-0.36059318715235916,0.7546776930664816,0.3185110056444632,0.9303643341788839,-0.9279059318451094,0.6937737997467301,0.7955780297377822,0.587697279213303
UVRAG,18,lightcoral,lightcoral,3,-0.4029615383628987,0.6516332697073298,0.39219111955539265,0.9297732438627355,-0.907133863471095,0.6646743874247817,0.7425872996409555,0.6874998722373368
TRIM44,18,lightcoral,lightcoral,3,-0.3286512852384591,0.7620457054736167,0.24347424421184022,0.9285644203152054,-0.8717914065835799,0.567875460164282,0.6892302945165837,0.6854561284976199
TRIP12,18,lightcoral,lightcoral,3,-0.44714014306174665,0.6418094441346516,0.5094554509056621,0.928306205963848,-0.9347798615054387,0.5382228623880169,0.815575608630392,0.5508454385034073
AHR,18,lightcoral,lightcoral,3,-0.2103127373587653,0.730690955563463,0.3950066896754271,0.9274081994441823,-0.8542002441772863,0.6324769485927649,0.6818015324836897,0.506425312283086
MRTFA,18,lightcoral,lightcoral,3,-0.41758104086397974,0.7476507866755054,0.3329728648550476,0.9262829028287423,-0.9060546179860387,0.6139158597440745,0.7218499650527016,0.47426625873124084
SOS1,18,lightcoral,lightcoral,3,-0.527845355342182,0.6361502272428845,0.4079241608566829,0.9256848333288877,-0.8996753912095616,0.5859919521928696,0.7688420607237503,0.5685128294114807
DDX17,18,lightcoral,lightcoral,3,-0.22161616444108695,0.7541569950246928,0.40215329095051444,0.9251374178690639,-0.9097327549386013,0.6554094830284559,0.7782704273278077,0.4538249009369494
FHIT,18,lightcoral,lightcoral,3,-0.29470780275433656,0.8332611853366989,0.2063036556182008,0.9243606188010284,-0.891220292525874,0.6968736950986104,0.6938727012374151,0.5286349477625311
GSK3B,18,lightcoral,lightcoral,3,-0.41463706555835006,0.6593887707443509,0.5024235387924997,0.9242166483048694,-0.9406367907603936,0.6295789708639243,0.8386551603397779,0.40869809704225923
ITIH4,13,lightcoral,lightcoral,3,-0.29213530889472783,0.8683565390893945,0.012244840385924705,0.9222033226996944,-0.8277126968179138,0.7772627346013582,0.5645181353840418,0.6284597649439481
ETV6,18,lightcoral,lightcoral,3,-0.44097160112383443,0.7347415714595475,0.2614596700058559,0.9219740288583839,-0.9173517288383009,0.6831022718734924,0.7454380285371327,0.7982207719324413
PID1,18,lightcoral,lightcoral,3,-0.42945267862189035,0.6753464272523546,0.34008233501264884,0.921157395017362,-0.8657549922404331,0.589286553139262,0.7224810466310267,0.7815716171737691
PCMTD1,18,lightcoral,lightcoral,3,-0.3116773720542746,0.6863122251924388,0.3689116658370328,0.9185459641008874,-0.8627155943855459,0.7477528418759005,0.7094799784554202,0.6298435926318111
USP25,18,lightcoral,lightcoral,3,-0.2691431823002773,0.7215473041391497,0.3015714610085161,0.9179193883042981,-0.8281041490657253,0.5444452734343191,0.634473631383979,0.7629133632870542
AC008014-1,18,lightcoral,lightcoral,3,-0.11429203519881356,0.8519947173663613,0.27199303420674453,0.9165872784088912,-0.8426678678649202,0.6463599313705506,0.6419242006642564,0.46518692533105327
DPYD,18,lightcoral,lightcoral,3,-0.34880534924340645,0.7658065050804045,0.2376684110051786,0.9150908744009099,-0.8727819362739954,0.8003686953478858,0.6692946885745404,0.4460728074807797
PCM1,18,lightcoral,lightcoral,3,-0.14188889787432016,0.906903725266488,0.03875013032589134,0.9122779202619541,-0.7890154126749711,0.6028494068368516,0.5265429737060551,0.6357983123799379
RNF13,18,lightcoral,lightcoral,3,-0.2305779735776043,0.8337401121986006,0.10899010235128467,0.9095495712413774,-0.8150404377036398,0.7242555532934831,0.5740899649526664,0.6092458835731239
MKLN1,18,lightcoral,lightcoral,3,-0.2490233438506048,0.7436087089160649,0.3934323595829259,0.9081023664479579,-0.8892454127496107,0.5168779775892897,0.7575510190298855,0.5034305539896748
DST,18,lightcoral,lightcoral,3,-0.28388507703264887,0.6576868039038709,0.3882143373437657,0.9064220960238156,-0.8266714170140929,0.5365556301688998,0.6562407380193431,0.6896792415576728
FGA,14,lightcoral,lightcoral,3,-0.16522838729877684,0.8957842686302656,0.008233437421883613,0.9059780343936659,-0.778776992259998,0.5948133392305824,0.4945429869789636,0.6137498062157913
GNAQ,18,lightcoral,lightcoral,3,-0.24957057811163916,0.8255867389823085,0.008400397964039753,0.9059042923639379,-0.7939781733789659,0.7425046930248909,0.49715900306151883,0.7437890963600239
SUMF1,18,lightcoral,lightcoral,3,-0.2726237972381359,0.879800722151757,0.07360463082964694,0.9058339290512344,-0.8727852232197605,0.729087358525565,0.651771280947423,0.6089708120887402
SERPING1,13,lightcoral,lightcoral,3,-0.21220042547865886,0.9009009006696009,-0.04146492557826412,0.9031195854807977,-0.786708643639569,0.7658620993937039,0.4914129809640241,0.6213510020721855
FAM172A,18,lightcoral,lightcoral,3,-0.5224818590483375,0.5831027346119486,0.5076139042393659,0.9023179928691113,-0.9279323753471866,0.6181408359995756,0.8307112559823226,0.436499233364333
ZNF644,18,lightcoral,lightcoral,3,-0.3709835187740847,0.7326934985410913,0.30790947664016627,0.9007118182963642,-0.8982567510750001,0.7633656673862645,0.713850534057202,0.5081927971166964
SETBP1,18,lightcoral,lightcoral,3,-0.16272905793279865,0.8195648162064351,0.23480198383564257,0.9001888356631236,-0.8687144971768186,0.6147267471774588,0.6930855085960103,0.67562553277865
CHD9,18,lightcoral,lightcoral,3,-0.15288970670611815,0.8913986112798133,0.020415546005301936,0.9000222972653321,-0.8170487244857,0.6996024307052736,0.5445008502785074,0.7306574084567597
TMEM131,18,lightcoral,lightcoral,3,-0.39712352975787923,0.6940961281824686,0.3589432501166901,0.8986563163252517,-0.8810942466894798,0.6855545389364833,0.7262423878259017,0.6743017659978139
NIPBL,18,lightcoral,lightcoral,3,-0.14857690059922044,0.8700986393013183,0.1228545210528281,0.8958761246379414,-0.8124369009578734,0.6022740176061312,0.5502760461682819,0.6337185094709751
TNKS2,18,lightcoral,lightcoral,3,-0.32496561234577587,0.6924519715941101,0.25967501791588826,0.8950927155260774,-0.7929448838685516,0.7144472618170241,0.5853690407717034,0.5628235115384304
AGT,13,lightcoral,lightcoral,3,-0.2898910875336949,0.8648360154747393,-0.05835903657110323,0.8944808749608234,-0.7805491296635672,0.7728418178023299,0.49360633250578145,0.6230914615444834
CDK14,18,lightcoral,lightcoral,3,-0.33563937316362386,0.7782143548200848,0.17626321137723225,0.893518760191255,-0.8465215133244112,0.5608250818203836,0.652214226385188,0.7072074502580656
STT3B,18,lightcoral,lightcoral,3,-0.49905118690548633,0.6704531971734901,0.21259579190352235,0.8914642764405298,-0.8526323407051513,0.6372680467167157,0.6414745944217518,0.6070460041906234
TBC1D8,18,lightcoral,lightcoral,3,-0.49900293925989897,0.5909267319333592,0.2844003105751988,0.8898859387211553,-0.8571009423310538,0.758854702213025,0.6810491581844619,0.6203148072700809
ARFGEF1,18,lightcoral,lightcoral,3,-0.2924704486423726,0.6894152071740921,0.29688121066568646,0.8878736321275049,-0.8220626469848719,0.6832021940719731,0.6192919982294776,0.432130470827715
MEF2A,18,lightcoral,lightcoral,3,-0.12154346217747602,0.9031240106471462,-0.05139079106034768,0.8863662260718701,-0.7432449411704897,0.6178263812945888,0.4320291955771577,0.6825632773578045
GMDS,18,lightcoral,lightcoral,3,-0.3322117433261141,0.768380022074058,0.21087111227044025,0.8856126982469885,-0.8488472997390837,0.680397519277371,0.7015326093501786,0.5184099325132797
IGFBP1,10,lightcoral,lightcoral,3,-0.4001111312452913,0.6569414411336978,0.3643166395856478,0.8828059860589529,-0.8976263751654607,0.6811295018278943,0.795394539409071,0.5583792534262865
RNF130,18,lightcoral,lightcoral,3,-0.32955573733083443,0.7124144948956034,0.05043526476924168,0.8813170421302016,-0.7411325261284483,0.755349955532633,0.45577520886990364,0.6530705703412153
LARP4B,18,lightcoral,lightcoral,3,-0.38410694547125246,0.7294049940496009,0.11186270667102906,0.8804214452204107,-0.8027861996730616,0.5925531208033376,0.5903471923530633,0.8789931927503085
STAG2,18,lightcoral,lightcoral,3,-0.3085060183540148,0.7472918195157072,0.1685441568084521,0.8803608674908034,-0.7728177564123498,0.7367222938252266,0.5258664396420069,0.39753412308813324
FGG,14,lightcoral,lightcoral,3,-0.23793433903043693,0.8556776236195064,-0.02805761418530055,0.8801265112608151,-0.7443722097309843,0.5828604799105975,0.4518519140701298,0.6143129774150147
VTI1A,18,lightcoral,lightcoral,3,-0.3069890065098478,0.566466124048647,0.48827661708218434,0.8797081469499616,-0.8154436233288508,0.593692126088464,0.6821764452177635,0.4477894315441436
MAPK8,18,lightcoral,lightcoral,3,-0.3090994059927272,0.8163739314271556,0.059126585519236545,0.8796058373473234,-0.8385247013812275,0.6626925984874824,0.6060600968952126,0.7135383635187842
MED13L,18,lightcoral,lightcoral,3,-0.3755663276408988,0.7806651887234947,0.07507041152706903,0.8796036524729552,-0.7733392535776181,0.6313113827301091,0.5093197442832407,0.5092824632428598
PHIP,18,lightcoral,lightcoral,3,-0.17476170197828966,0.7602564905820507,0.22711311619628158,0.8783695273387313,-0.7905282400597287,0.5800334045489279,0.6176223144313576,0.7689186369812246
UBAC2,18,lightcoral,lightcoral,3,-0.14239207710104176,0.8152395030324877,0.12631998947924147,0.8783539108535423,-0.8203556064516758,0.6595244202079891,0.6047999856238624,0.6176698686555462
ZMYM4,18,lightcoral,lightcoral,3,-0.4148454339397954,0.7470913345805742,0.07129496045435926,0.8775439760312271,-0.8129437794799429,0.7228590139422703,0.5682408175128115,0.47211357918956076
CNOT2,18,lightcoral,lightcoral,3,-0.3899479770441127,0.5895344221773888,0.47289417267941436,0.8758364326759535,-0.8564922416953082,0.7146190411885657,0.7456045083395381,0.5001595588275526
VPS13C,18,lightcoral,lightcoral,3,-0.17809936652377853,0.8170813731942819,0.2211852426204757,0.8746709995464247,-0.823974762693769,0.6927484985287461,0.6211950066697436,0.43010381436167283
USP15,18,lightcoral,lightcoral,3,-0.26499687760465424,0.7408738626826912,0.08977517823920905,0.870891907652056,-0.7961334936136086,0.8075696839726217,0.5548753525416937,0.593694762107599
ASS1,13,lightcoral,lightcoral,3,-0.36389130614361603,0.8016768690296442,-0.025530172529464493,0.8702866015919072,-0.7705898515584669,0.7648682840834191,0.469757493583902,0.6174736795337552
ACBD6,18,lightcoral,lightcoral,3,-0.337472031197796,0.6374109894396749,0.41460245844121646,0.8698311690453547,-0.8380671256001428,0.48660778319113324,0.6903747328070121,0.464833381736119
PHLPP1,18,lightcoral,lightcoral,3,-0.2589466293903494,0.8177268575479724,0.10464798548178883,0.8684204247983579,-0.8458632339470147,0.8120741255932825,0.6165588051730829,0.5289857602722133
TRAPPC9,18,lightcoral,lightcoral,3,-0.14933066110611506,0.7195212685133363,0.42825158360865656,0.8676321382347456,-0.8606986511482712,0.6288332364912637,0.7267407412361216,0.34780541918301217
SPECC1L,18,lightcoral,lightcoral,3,-0.23686266581130994,0.6939110682122087,0.22561990845030824,0.8674446353212896,-0.8009603006873756,0.6550305539269534,0.5983069542428862,0.7567952976342859
GMDS-DT,18,lightcoral,lightcoral,3,-0.2523808636415998,0.7808452765369142,0.2055908334119839,0.866668135198487,-0.85866114974226,0.8434485789295156,0.6921146013267657,0.4260172425646403
MYCBP2,18,lightcoral,lightcoral,3,-0.25901868246674026,0.7090018009809561,0.29791579728366535,0.865000968780254,-0.8024482941495031,0.4519744644040444,0.6372464075850529,0.7884852233594986
RBM33,18,lightcoral,lightcoral,3,-0.27422725171655565,0.6473078855034516,0.4540371517951895,0.8612849383981532,-0.8209395920530929,0.6482778218846811,0.687088927592279,0.2618291458842446
CLMN,13,lightcoral,lightcoral,3,-0.19383038773391945,0.9023006009086301,-0.1564475403630208,0.86075109735821,-0.7237799360697543,0.7518181432635367,0.4062963592229627,0.6084157067294708
PHF14,18,lightcoral,lightcoral,3,-0.3997765657226129,0.5411591332228317,0.47748368503219046,0.8606458677847496,-0.8613531328302735,0.691857676859787,0.7434480548710605,0.38239246046968395
FOXN3,18,lightcoral,lightcoral,3,-0.5591288334952684,0.6223942859507482,0.2744419894245377,0.857423557375672,-0.8377429513216554,0.6284416808158735,0.6619912358050788,0.5998199483062728
AP3B1,18,lightcoral,lightcoral,3,-0.43247837717190935,0.7314774817762326,0.20399505255079908,0.8567069565113835,-0.8149577787356842,0.5379100933509716,0.6136742472101473,0.39721206539557385
UTRN,18,lightcoral,lightcoral,3,-0.5325391084961112,0.5807608481601622,0.438608220064586,0.8566558677607814,-0.8795394188418445,0.7360770586619368,0.7537182273829048,0.32397016449532223
HERC2,18,lightcoral,lightcoral,3,-0.1270484391161401,0.7575647665054888,0.4058373650924903,0.855821135828711,-0.8510659448370919,0.454104109514949,0.7314582089683653,0.5737290952480893
IGF2R,18,lightcoral,lightcoral,3,-0.1997290770293839,0.6738504961697469,0.4316096271721144,0.8541807751219025,-0.8007065543551486,0.6210486374530794,0.6730712783498572,0.4033091930009518
TRMT11,14,lightcoral,lightcoral,3,-0.3349743420985513,0.7201760010202226,0.16023668833902055,0.8535025737416555,-0.7583500843639182,0.42198549819241277,0.5430591138790495,0.5825373207796987
SMARCA2,18,lightcoral,lightcoral,3,0.02239350840125551,0.8369272382792949,0.1023310171724783,0.8527043126818127,-0.7687875921775905,0.7547582595714303,0.5138409997241062,0.4272490955279872
TBCK,18,lightcoral,lightcoral,3,-0.18754974977761657,0.8161690361685499,0.2559203965683667,0.8519827281644978,-0.8798988666735394,0.5979117637770069,0.7361316008512582,0.5280074588381746
ITIH3,11,lightcoral,lightcoral,3,-0.4763907926428589,0.6389524977362409,0.2605628144618861,0.8519127354715792,-0.8451770626926647,0.7038812351280752,0.7050318923611674,0.5584200064136626
DOCK5,18,lightcoral,lightcoral,3,-0.3831501464204573,0.7100568090806244,0.06865863693776161,0.848296285946637,-0.8187271383961903,0.8590467447328566,0.5760732659743802,0.588506191708427
CSDE1,18,lightcoral,lightcoral,3,-0.24333481844464755,0.6528204002149146,0.34000964229615566,0.8480906618168744,-0.7584520560702133,0.5505055413373476,0.5905490398530224,0.42316478665504226
WWOX,18,lightcoral,lightcoral,3,-0.362681579611292,0.6880561037776242,0.19125205433401082,0.8478752454610506,-0.7714396946751563,0.7954971598116778,0.5766530483941645,0.3803617502101894
PNISR,18,lightcoral,lightcoral,3,-0.44407026460262944,0.70849550122021,0.19545005082954076,0.8478693347075281,-0.8284126561462276,0.7481304044023267,0.6371462507889794,0.30012287159342405
TGFBR2,18,lightcoral,lightcoral,3,-0.3522755419880042,0.6323879727329909,0.4633349966654752,0.8472609288822804,-0.857235408684211,0.6508365184534104,0.7495495717201389,0.3384517899014447
CHST11,18,lightcoral,lightcoral,3,-0.22453519009963502,0.816731398948505,0.16725837480836042,0.8471929901802134,-0.8042030054844848,0.4924854911046561,0.5967602655477761,0.5441314735768648
DENND1A,18,lightcoral,lightcoral,3,-0.47940159777485397,0.5933645847718221,0.26530511746037566,0.8464816788039374,-0.8570328895964481,0.7496953657813601,0.6969524223127808,0.7515572269321211
PPP3CA,18,lightcoral,lightcoral,3,-0.6199498832499187,0.4520822622931555,0.6264113294288679,0.845970902998003,-0.9095341664820457,0.5134387337408531,0.8883550371382386,0.549392230251365
MARCH7,18,lightcoral,lightcoral,3,-0.2742854728061272,0.600042816971594,0.5372295410563339,0.8456507284471697,-0.8555778358970131,0.4645178593990954,0.7760088645707541,0.3895803117827569
ARGLU1,18,lightcoral,lightcoral,3,-0.44812373526820076,0.7198807460287892,0.24212743697870903,0.8444318831022575,-0.842155952314536,0.4567293357555265,0.6899712379800091,0.5417903002057531
CDKAL1,18,lightcoral,lightcoral,3,-0.2795620326809987,0.7709050689583071,0.20236208750828022,0.8439089219759977,-0.8580523124897211,0.6490125439676052,0.7146772905304617,0.4539445656076849
KAT6A,18,lightcoral,lightcoral,3,-0.4221251613395744,0.6723408698930066,0.3887300799638353,0.8437241895939347,-0.860880197761538,0.45025799061555444,0.7598708290123065,0.40845632163322076
BAZ2B,18,lightcoral,lightcoral,3,-0.3873896294418732,0.7220922943082393,0.11501292734298665,0.8434513739896202,-0.8405368106261165,0.8889427161899468,0.6501506621812783,0.6244793172187489
MON2,18,lightcoral,lightcoral,3,-0.3148837687753145,0.6493345737260595,0.333159813710624,0.8430780062849383,-0.8130964231628509,0.7320881112091778,0.7135238803002558,0.47414288754375095
ANKS1A,18,lightcoral,lightcoral,3,-0.33139460900215123,0.694692538866322,0.20666305031086316,0.8426162039015618,-0.7752627896337817,0.5309586183845115,0.6001167220561995,0.8497391050630558
FARS2,18,lightcoral,lightcoral,3,-0.046687629184849706,0.6998277538651156,0.3986897427907547,0.8420953195258606,-0.764484241644565,0.485758353423781,0.6142874846065667,0.4193734022278467
FBXW11,18,lightcoral,lightcoral,3,-0.3484905287889579,0.7690290705450837,0.20271737263583325,0.8411491917381578,-0.8513193309167888,0.5116648688841186,0.720991713765109,0.6825362240188586
THADA,18,lightcoral,lightcoral,3,-0.39665939208679646,0.5113650599935431,0.6957192719314204,0.8410047177831544,-0.8975347686063374,0.4465675919728609,0.8977746341427425,0.5060201220129344
CLTC,18,lightcoral,lightcoral,3,-0.35912742217944965,0.6650383584084162,0.15151096979670967,0.839915323721993,-0.795963054235457,0.7972056785979872,0.6182239554410298,0.6004961700370084
SCAF8,18,lightcoral,lightcoral,3,-0.3957200116586645,0.4806302666323338,0.533053755767999,0.8397780331788404,-0.7674361009415995,0.5398195788718101,0.6501676070050489,0.3746499799374387
N4BP2L2,18,lightcoral,lightcoral,3,-0.30497515069746284,0.6534358905284352,0.3940954407611585,0.8395588080775654,-0.8266970751858269,0.6590276635060717,0.7025863168826276,0.38569057547810737
TASOR2,18,lightcoral,lightcoral,3,-0.11425064164475707,0.799906751211642,0.13014408900062271,0.8394315823402424,-0.7174018738095298,0.6227218732502927,0.4842677236379121,0.43982702494876236
SLC38A1,18,lightcoral,lightcoral,3,-0.26397286938331876,0.5609146866053413,0.5899373136858473,0.83906711222176,-0.8807366690370255,0.6476973452510693,0.8392079277833933,0.41358850639544326
DAPK1,18,lightcoral,lightcoral,3,-0.2403252943641486,0.8217400046699396,-0.07389154660016979,0.8389973467469796,-0.7525017176492785,0.6981023169594717,0.49196385606410953,0.8419972048281767
NF1,18,lightcoral,lightcoral,3,-0.08172651210812312,0.8720513423153304,0.0007543682266947405,0.8377717920179558,-0.7641057810895113,0.7100665410524223,0.5044784903528033,0.6592678332907571
SMC5,18,lightcoral,lightcoral,3,-0.38996753172318716,0.5835747328138893,0.33521824056751176,0.8375867920548725,-0.7857993444734754,0.5583392412619528,0.645066162823617,0.6392221104882343
METTL15,18,lightcoral,lightcoral,3,-0.36808943673169897,0.6665749332978357,0.2131672093098201,0.8366731588008534,-0.8239188214728459,0.6367613777543932,0.6692434241611075,0.5184094095205589
C4BPA,13,lightcoral,lightcoral,3,-0.25270052847920266,0.8518114162629868,-0.1512871874624717,0.8365455235523345,-0.7056461970713599,0.7463220550951972,0.39438629772210276,0.6014375084117625
HIPK3,18,lightcoral,lightcoral,3,-0.4113873799977872,0.5486618025631262,0.25444944625787985,0.8354863299420566,-0.7748699168279758,0.7578681018563799,0.6120650983607825,0.6069878749042116
BBX,18,lightcoral,lightcoral,3,-0.2770404326325386,0.6854174083267457,0.21395732392702405,0.8339991735933966,-0.7560028980326527,0.7426086376810553,0.5192444457608065,0.2996776648817113
MAP3K5,18,lightcoral,lightcoral,3,-0.23244520843269104,0.6774066914775344,0.13662334991031827,0.833782910520619,-0.7440437489033644,0.6871955902028364,0.5308700395732987,0.6205412683126077
AVL9,18,lightcoral,lightcoral,3,-0.1423135121741916,0.701561203832212,0.11939946459897811,0.8329999250113811,-0.7059499803431554,0.6352840263330467,0.48028414069810876,0.5822900373475784
USP24,18,lightcoral,lightcoral,3,-0.10196853760604661,0.8482507290261136,0.12080620096525194,0.8301818872602696,-0.7868205605491403,0.742614132434678,0.6012919270094669,0.435938750504877
MAPKAP1,18,lightcoral,lightcoral,3,-0.3925413019146278,0.6395165343211349,0.26035406617236817,0.8299755141781445,-0.8067239836566716,0.5973365708467838,0.6452511297029649,0.8067163023445003
LRMDA,18,lightcoral,lightcoral,3,-0.24133029414439644,0.8699059526940728,-0.10085086514538093,0.8299492081109815,-0.7457683468447766,0.6667177061167885,0.4592115305677581,0.6572095723696622
DLEU2,18,lightcoral,lightcoral,3,-0.23669153384955105,0.5956696114928656,0.3208712246944368,0.8294309004016647,-0.7438464651026254,0.6984238886516388,0.5638968202943105,0.6347341554888757
ZNF207,18,lightcoral,lightcoral,3,-0.3162837028683296,0.6728209561033545,0.248434340253097,0.8288412104329007,-0.8415073938812203,0.6207197118398788,0.7448719417079915,0.7753799307100511
NBAS,18,lightcoral,lightcoral,3,-0.20412639303314564,0.8766085159814394,0.021226710992740448,0.8284328433659645,-0.8077301784071879,0.6348815065362418,0.6091640964281304,0.567684739390905
SLC7A2,9,lightcoral,lightcoral,3,-0.040967974927476676,0.7654112498128652,0.2768894087717288,0.8272723463602678,-0.7971694974227748,0.6219125401146449,0.6177758650268766,0.48935956417800547
ATAD2B,18,lightcoral,lightcoral,3,-0.5656131015196926,0.49456036355049177,0.46896991347399203,0.8269393621757914,-0.8790446139851189,0.7176818779090107,0.8021110948706552,0.6740997691465213
PTEN,18,lightcoral,lightcoral,3,-0.11661125665379514,0.8533138770593747,-0.08381663804916745,0.826793253555308,-0.7401831213995186,0.7741204787280256,0.45272446102037356,0.4969967218252492
RBM26,18,lightcoral,lightcoral,3,-0.25492631883755,0.6919513985940529,0.29971400921557395,0.8262645850171576,-0.7431549465219034,0.41602964617361315,0.5742795657881979,0.4671161355309516
LDLRAD4,18,lightcoral,lightcoral,3,-0.1713315229713912,0.8080873706399666,-0.07397881021280527,0.8254149672991203,-0.7418315044771788,0.8957969937837772,0.4530154710082958,0.5452672201458096
KDM4C,18,lightcoral,lightcoral,3,-0.46616872433611606,0.4880117234084554,0.5783965252049811,0.8249125060361698,-0.8962987965488177,0.731816658123965,0.8201092498421675,0.32946069370492775
MAN1A2,18,lightcoral,lightcoral,3,-0.31561915544923097,0.5437162566345052,0.5273944367963922,0.8244740107682125,-0.8318413384322131,0.44653500268848306,0.7797869531198144,0.5044377159880048
COG5,18,lightcoral,lightcoral,3,-0.3324503679956055,0.6765324842342241,0.3325919318525737,0.8238121900324515,-0.7977795090483196,0.4486929800255042,0.6477004143108954,0.3027616971904708
TBC1D22A,18,lightcoral,lightcoral,3,-0.12643761176497967,0.8284247929393604,0.15215618794711233,0.8233404415431594,-0.7688256415347988,0.47395884297181584,0.5601750702807434,0.41501551789846014
MAN2A1,18,lightcoral,lightcoral,3,-0.10299151096922776,0.6652394405371544,0.31769885232737083,0.8224431991508065,-0.7516427971985531,0.5241778261282234,0.6003622443064017,0.4889929439697492
UBR4,18,lightcoral,lightcoral,3,-0.48196665861083443,0.4328503409640066,0.4924191117966652,0.8224229726083523,-0.7709653198601878,0.6833648771959145,0.6574251022817875,0.45867402982581423
ABHD2,18,lightcoral,lightcoral,3,-0.5826724443524038,0.5088264720420469,0.5698495802403993,0.8214401061292873,-0.9297185283089807,0.5563539964523022,0.9123896005838021,0.3927237371586711
RAP1A,18,lightcoral,lightcoral,3,-0.3982581390471491,0.583109952614147,0.4024755692770889,0.8202284859553189,-0.8449109899919538,0.7045591947349016,0.7443982486059285,0.6634527883358055
CPT1A,18,lightcoral,lightcoral,3,-0.48384922105593775,0.591382428478242,0.29332451332182863,0.819732968099802,-0.8462040317499733,0.7618595746303389,0.7396329993936809,0.3915961874049374
LCOR,18,lightcoral,lightcoral,3,-0.007849831976986842,0.7201446593940385,0.4136263727950797,0.8192398355035887,-0.7818832320666648,0.52717398580719,0.6804909187268063,0.3547809770066269
SND1,18,lightcoral,lightcoral,3,-0.46816425992361776,0.49313094349626985,0.6586626824948714,0.8184266807695288,-0.8596799954152923,0.3820884813607991,0.8421000395926929,0.3231985241854418
RNGTT,18,lightcoral,lightcoral,3,-0.4312048905201908,0.5248013667874551,0.5712694246690239,0.8177451451520966,-0.8388043976161299,0.5449040882790237,0.7546263626083165,0.2987129065559521
STAU2,18,lightcoral,lightcoral,3,-0.306843823776265,0.5201359747972714,0.592482156918754,0.8173678831231066,-0.7975333155434063,0.3738575467594722,0.7249345287957214,0.5487837400803429
CDK13,18,lightcoral,lightcoral,3,-0.2645013212509533,0.6978020168718628,0.36264858859950433,0.8171842715507361,-0.8442280172744902,0.5115106121963043,0.7479360642878503,0.6092222242656313
DYM,18,lightcoral,lightcoral,3,-0.19152549704203398,0.6047451205327444,0.32620457499988703,0.8165302898777321,-0.7298344688404236,0.7094466619996995,0.5333493512042263,0.2495954029082317
DDX39B,18,lightcoral,lightcoral,3,-0.31902340511994765,0.5481484001672388,0.32350060549164006,0.8161514784712288,-0.7297925692352707,0.7389256755436748,0.5268352009561204,0.39110017985203355
GIGYF2,18,lightcoral,lightcoral,3,-0.4169043681921834,0.6995771941017155,0.023585056251048345,0.8131426999870122,-0.7511674264545589,0.7774174087900265,0.5062517458908999,0.348126308766662
HNRNPC,18,lightcoral,lightcoral,3,-0.43993539912243684,0.48704890938485873,0.4367450114144398,0.8122549526404614,-0.8086083998949979,0.7096344011168125,0.7070931195151505,0.6392386370868544
ATP9B,18,lightcoral,lightcoral,3,-0.25504765439549604,0.7208932202925955,0.2265006499510254,0.8110665828086443,-0.8287048870942249,0.7040060151024446,0.687536295458803,0.43428371923894526
NKTR,18,lightcoral,lightcoral,3,-0.4100344459054171,0.6517288456462252,0.102610936222572,0.8105808180560079,-0.6925724817819264,0.7041801698100801,0.4213867877020448,0.3384501232584229
NUTM2A-AS1,18,lightcoral,lightcoral,3,0.08293082721291173,0.7552277675250021,0.3271923438172914,0.8098015795295406,-0.7635232348138152,0.5852816169942892,0.6297640710181969,0.41181408896201466
