,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
LRRFIP1,18,whitesmoke,whitesmoke,7,-0.4528157127934088,0.25082569337676713,-0.03115266245622092,0.4099058923994479,-0.32570214415537097,0.12985352356487306,0.21560427846686314,0.6807845213344481
HDGF,16,whitesmoke,whitesmoke,7,-0.12500910401675586,0.2720651767941199,-0.3459154965137761,0.2141092574334068,-0.15448345323551796,0.4092102322201602,-0.003065826052818843,0.6732719707507838
WNK1,18,whitesmoke,whitesmoke,7,-0.22424532125665184,0.2458546132971684,0.4615665634668066,0.4623243988326412,-0.4477172761904093,-0.10774681852936248,0.44833381119651255,0.6617481200874546
TACC1,18,whitesmoke,whitesmoke,7,-0.2937895374036404,0.3131277931293868,-0.2603784660028777,0.3275489615568567,-0.2865089618740982,0.6071678718846707,0.1245565466487333,0.6033999864510327
ASCC3,18,whitesmoke,whitesmoke,7,-0.19739969047751393,0.5936421468840098,0.21280045842925435,0.7112908902425714,-0.703467018004915,0.8040285305248245,0.5788530739143214,0.5143138970243767
MIA3,18,whitesmoke,whitesmoke,7,-0.250718345065061,0.5415290919763118,0.15819876794426385,0.5720316065424413,-0.6682511959974715,0.6422808396452903,0.6415549455232055,0.47521655315414346
ZCCHC7,18,whitesmoke,whitesmoke,7,-0.3611087762451658,0.4297363022185816,0.25697595879843804,0.5596367506561734,-0.6920788469668775,0.651730900727739,0.6776907157425289,0.46361081987690933
ARID2,18,whitesmoke,whitesmoke,7,-0.14575339156044467,0.5232806136739476,0.29750850493238246,0.61384463826504,-0.6770564177784483,0.6439797766223345,0.6141351992637186,0.4435353066255491
SORL1,18,whitesmoke,whitesmoke,7,-0.26299636659652137,0.4403341078843798,0.522672086008207,0.6248285187350355,-0.7763186908480513,0.4809879957929288,0.8116264202026666,0.42211771939249654
CNOT1,18,whitesmoke,whitesmoke,7,-0.3991222717713713,0.46997846366677715,0.34624119890558575,0.6198232475952974,-0.76693336574254,0.6026248540443957,0.7266500663343581,0.4039024682599269
PPP2R5A,18,whitesmoke,whitesmoke,7,-0.13614930217973298,0.1510429631901024,-0.025478750946053973,0.23967320421190944,-0.2092906473766713,0.572832474535217,0.12472858295024945,0.39312110634934183
RAB10,18,whitesmoke,whitesmoke,7,-0.5230108061149795,0.10223958159162122,0.21479607217032262,0.36999811698234536,-0.4872570821362061,0.6389969391290969,0.5313644762703463,0.3704899243315305
OGA,18,whitesmoke,whitesmoke,7,-0.24071426254139616,0.15705156093388378,-0.13793859490797764,0.23941480439620905,-0.23230356088717943,0.6567765649072792,0.11701038802402991,0.32378440791653085
SUCLG2,18,whitesmoke,whitesmoke,7,-0.013404374568247937,0.4720102367096995,0.15184685980729068,0.564873190523931,-0.5530573517055504,0.8344900059918918,0.4400947959244993,0.308112513813773
PJA2,18,whitesmoke,whitesmoke,7,0.008122084631903887,0.6314530695975019,0.09312532151581848,0.5670542865330789,-0.629365016116469,0.7094615910499075,0.5329333561047307,0.22199288158723082
ZSWIM6,18,whitesmoke,whitesmoke,7,-0.718745526896005,-0.1455306020672914,0.235102446054964,0.20579269402704745,-0.2536919577324027,0.1949735143742029,0.24813219296125325,0.19429912165764618
PDIA6,18,whitesmoke,whitesmoke,7,0.1555834702024168,0.40650502571765806,-0.053159405406149746,0.37645932026381596,-0.32351672299312617,0.7135322314263495,0.1769266042193453,0.1898167310103267
NSMCE2,18,whitesmoke,whitesmoke,7,-0.21864511194931663,0.4030630596194512,0.18087325113584707,0.4993425190437613,-0.6027165805429916,0.7348123483346908,0.5040777612927049,0.1857428163757614
PSD3,15,whitesmoke,whitesmoke,7,-0.33395933076420264,0.3037995236313022,0.4030249774244701,0.563512971223463,-0.5696709842104203,0.5773205137567792,0.47633162239836396,0.14758232051339965
IL6R,18,whitesmoke,whitesmoke,7,-0.4866120042798589,0.10846223182323655,0.28551624559259914,0.3963568209559684,-0.4957702477400577,0.7843270102582742,0.48608345099059347,0.09808836355480008
ITGB1,18,whitesmoke,whitesmoke,7,0.022870116359812297,0.2786879203573503,0.14884346214863897,0.4164109041797913,-0.38455255226199997,0.7419258392607547,0.2852173475781705,0.09735830200459589
ACAP2,18,whitesmoke,whitesmoke,7,-0.41231324627381566,0.0654295449815027,0.1793756615103051,0.2904010565995349,-0.306766979031908,0.5903786438074925,0.25740100630848967,0.039490070390886256
ARID5B,18,whitesmoke,whitesmoke,7,-0.15726001863843928,0.29014803180880616,-0.10432541453942644,0.31822053925227745,-0.31880303415516914,0.8081962418817593,0.2064522426614205,-0.01035992475860474
NORAD,18,whitesmoke,whitesmoke,7,0.2016942548015392,0.5567601207890986,-0.06536022207634669,0.3971483253081471,-0.4280844611487949,0.6220823520123845,0.3211841231882681,-0.016449718076781382
PSME4,18,whitesmoke,whitesmoke,7,0.0066758741470280825,0.07867217672047197,-0.2982042088659064,-0.0021974024709762057,0.006389018808371775,0.6045462001789731,-0.10745431678732052,-0.2757463104160081
