,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
ROBO1,14,indianred,indianred,2,-0.20385477590226542,-0.5712550198647612,0.35291796487851335,-0.36513357731601076,0.2300870314357663,-0.32132976481859576,0.05192056709456997,-0.25011278395038844
ERN1,18,indianred,indianred,2,-0.48112667211934457,-0.09173083232167335,0.3300889380276776,0.1954128712554716,-0.23383306528079928,0.10195980238094138,0.25684388311788997,-0.23800753756464701
RBM25,18,indianred,indianred,2,-0.6534029783101808,0.0297620246404124,0.3172886723780372,0.3753468079652561,-0.4317381518615216,0.32502659724352545,0.45871876142922835,-0.008919164687175341
JMJD1C,18,indianred,indianred,2,-0.6235811564812963,-0.12516353479822961,0.31119512507293456,0.3027239085358396,-0.3077168602252571,0.3787715712938562,0.31632028100863885,0.37453004355941943
ZBTB38,18,indianred,indianred,2,-0.020843908940736726,-0.38433248924550584,0.3077812680221585,-0.18565047971082657,0.14408158987050967,-0.1401827448976017,-0.0008648366834864416,-0.4496128867799339
NFIA,18,indianred,indianred,2,-0.023389351870433523,0.3813871151879823,0.30509958641578183,0.4255204919992975,-0.37488482580594623,0.21571833955962474,0.3246903317904837,-0.009920431270153584
GLG1,18,indianred,indianred,2,-0.036572527629455946,-0.509175696932813,0.30008063651680517,-0.2772414761978143,0.22676159746348898,-0.18767529708388386,-0.06340702297114514,-0.02244722268337181
NBEAL1,18,indianred,indianred,2,0.07952187211757393,-0.29792108773419673,0.29884057481154847,-0.1843029689882383,0.10202051660255712,-0.16139081648723896,0.09855124314258994,-0.17904437102123627
PPP6R2,18,indianred,indianred,2,-0.5851076856553612,-0.38579873216681315,0.29623645932638154,0.030247751687488198,-0.10200055701134757,0.11249407835699149,0.17943782609321085,0.21783044611439262
SHANK2,10,indianred,indianred,2,0.10903780746676273,0.3351641413246322,0.28364122560236366,0.35978561094706957,-0.33685716299301327,0.19985747725348432,0.35311746633929425,0.3910756703694188
CAMK2D,18,indianred,indianred,2,-0.24522393305675488,-0.4040512435092539,0.28183927243742457,-0.19784560230779322,0.17628092600966744,-0.48309946493926764,-0.07273528275779423,-0.18435411880338864
SPEN,18,indianred,indianred,2,-0.524397121875852,0.2136811316942705,0.2817919011829932,0.3808867527758396,-0.48853279135376704,0.2046251513612288,0.5009163842397995,0.20947680995216064
TLN1,18,indianred,indianred,2,0.09006292029645965,0.22593602273386015,0.2815407009490115,0.2666953093740046,-0.24272752336743864,-0.1898152133299713,0.2712828785051407,0.18714654352820148
ABLIM3,6,indianred,indianred,2,-0.03896244392493604,0.5756180976940999,0.27345308486794984,0.613023028758714,-0.5942411916316904,0.4423027259259662,0.5528187963526953,0.36899673684599893
ELF1,18,indianred,indianred,2,-0.2926380058523487,0.05706549547642914,0.270124998421189,0.2713915352370901,-0.23971672146260678,0.31414217650102566,0.23125070213229226,-0.06927823247416046
PRKCH,18,indianred,indianred,2,0.2087974630983304,0.3770408189256027,0.2699057017283972,0.40800837358222686,-0.45434970866782926,0.46945331424146686,0.44059264551016913,-0.02816050719345966
ASXL1,18,indianred,indianred,2,-0.48219517144867996,0.07734689933320267,0.2690081041858571,0.2903726268552291,-0.39788793859592186,0.23777769557175696,0.43264349306913014,0.016837412886112495
RALGAPA1,18,indianred,indianred,2,0.21797700303406345,-0.030071036069542503,0.26709085993111825,0.09353913873438602,-0.026793246726627473,0.26037188397615435,-0.010070417065018359,-0.3200045415160438
BRD4,18,indianred,indianred,2,-0.5480619806190188,-0.03236702047562967,0.2603489197841365,0.3226502235067787,-0.38424415506898496,0.32007979489366334,0.38945009744155457,0.4884901139843222
ATP2B4,18,indianred,indianred,2,0.1440196161526568,0.146416322485175,0.2575001457855503,0.1809307931390761,-0.22105507187488224,0.34027917729493473,0.20897658174619155,-0.40122164928015863
ATRX,18,indianred,indianred,2,-0.3290374999313418,0.21945449740838338,0.2524793473478431,0.4560468382524306,-0.37438582050668506,0.08981414298111613,0.29515358040666856,0.3095257097443528
EPB41L5,16,indianred,indianred,2,-0.14714378335085093,0.03129672450566633,0.25096850529381287,0.15228444941542815,-0.24063039664933605,-0.055755170416944375,0.41539107595653774,0.5761934013439551
