,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
NUCKS1,18,lightgrey,lightgrey,4,0.23491295619862979,-0.4253337829985868,-0.5404485434006746,-0.5741238950100704,0.649708899253669,-0.15028014389382113,-0.6591041525377073,-0.4554357708004543
PCBP2,18,lightgrey,lightgrey,4,0.5973176736268836,-0.1840244226796557,-0.4643518460777979,-0.47752305253645183,0.6457717778656787,-0.28262316846196545,-0.7582226443534243,-0.5216574909830282
CD99,18,lightgrey,lightgrey,4,0.589340132112895,-0.4829911221341601,-0.14740517598708922,-0.6753940256164334,0.6391112175188293,-0.5287545216769242,-0.46717521168831966,-0.3598304803555666
CYP51A1,18,lightgrey,lightgrey,4,0.3709762698014543,-0.2114505657091564,-0.625832632350389,-0.5473797626566653,0.620721725171035,-0.3638598775772059,-0.6495382523160396,-0.01137225000543112
NCL,18,lightgrey,lightgrey,4,0.42456933367785443,-0.45001545015157157,-0.18829281255337738,-0.6741659714077954,0.6195449168143025,-0.615837609508779,-0.4402731619587595,-0.40504379032452986
METTL7A,18,lightgrey,lightgrey,4,0.04017445359020839,-0.4694514273956991,-0.3095749140449737,-0.5562488126055145,0.6069227105833863,-0.4852657347934759,-0.5736928928342628,-0.26600839482290545
HSPE1,18,lightgrey,lightgrey,4,0.22023461147777296,-0.1290152071251163,-0.6621563939496147,-0.42579256706150154,0.597502447531357,-0.34776190554691233,-0.7633679642375194,-0.383970335741763
TXN,18,lightgrey,lightgrey,4,0.44674385941111766,0.01482261579101005,-0.8621507859011759,-0.3973104552591237,0.5890195502056058,-0.25937213583676033,-0.7915395154730512,-0.07652721016524099
TXNIP,18,lightgrey,lightgrey,4,0.5687409069903452,-0.5094791760722863,0.09324087310182812,-0.6445733452646756,0.583591432962691,-0.6896192320585661,-0.3501395449485502,-0.4823767890338565
SPAG9,18,lightgrey,lightgrey,4,-0.003033804171203928,-0.5717376141246706,-0.17963570552424288,-0.6200332358594177,0.5766880479277433,-0.6475706206915969,-0.41819081309870837,0.03401067682691481
PLCG2,18,lightgrey,lightgrey,4,-0.35915869827057745,-0.8010490106616135,-0.044174748669983055,-0.6302882363236967,0.5659688922259085,-0.47531715925561324,-0.39202449044446275,-0.2463102736399996
ELL2,18,lightgrey,lightgrey,4,0.263617829470192,-0.014971800584542684,-0.6915973110015765,-0.34515358510409194,0.5419080717967408,-0.1664067843853932,-0.7202999905228792,-0.19933241552061004
NUFIP2,18,lightgrey,lightgrey,4,-0.35605133527108696,-0.476832120781349,-0.2807069196692737,-0.40876103004161146,0.38466038157768473,-0.15766593821562272,-0.35584610382410886,-0.11290879302286473
FYN,18,lightgrey,lightgrey,4,-0.3328049485241071,-0.7645880773549921,0.34931308504076297,-0.46565785441998786,0.36280664338104646,-0.3862181779368563,-0.13442782853511792,-0.532702760075023
DYNC1H1,18,lightgrey,lightgrey,4,-0.5063596991143523,-0.662540762220721,0.07057424540295186,-0.4472206491597997,0.35455179716898383,-0.4340826320867166,-0.18573082821087092,-0.2632210578165409
RTN4,18,lightgrey,lightgrey,4,-0.11739876148793264,0.006540010033215784,-0.1488772738950913,-0.06059483519608474,0.11861167278067258,-0.1280795289093804,-0.20455162923331244,-0.4011418441710798
LBR,18,lightgrey,lightgrey,4,0.10585944588663208,0.6168329223078587,-0.3659928736291563,0.3780275012203007,-0.27653179778867115,0.1299648255618467,0.07296152643706505,0.6301168345814572
SORD,16,lightgrey,lightgrey,4,-0.20800773042848403,0.4233759568851107,-0.0040013390995101775,0.36849822737103566,-0.32253344770346515,0.08298011410519501,0.171448358268433,-0.05337252424850622
ZKSCAN1,17,lightgrey,lightgrey,4,-0.169203879773011,0.5506054085080415,-0.020611263853703213,0.4288546913949096,-0.4724967009272195,0.11082002451402719,0.37580922266483147,0.21257398222032423
CTNNA1,17,lightgrey,lightgrey,4,-0.20224325009183516,0.5328916584480793,-0.02002279667355676,0.4296368257846139,-0.49951136960311954,0.20868303304419702,0.4066117865443675,0.21081401018351287
CELF1,18,lightgrey,lightgrey,4,-0.47032926122035384,0.4655797491057865,-0.12324284534823363,0.5074929470720835,-0.5049094457461762,0.39143004636561796,0.3280957888539098,0.35996992020213603
SCARB2,16,lightgrey,lightgrey,4,-0.21065758049243813,0.62563069380958,-0.14962062806366702,0.5319638929167281,-0.5125098042565276,0.20559567536256104,0.3574645457346933,0.7194088162612319
RBP4,16,lightgrey,lightgrey,4,-0.05067509771017449,0.8479765545110632,-0.33860009270149577,0.6485505514619063,-0.5352036261365671,0.4161762681309672,0.24775047443030015,0.6919690467000015
HIVEP2,17,lightgrey,lightgrey,4,-0.23554465449497425,0.5454206186045882,0.01438736693391871,0.45793263538891876,-0.5361801412450146,0.23974539275197032,0.45940305670902537,0.20560417995264052
ARHGEF12,16,lightgrey,lightgrey,4,-0.15081508337472424,0.5967449887953529,0.1726675329521172,0.5786200478931273,-0.547935109288653,0.2207165693988876,0.4347439189012497,0.03792305037058555
FMO5,16,lightgrey,lightgrey,4,-0.140882088452855,0.7199906283553535,-0.1855372790773556,0.5816480923586901,-0.5485044926174637,0.26689766669928844,0.3721872259671898,0.7332783468913724
FBXO11,18,lightgrey,lightgrey,4,-0.5130672380473855,0.5295217250184208,0.016314411046756547,0.6136511288967221,-0.5969250990437539,0.25144177380009053,0.463010670785035,0.6925923952502009
CSNK1A1,18,lightgrey,lightgrey,4,-0.20255301764369957,0.6753418859915085,0.07666713059792411,0.658594796774161,-0.5980124019123727,0.45235684534745235,0.3980812824553181,0.09492092400919475
PDK4,16,lightgrey,lightgrey,4,-0.04492696617275455,0.7414990888592702,0.08905205572602877,0.656417857819234,-0.6036898994388267,0.3346359604660526,0.4137518054548593,0.14142968409686119
LMBR1,18,lightgrey,lightgrey,4,0.09736915963138121,0.6617157947010349,0.27569364963769843,0.5992863698616065,-0.6046652982586989,0.2552250419748576,0.5004892651625228,0.18000746862618386
RALGPS2,16,lightgrey,lightgrey,4,-0.22289275551697926,0.6918044785020344,-0.06988176785175959,0.6390811695632196,-0.6114683007869793,0.2902535044438068,0.43764375330015115,0.7333533363379322
AGFG1,18,lightgrey,lightgrey,4,-0.22175192189191834,0.5172186115901906,0.14510520300795537,0.5639385803509557,-0.6141229804147865,0.45915544880586595,0.5437716164908415,0.20669428686590763
SPIDR,18,lightgrey,lightgrey,4,0.07818173508742188,0.7189700441720058,0.09831617077902355,0.6157868057636242,-0.6350429302218576,0.2961735072436522,0.5279702143519894,0.41309836303215336
HOOK3,18,lightgrey,lightgrey,4,-0.25495309107668324,0.5348719773551368,0.1810415533893795,0.6215042527397807,-0.6802557708613318,0.539414167890229,0.5815073576744999,0.22849287072888758
AGPAT3,18,lightgrey,lightgrey,4,-0.37043850431025827,0.5623220928231516,0.05311118329653544,0.6013524436716658,-0.6986447766452584,0.6778950469597135,0.6043678392428302,0.3836527858013933
PKN2,18,lightgrey,lightgrey,4,-0.031292869571172006,0.8450890757307471,0.07593447829937966,0.7447339593218225,-0.714951419165332,0.399643491687632,0.5307210104829408,0.3642324918227784
CEP350,18,lightgrey,lightgrey,4,-0.435169031570298,0.643471130398044,0.10296325245094286,0.7559869478053634,-0.7533754640546121,0.4615002248483615,0.5737338627873289,0.5395199977252354
AFF1,18,lightgrey,lightgrey,4,-0.1721798761295352,0.6534981504528846,0.37792102912350584,0.7244980412964618,-0.7627672644680806,0.30386398269192993,0.6697843323665296,0.25076635102432515
DIP2B,18,lightgrey,lightgrey,4,-0.47612150936098574,0.5721721383982261,0.264141239580732,0.6964985811822475,-0.7917212374772745,0.5917788294791544,0.7035040181721556,0.4817934256757159
HDAC8,18,lightgrey,lightgrey,4,-0.13802297351388776,0.7402035370440392,0.3515008204865129,0.8068735289357545,-0.8229619437503468,0.36131082260481795,0.7212567376626532,0.48514460066125703
TM9SF3,18,lightgrey,lightgrey,4,-0.37624043357225756,0.6779812039963011,0.2216612298757257,0.7604019126164747,-0.8385546492309649,0.5943875723622668,0.7516091930772425,0.49107816728031334
