,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMElightgrey
LRPPRC,209,gainsboro,gainsboro,3,-0.4712997217780674,0.35711887948480975,0.027227604809314142,0.4345235233007236,0.15086890200684813
CSDE1,219,gainsboro,gainsboro,3,-0.4103194416285516,0.13543914977229865,-0.17255365858879182,0.4343678137356667,0.01936782226550863
USP24,222,gainsboro,gainsboro,3,-0.5164476434373693,0.4298648312307907,0.0907944649338266,0.4342041553859108,-0.15108686201408186
LINC01473,201,gainsboro,gainsboro,3,-0.45991708804743325,0.1694840883973987,-0.15096018579382,0.4338834429929306,0.14865193895562193
CDC73,215,gainsboro,gainsboro,3,-0.5095281858837536,0.4557939770796747,0.11123917534440049,0.4335951991855277,-0.037070537629939344
ROCK2,216,gainsboro,gainsboro,3,-0.46106025772235304,0.23982245679349595,-0.0688712012690204,0.43343531622749387,0.04181390434619482
ADAR,220,gainsboro,gainsboro,3,-0.4326469491065149,0.13930510331018842,-0.1952945348051157,0.4328284765269769,0.11205612705122005
UBQLN1,211,gainsboro,gainsboro,3,-0.4391900563342069,0.35501422676995376,0.04981629141529251,0.4303374261373616,-0.03349729758063102
EPS8,171,gainsboro,gainsboro,3,-0.3346176642086331,-0.04683944445701128,-0.3237535485632551,0.4296588842362274,0.22365575651973701
TBCA,207,gainsboro,gainsboro,3,-0.3920265346584277,0.08651812858907101,-0.21092870949690304,0.4294646312650191,0.0224190216330128
ECHDC2,198,gainsboro,gainsboro,3,-0.4007106051360524,0.12212754856807408,-0.17693923371775339,0.4291673798281251,0.08278625205575271
H6PD,194,gainsboro,gainsboro,3,-0.44688315852515226,0.15542144109150544,-0.19904295882708894,0.4280489239099219,0.3211646905486544
PID1,148,gainsboro,gainsboro,3,-0.3075279522801541,-0.036431140883586226,-0.31248962570428757,0.4272510740153609,0.2666290308359339
POR,202,gainsboro,gainsboro,3,-0.31228085462149785,0.06308864997219431,-0.2033270818481221,0.42699470766415465,0.08805502248538455
SORBS1,168,gainsboro,gainsboro,3,-0.34360653613490855,-0.05370960719822475,-0.35895468165181593,0.4269171264330705,0.3571315993338055
GSTK1,211,gainsboro,gainsboro,3,-0.36298951182343064,-0.05263574175641223,-0.34910287229135384,0.4234179627154875,0.19653512071872367
PARP14,216,gainsboro,gainsboro,3,-0.4690333076075582,0.3724538531100649,0.0597854824717138,0.42323055593913006,0.012454867507921855
STAT1,218,gainsboro,gainsboro,3,-0.4307099967313891,0.3378231003390282,0.007902395732166431,0.42296872138487934,0.006494239246988615
NFIC,202,gainsboro,gainsboro,3,-0.38346739534780144,0.17428165394548245,-0.13749429181959996,0.42254820767163914,0.2427352175797232
GLUL,216,gainsboro,gainsboro,3,-0.1734579123888561,-0.24975074250070342,-0.46502408336372664,0.4221096450748082,0.0012573876336804271
VWA8,215,gainsboro,gainsboro,3,-0.5188414619089389,0.4606700578411912,0.13205876968055408,0.4217614283697852,0.06965327582550915
SF1,220,gainsboro,gainsboro,3,-0.48513880171295676,0.28779650716690963,-0.024964459652112532,0.4213284648770115,-0.08788958670436979
ETFA,209,gainsboro,gainsboro,3,-0.4110978955272568,0.28276391753068714,-0.013054591533161485,0.42089426979752165,-0.013127236749329288
MARCH7,215,gainsboro,gainsboro,3,-0.5103918133622419,0.43035505211662045,0.11701027285014932,0.420245405930329,-0.01862585584185493
ZKSCAN1,199,gainsboro,gainsboro,3,-0.3725349808242225,0.128367613859636,-0.16083587018280027,0.418703715137733,0.005189898141801903
SERP1,211,gainsboro,gainsboro,3,-0.3269407748884571,-0.024124760252245463,-0.32710355974617367,0.4175460611203951,0.14242130381921247
BCKDHB,199,gainsboro,gainsboro,3,-0.4457155848361989,0.1959162442303408,-0.11203745093671519,0.41682449726332205,0.2098889269246972
DICER1,212,gainsboro,gainsboro,3,-0.46451224337877983,0.3458575941503975,0.03030922122919514,0.4157684289920515,0.02692908415653923
GTF2I,221,gainsboro,gainsboro,3,-0.4257818265552196,0.3081066753744913,0.00016667435552853688,0.4154960326799205,0.08948111067547942
FGGY,205,gainsboro,gainsboro,3,-0.46664403734875315,0.36543492568691555,0.0589347604028035,0.4149777283982687,0.11390100462183389
PRKAR1A,208,gainsboro,gainsboro,3,-0.337378515004733,-0.123259409195765,-0.4285980286088544,0.41290364168971966,0.18461602339991262
ASPSCR1,162,gainsboro,gainsboro,3,-0.2872113545536411,-0.00992742081921023,-0.281062275982953,0.4092867342122014,0.12707369454233328
MAPK8,209,gainsboro,gainsboro,3,-0.4816776204450353,0.45000593240187814,0.14551517778765005,0.40904968999015173,-0.020629781058885518
SMG7,212,gainsboro,gainsboro,3,-0.4765646398380596,0.42016860675912204,0.10580657530528821,0.4088472258788789,0.09208732654762544
APLP2,207,gainsboro,gainsboro,3,-0.33469546082682694,0.045693599852814744,-0.234122330391901,0.40845436448014055,0.144011266746418
JPX,211,gainsboro,gainsboro,3,-0.4673843188282459,0.35037931119123394,0.03427742320587538,0.4082237917771646,0.08723800944412245
URI1,215,gainsboro,gainsboro,3,-0.45915934390988206,0.27174334679308054,-0.028089136692337688,0.4078409793762482,0.02991799328286897
UBXN4,219,gainsboro,gainsboro,3,-0.43242576976656844,0.3136851653409986,0.0129548246661101,0.4066465734905898,0.00231116119214878
LRRFIP2,212,gainsboro,gainsboro,3,-0.3649978015128181,0.17938480743019836,-0.10091015373804792,0.40590386957207414,0.1095676057295775
DNAJC3,213,gainsboro,gainsboro,3,-0.41864308851216603,0.2851894001417288,-0.012429663928723984,0.4053827195336143,0.04100242627751242
WASHC4,206,gainsboro,gainsboro,3,-0.4747579043636274,0.43090043264216216,0.1326511389182764,0.40512755983661264,-0.031155831653646437
ABHD2,216,gainsboro,gainsboro,3,-0.3717390290442478,0.14823179449243162,-0.1502109526775791,0.40340126671177196,0.18691009753116217
PAPOLA,216,gainsboro,gainsboro,3,-0.49100730519803537,0.43532274665406673,0.13676915044561858,0.4020158664196401,-0.07570044070678354
AC008014-1,199,gainsboro,gainsboro,3,-0.4604248146760215,0.35710268078880614,0.05449820251481864,0.3980133592658244,0.1433102841306432
MORF4L2,209,gainsboro,gainsboro,3,-0.2541618067904009,-0.07776166498211429,-0.2920960639459124,0.3978041706448474,0.015618718545157522
EPB41L5,157,gainsboro,gainsboro,3,-0.3750764793905515,0.08686996058433892,-0.21593729588468372,0.3971516672329127,0.26616462020894843
ACBD6,214,gainsboro,gainsboro,3,-0.49677038362809617,0.40165285293339453,0.06913299680692359,0.3957248941957819,0.16235417264989813
HP1BP3,223,gainsboro,gainsboro,3,-0.519296336422928,0.5163930523422431,0.17994617424704099,0.394639966870058,0.021686144162272745
RHOBTB3,142,gainsboro,gainsboro,3,-0.2746659885358969,-0.08783275639148314,-0.3615113526252704,0.3912254814266439,0.28208861035678323
PPP4R2,212,gainsboro,gainsboro,3,-0.44586256367545357,0.43320833830460803,0.1174580134955659,0.3907423402896371,0.027013994790636528
KIF13A,144,gainsboro,gainsboro,3,-0.3345566075347792,0.11315311627800155,-0.17385249570830535,0.39035757527386866,0.26123963066297357
XRN2,215,gainsboro,gainsboro,3,-0.4500067120923156,0.30878496751890927,0.021355147672333367,0.3886849354056077,0.019340746056392133
NBPF12,200,gainsboro,gainsboro,3,-0.4135468008974707,0.2682767378909606,-0.030761055848022766,0.38848032697190804,0.08630992052024057
DMXL1,211,gainsboro,gainsboro,3,-0.4444527808738947,0.37091192389783095,0.0659485013869552,0.3868539626050075,0.05566642074863236
RCOR3,210,gainsboro,gainsboro,3,-0.4397932547705182,0.37632291227361603,0.09342205050708279,0.3868349037883554,-0.03314666327865683
HMBOX1,216,gainsboro,gainsboro,3,-0.4300386057932789,0.2895325979154993,-0.0023486777084275857,0.3861509152373203,0.043169462059731066
CPQ,207,gainsboro,gainsboro,3,-0.44860580783222037,0.22644721505858723,-0.07295038531451743,0.38586793707467704,0.19472272320770348
PIK3R1,223,gainsboro,gainsboro,3,-0.4879060847148188,0.16160498250324637,-0.17817580773517064,0.3845357533805709,0.14988906041722855
TTC28,163,gainsboro,gainsboro,3,-0.36966479075898695,0.08453279693276575,-0.20231341102316402,0.38386462129445076,0.30360096135673714
THRB,134,gainsboro,gainsboro,3,-0.30255964903288995,-0.022333067576618997,-0.3005882338517439,0.3819726019458795,0.3997515708504248
HNRNPA3,220,gainsboro,gainsboro,3,-0.362613670094602,0.012267728621621963,-0.27079921968154624,0.3807790622619815,0.1500307176127901
PAGE4,32,gainsboro,gainsboro,3,-0.1365519484190709,-0.3128207746938441,-0.5146359470934595,0.37955608418316045,-0.013808254842667225
ATOX1,191,gainsboro,gainsboro,3,-0.19951303712491467,-0.16096961446770286,-0.35680328346516726,0.37941168902063016,-0.01901683339874448
ZFAND5,217,gainsboro,gainsboro,3,-0.2405089265760526,-0.046424160545480986,-0.2847620170103359,0.37900997665946434,0.04439216565459952
ARFGEF2,212,gainsboro,gainsboro,3,-0.39792082863494027,0.3019659035376255,0.026061903279286393,0.378730706096188,-0.015620957689887471
FAM120A,218,gainsboro,gainsboro,3,-0.3906902255281458,0.2254667573855075,-0.050187092728405866,0.37700723720652873,0.019958373828013024
IGF2R,223,gainsboro,gainsboro,3,-0.3758746227997633,0.42221283317953007,0.1768312185107119,0.37691505489740024,-0.15306705344522925
TSC22D1,215,gainsboro,gainsboro,3,-0.41840429836017834,0.09067599929176795,-0.20490037006615638,0.3756663433140574,0.14621035310733396
PLPP1,203,gainsboro,gainsboro,3,-0.3295553276404313,0.21916789985407656,-0.0220683429807659,0.3746690241281673,0.029464553068582724
COPA,220,gainsboro,gainsboro,3,-0.344854341602188,0.2798725599384998,0.03081939933247209,0.37296194776164776,-0.03321273040769108
OTULIN,207,gainsboro,gainsboro,3,-0.376954192873769,0.29935652142679614,0.04853399823981582,0.36997033139824925,-0.11382364795858506
TPRG1,205,gainsboro,gainsboro,3,-0.47609374879569466,0.36636113881181803,0.06049812845025849,0.3692787628436145,0.10822439643214443
TRIM24,210,gainsboro,gainsboro,3,-0.4031719600278944,0.3601553746299903,0.061897954482078604,0.3691827279409704,0.06662317851559603
UBE2E2,179,gainsboro,gainsboro,3,-0.39702276384024515,0.21132617258643294,-0.058656073866775696,0.3691301466149392,0.2711318058761927
CTSB,217,gainsboro,gainsboro,3,-0.2673621251537188,0.005749042463249006,-0.21278975356179866,0.3690046538231644,0.18020413209156436
ATE1,213,gainsboro,gainsboro,3,-0.386575345635949,0.22795967199446104,-0.03697080791565957,0.3666278616784405,0.04687703236648366
RHEB,211,gainsboro,gainsboro,3,-0.276530771238444,0.11585412927339807,-0.11319614978926172,0.36646067352310074,0.02681426655063439
RAD50,206,gainsboro,gainsboro,3,-0.4430566042929237,0.35170466639659975,0.0363033707894189,0.3658121402993888,0.06412401080383365
CTH,124,gainsboro,gainsboro,3,-0.16968358410469314,-0.25659134884051493,-0.498949486820844,0.36407709635403146,0.2937117157385539
HNRNPK,214,gainsboro,gainsboro,3,-0.271388379328079,-0.13640084022105325,-0.37470222991699037,0.3637472552242155,-0.0027680541888404227
HSPA9,214,gainsboro,gainsboro,3,-0.24240751548792716,0.07508012508094163,-0.13520284998503834,0.3609314668574466,-0.03788283139643958
PHF14,216,gainsboro,gainsboro,3,-0.47065023327942096,0.4278633554413462,0.14935681875890533,0.35683962611437076,0.01768253362362384
PTEN,221,gainsboro,gainsboro,3,-0.41278134500438096,0.362229245042376,0.10390162325919332,0.35671665009320297,-0.006172030817006511
CDK14,199,gainsboro,gainsboro,3,-0.23975251805102107,0.0995075891855594,-0.10758629643139933,0.3560730147675091,0.0882556590081588
TP53BP2,211,gainsboro,gainsboro,3,-0.32928856581417704,0.16416264724357213,-0.09119554421461179,0.3560035878166481,0.08026979334339127
FBXW11,214,gainsboro,gainsboro,3,-0.4246396892760487,0.4777994727579481,0.20384189159686122,0.3556787334086026,-0.11681686355869687
WDPCP,210,gainsboro,gainsboro,3,-0.4186056234587469,0.2993845640736926,0.017067519099878907,0.355293196942917,0.07586598183489938
TOP2B,221,gainsboro,gainsboro,3,-0.4357577444889063,0.34129788017907936,0.06735161424116508,0.3552592359080091,-0.09048676218265653
CYP51A1,190,gainsboro,gainsboro,3,-0.12400483413329368,-0.2590027438107179,-0.43873768065889857,0.355158989349414,0.11685772050675695
SNHG14,215,gainsboro,gainsboro,3,-0.46127286559371117,0.26427683253364737,-0.01194997068803398,0.3550861552322757,0.09915996159497355
CDK5RAP2,217,gainsboro,gainsboro,3,-0.4436612699616013,0.38582179986390647,0.1032234230177549,0.354209894793775,0.03480450453940681
AGFG1,216,gainsboro,gainsboro,3,-0.4154714880039282,0.4524260550546971,0.20688161391955778,0.35336149467603895,-0.09417181644214619
HULC,182,gainsboro,gainsboro,3,-0.09288255243793571,-0.22071357678379,-0.3810640847775945,0.3526696427868181,-0.0039267783856215665
LBR,215,gainsboro,gainsboro,3,-0.2927622129011716,0.08916082640915204,-0.16403773875169722,0.35243892069560306,0.09653689508657794
DOCK4,170,gainsboro,gainsboro,3,-0.2597744051647768,-0.0071713864149654145,-0.2435669977991439,0.3499583685953071,0.35735653170098647
DAAM1,196,gainsboro,gainsboro,3,-0.3420074244894382,0.22224583578044915,-0.012874423507449217,0.34844221145876814,0.010944922442241442
AOPEP,212,gainsboro,gainsboro,3,-0.35584699771818223,0.2615409218733027,0.0062506470610052735,0.3483565982206908,0.17022759067251308
PAK2,220,gainsboro,gainsboro,3,-0.39039486878416985,0.3702855556081997,0.11802388914304299,0.3483124903170828,-0.02929765463248158
STAU2,220,gainsboro,gainsboro,3,-0.4664327546042801,0.39599865787656585,0.1147119021875477,0.34621654534335516,0.11485436867606653
CNST,215,gainsboro,gainsboro,3,-0.3882858445032149,0.34195847709049365,0.0901398418782948,0.3458371335563513,-0.1294626119746827
PCMTD1,214,gainsboro,gainsboro,3,-0.4045144890344719,0.24832288951110154,-0.02986153722948088,0.3457808876592431,0.009250397871323417
PIKFYVE,214,gainsboro,gainsboro,3,-0.41669013654329107,0.33702099578227457,0.07994964851160077,0.3454351076229818,-0.05203538408270249
ATG10,208,gainsboro,gainsboro,3,-0.40499046336416283,0.30384855019281565,0.030186205615720812,0.3416641542355045,0.1152400638763198
NPM1,219,gainsboro,gainsboro,3,-0.16458462535255208,-0.09308294298154156,-0.28044202253884415,0.33792557965997894,0.028855273981991017
GBE1,205,gainsboro,gainsboro,3,-0.3715604778070426,0.217994887983553,-0.042336072901725544,0.3327530570093444,0.11107075204725723
RRBP1,215,gainsboro,gainsboro,3,-0.2912562168783238,0.07068117642714801,-0.1759549609318435,0.33263592168975653,0.1289098224886925
STRN3,215,gainsboro,gainsboro,3,-0.3650616411623379,0.22870376926303038,0.00025315870737147055,0.33151203587744693,-0.00023115005950578304
HDAC8,214,gainsboro,gainsboro,3,-0.4208498590375351,0.3319143955846755,0.07396902177610731,0.33137069372890754,0.052515553350051335
KLF9,214,gainsboro,gainsboro,3,-0.307301579611189,-0.006720783786157084,-0.2466198884260169,0.328358159756845,0.104838378403232
SLC20A2,212,gainsboro,gainsboro,3,-0.3661014273381427,0.29061236100647003,0.03590851060458624,0.32740136921047325,0.06677624506262862
FNIP1,216,gainsboro,gainsboro,3,-0.3532384117179185,0.315283271489385,0.08725484970884222,0.3267455799785513,-0.053609208300869085
ITGA1,201,gainsboro,gainsboro,3,-0.44519892746915546,0.2678877310959141,-0.029512513015840378,0.32583164564059447,0.3145619361098315
ITSN1,148,gainsboro,gainsboro,3,-0.29765227020320767,0.07775183152579258,-0.15215181697447858,0.32526050766044684,0.30940031104492527
VPS54,216,gainsboro,gainsboro,3,-0.3725734985646617,0.38030608054929277,0.15079786053342453,0.324596432681561,-0.1834457734427877
DDX39B,217,gainsboro,gainsboro,3,-0.37254855811885246,0.18327383114236873,-0.06133056506911856,0.32125081762583657,-0.09045041414182793
AVL9,215,gainsboro,gainsboro,3,-0.3976063528008175,0.32327974798743614,0.06959510721309053,0.3195299019287751,-0.024627906573176133
UBR4,214,gainsboro,gainsboro,3,-0.3868319809347491,0.3879322293312386,0.13741667327851675,0.31675015671181955,-0.02722122197522115
EVI5,171,gainsboro,gainsboro,3,-0.2800837329335365,0.13530502258581417,-0.09185348164370145,0.3123051363134607,0.24383764960729332
SEPTIN2,215,gainsboro,gainsboro,3,-0.36128013282517185,0.32372954446757013,0.10278963097452837,0.30915262921623504,-0.07190505206544576
