,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMElightgrey
PDE3B,223,darkgrey,darkgrey,1,-0.6087709281676793,0.8636833149518232,0.538963295098005,0.370114871882603,-0.24684122464105276
ARHGAP15,223,darkgrey,darkgrey,1,-0.45538248907137463,0.8231638015888011,0.6566900222861027,0.1260105576052549,-0.1833665757969565
CASK,223,darkgrey,darkgrey,1,-0.4462481223525138,0.8107861301863853,0.6328167947871934,0.1511114621223506,-0.16660311647126902
EML4,223,darkgrey,darkgrey,1,-0.2007430442925747,0.8079721834556093,0.8115961826832134,-0.09166184733606597,-0.39427846451337273
VPS13B,223,darkgrey,darkgrey,1,-0.5946663335945479,0.8022362930389118,0.4956076394891311,0.3259853583146359,-0.08487630691344931
LDLRAD4,223,darkgrey,darkgrey,1,-0.46054349275764905,0.7916371230356006,0.601486804218403,0.2457356774088103,-0.32677964800094994
LRBA,223,darkgrey,darkgrey,1,-0.40512219899216806,0.791075416498237,0.6516538482163056,0.12844865186112756,-0.24777715772637987
KIAA1109,223,darkgrey,darkgrey,1,-0.5547743686996776,0.7910449000088798,0.5070267212955567,0.2933288520315673,-0.1769865442820199
PCNX1,223,darkgrey,darkgrey,1,-0.47444690764773034,0.7847444064340222,0.6280272236610643,0.10655423121487062,-0.21807516048150252
PNISR,223,darkgrey,darkgrey,1,-0.3232635364085448,0.7843144134144375,0.6962241677266949,0.06698259375542466,-0.4120474506666364
LPP,223,darkgrey,darkgrey,1,-0.464629788354842,0.7789647301078536,0.5336812751150278,0.26102493036058627,-0.12647544295787583
KANSL1,223,darkgrey,darkgrey,1,-0.35535202221861767,0.7776402190291916,0.7049472323605095,-0.014414067646521459,-0.23005884820903763
DDX17,223,darkgrey,darkgrey,1,-0.533071482323422,0.7736788405942908,0.5228042585394739,0.24167365521114734,-0.16500747272922373
HERC4,223,darkgrey,darkgrey,1,-0.46696924398315354,0.7724176541001723,0.5735250178063541,0.1828160731848754,-0.20962341251567337
PHC3,223,darkgrey,darkgrey,1,-0.6144026241026199,0.7713944496770885,0.45553704683500906,0.3452627801474255,-0.14162259652575898
RUNX1,223,darkgrey,darkgrey,1,-0.5833357120201262,0.7712685671400544,0.4919295627047498,0.2896076143520296,-0.09854450093537037
RAPGEF6,223,darkgrey,darkgrey,1,-0.5085083377884208,0.7709073884572192,0.5485724695454338,0.20576336318150495,-0.11421640764664513
RESF1,223,darkgrey,darkgrey,1,-0.5825488777559149,0.7680858272644919,0.47531162751448386,0.23797411072527816,-0.03711064590911522
NKTR,223,darkgrey,darkgrey,1,-0.4583049946563391,0.7675975836834121,0.5684796912823162,0.2240366528297505,-0.3800121215026522
NR3C1,223,darkgrey,darkgrey,1,-0.6378167461240566,0.7666377132685401,0.42213442124133316,0.4183044336577678,-0.15323031549243962
SLC38A1,223,darkgrey,darkgrey,1,-0.5417697509766864,0.7634505225562774,0.5098665479526316,0.2675093229334471,-0.25506032568292514
ELMO1,223,darkgrey,darkgrey,1,-0.6854625193120558,0.7573260919289903,0.3843540160663685,0.4466323347347173,-0.05927491518689625
JAK1,223,darkgrey,darkgrey,1,-0.5175828975559221,0.756895531631822,0.5140808798058125,0.2292189519903717,-0.12577273029149988
CCSER2,223,darkgrey,darkgrey,1,-0.5529616208709823,0.7536676852631865,0.48783621210920347,0.3044845841704019,-0.22317794170366875
ARID1B,223,darkgrey,darkgrey,1,-0.46368465059863406,0.7536309750448233,0.5753074381730156,0.1827283795821597,-0.28343002185526056
SUCLG2,223,darkgrey,darkgrey,1,-0.6298775433841314,0.7527542394809037,0.4240770332284816,0.3517433926416684,-0.0003313946505738619
BABAM2,223,darkgrey,darkgrey,1,-0.4239439063347932,0.7485549184583759,0.5958056271452743,0.16577829790774845,-0.31114524199409577
ERN1,223,darkgrey,darkgrey,1,-0.21832178621676157,0.7409380670621107,0.7385219755825359,-0.15375192103898164,-0.17685100598894046
OGT,223,darkgrey,darkgrey,1,-0.6620524811666029,0.7406523745706909,0.3653568608918675,0.4529606725289562,-0.17422261690788277
UTRN,223,darkgrey,darkgrey,1,-0.28708980647112026,0.7368505243611031,0.6796786116737332,-0.0610771624641867,-0.08752139296631203
N4BP2L2,223,darkgrey,darkgrey,1,-0.3504724773719391,0.7350202499365275,0.6605789010587659,0.022620742986727456,-0.40151205576398
SMARCA2,223,darkgrey,darkgrey,1,-0.5832028615283318,0.7346450360818578,0.44157902065839716,0.3153937288779871,-0.08048320747247836
MAP3K5,223,darkgrey,darkgrey,1,-0.22310101801262677,0.7344804210626914,0.739836777708691,-0.08811269403683535,-0.3772939831298406
EXOC4,223,darkgrey,darkgrey,1,-0.6379632360948383,0.7314943472366435,0.3652922793154474,0.4490173337247541,-0.08114840895359146
SOS1,223,darkgrey,darkgrey,1,-0.40073991466453324,0.7305952949209243,0.5393269541980332,0.16006866940891637,-0.13639755321848587
TRAPPC9,223,darkgrey,darkgrey,1,-0.553006972385413,0.7296383044734802,0.4489825875868907,0.2919212591805123,-0.07996972898170777
RBMS1,223,darkgrey,darkgrey,1,-0.49270110054728417,0.7269828551637945,0.5384020918131655,0.12794396185727813,0.011506716703096246
ZNF638,223,darkgrey,darkgrey,1,-0.5925345880421652,0.7266276485365368,0.40614719602751337,0.3493440281793117,-0.12558258675387404
SP100,223,darkgrey,darkgrey,1,-0.4145449935769388,0.7264847971954257,0.6034815287600414,0.10223891977532915,-0.2987100044098776
PUM2,223,darkgrey,darkgrey,1,-0.5438935477008816,0.7263620039962632,0.4378432486102636,0.3232782482319149,-0.14985323200668102
CDKAL1,223,darkgrey,darkgrey,1,-0.45619107281985327,0.7254942997535737,0.5153797821203331,0.22574520564375217,-0.15226655097933842
ETV6,223,darkgrey,darkgrey,1,-0.5455343968022917,0.7199797539780678,0.4503695616858305,0.3072981471761532,-0.08020350691778015
MYCBP2,223,darkgrey,darkgrey,1,-0.619776715478242,0.7168034493069344,0.3929571908277875,0.36718110555989486,-0.051606378705555817
TCF12,223,darkgrey,darkgrey,1,-0.32011468466647147,0.7166466681137506,0.6381304584847269,0.03855090661386995,-0.23295665511699956
TBC1D5,223,darkgrey,darkgrey,1,-0.5278452362067837,0.7162935255663654,0.44771628707838135,0.28956981953640787,-0.07115938028442267
ZNF292,223,darkgrey,darkgrey,1,-0.39449836414952855,0.7162092867751164,0.549258529791391,0.21032116801705084,-0.35626284349995085
USP15,223,darkgrey,darkgrey,1,-0.5416167968526504,0.7156832795371035,0.43946771544416835,0.379545010914919,-0.23373758145032636
PHACTR2,223,darkgrey,darkgrey,1,-0.2871118013523445,0.7106843568207194,0.6470642916696531,0.06952579405714064,-0.3630400009105551
VTI1A,223,darkgrey,darkgrey,1,-0.6327287882577355,0.7086594092629234,0.34757526923026677,0.40761997323524607,-0.0513158380394903
FAM172A,223,darkgrey,darkgrey,1,-0.6505950715784025,0.7076888753358842,0.3661281424609033,0.385315526489936,-0.060576765622187195
KMT2C,223,darkgrey,darkgrey,1,-0.2577194880547409,0.7061612335649597,0.6582539320022456,-0.012781922429470249,-0.14973902580490278
PCM1,223,darkgrey,darkgrey,1,-0.5977541074179871,0.7005669137203534,0.3614481193529113,0.3942083807737419,-0.08762207557248766
CLASP1,223,darkgrey,darkgrey,1,-0.3760897349153867,0.6995038913087178,0.5391225054841035,0.16048845751454527,-0.21416946271851953
NIPBL,223,darkgrey,darkgrey,1,-0.4519053362617181,0.6965232140249903,0.5189796202064432,0.19398659036310253,-0.2796757427457665
FBXW7,223,darkgrey,darkgrey,1,-0.41223880860117496,0.6964973687775722,0.5316984719981744,0.1825010968229792,-0.22256785872874896
ZHX2,223,darkgrey,darkgrey,1,-0.5365527369761741,0.6962680595846682,0.42568907085365704,0.2788485419306325,-0.17995185361912577
KDM4C,223,darkgrey,darkgrey,1,-0.5163094094418059,0.694924577847017,0.4606983706364599,0.20944898562837738,-0.08235730949060259
SENP6,223,darkgrey,darkgrey,1,-0.4179987410002039,0.6943434335166876,0.5291343475321423,0.13357788205572776,-0.08183831811709986
RNGTT,223,darkgrey,darkgrey,1,-0.5269153813245155,0.6932665040648931,0.3934615438239491,0.32334017844782725,-0.039340664293941875
CHD2,223,darkgrey,darkgrey,1,-0.2712617948643887,0.6929153931874046,0.6499141715763341,0.0073589581014241075,-0.3338409348520425
FNDC3A,223,darkgrey,darkgrey,1,-0.6341264716369784,0.6928956173813615,0.33093668716838737,0.45227002858232757,-0.08178007008309933
WDR70,223,darkgrey,darkgrey,1,-0.49402602846046345,0.6922834086810777,0.45144751346475975,0.21979261927743496,-0.11550114786171602
MSI2,223,darkgrey,darkgrey,1,-0.21158966894024797,0.6875026495933382,0.6673035405923523,0.007095801871031276,-0.43652851566479783
TTC39C,223,darkgrey,darkgrey,1,-0.6629519628927916,0.6868439888396946,0.31734268816567573,0.3510618489334041,0.12722258857085847
MACF1,223,darkgrey,darkgrey,1,-0.1879312082109731,0.6868097636995094,0.669096959136835,-0.09225369447380119,-0.16288882390263265
FTO,223,darkgrey,darkgrey,1,-0.6248391990032347,0.6845736753999379,0.34163924763264925,0.3956865771123173,-0.08176960622655981
ZCCHC7,223,darkgrey,darkgrey,1,-0.3621732237811906,0.6830746700126376,0.5745144422529046,0.05812310776955495,-0.22776582874077492
SETX,223,darkgrey,darkgrey,1,-0.3248133665563861,0.6827924425339595,0.5674318573871698,0.053685578972076126,-0.20903830534983187
DYRK1A,223,darkgrey,darkgrey,1,-0.4336081308835864,0.6821885999725313,0.501347732027323,0.18681910114915642,-0.21189093825610425
CDK13,223,darkgrey,darkgrey,1,-0.4823500780894662,0.6804624529558048,0.4590773325741782,0.18993173204518268,-0.025549217714564032
FAF1,223,darkgrey,darkgrey,1,-0.45816308158600444,0.6767986361140467,0.44082214589568464,0.27351303440550545,-0.04443269219212509
PDE4D,223,darkgrey,darkgrey,1,-0.40281854018999663,0.6757965596903401,0.5000128360145383,0.11785373403380003,0.04911472181659271
NCOR1,223,darkgrey,darkgrey,1,-0.319353627057731,0.6739403127941042,0.561105118705375,0.09230238476759224,-0.22634268880771763
PRRC2C,223,darkgrey,darkgrey,1,-0.20666117459207886,0.6702717531576785,0.6163756867898186,-0.03253204367618942,-0.13902318716964715
NEK7,223,darkgrey,darkgrey,1,-0.5899566341033483,0.6690773347970982,0.3309393353854726,0.42819754053079256,-0.2239692823040389
EPC1,223,darkgrey,darkgrey,1,-0.3174039796647841,0.6654849638378266,0.5628365625078061,0.09745653367088324,-0.3322853200219249
FTX,223,darkgrey,darkgrey,1,-0.4724115383561983,0.6639380571401273,0.4614527332292332,0.1371491194461636,-0.0699473725029106
CCDC91,223,darkgrey,darkgrey,1,-0.6018324183338848,0.6620645387352828,0.33203248965793714,0.3948634191854593,-0.13782897738084912
DENND1B,223,darkgrey,darkgrey,1,-0.5522787119106632,0.6608000620415917,0.3664386710711685,0.33267915400592,-0.025726542008467072
VPS13D,223,darkgrey,darkgrey,1,-0.32435224622979963,0.6607244446211372,0.542082129362179,0.053169347743806036,-0.14552141517227085
COP1,223,darkgrey,darkgrey,1,-0.6297039898116688,0.6589013765794357,0.30397218709488194,0.43641064466524343,-0.10110606537305743
CAMK2D,223,darkgrey,darkgrey,1,-0.44455328653770937,0.6564153633724931,0.47367932771285404,0.17503505204428005,-0.1767733170041361
EPS15,223,darkgrey,darkgrey,1,-0.22674777608918342,0.6550863670412295,0.6593137582253579,-0.053366519893578754,-0.3294819998286035
FAM214A,223,darkgrey,darkgrey,1,-0.2806010739107841,0.6525235628525347,0.5884733063846427,0.031854274235754744,-0.352562981553658
TGFBR2,223,darkgrey,darkgrey,1,-0.6131502021361518,0.6518331304610667,0.3385000158527912,0.3369780005179041,-0.0397861955728837
BIRC6,223,darkgrey,darkgrey,1,-0.2642542038491265,0.6495340728319244,0.587170558686494,0.01934612869242188,-0.25124271457216735
ZBTB20,223,darkgrey,darkgrey,1,-0.7700254850127498,0.648701822183879,0.1966960433391592,0.5449016430600319,0.11740901724105782
DPYD,223,darkgrey,darkgrey,1,-0.5360691635312252,0.6483949580726032,0.38230371696822885,0.2660716726016055,0.07252474457916412
FBXL17,223,darkgrey,darkgrey,1,-0.5696111926518372,0.6463255599244936,0.35604994604248763,0.31178615480819905,-0.09639442361667773
ARID5B,223,darkgrey,darkgrey,1,-0.19328481658714539,0.6427744756923044,0.6164197413123748,0.025502263866622854,-0.47670340548966383
FRYL,223,darkgrey,darkgrey,1,-0.3422721627612102,0.640721812283609,0.517495825230921,0.13140114124913252,-0.30167179845532976
SETD2,223,darkgrey,darkgrey,1,-0.18310265804709,0.6398478157830277,0.6175450821383931,-0.061245752671308565,-0.11601536168812024
SGMS1,223,darkgrey,darkgrey,1,-0.6369516345775073,0.6390479293082586,0.2753738836256813,0.49177206614856583,-0.10081428512062153
SMAP2,223,darkgrey,darkgrey,1,-0.31343009459969895,0.6347483856680625,0.5876256438957675,-0.011870488674831932,-0.3885196361586319
PTPN4,223,darkgrey,darkgrey,1,-0.4924864011797816,0.6336303142034824,0.37868658036278463,0.2826745771677318,-0.07756232523716167
PHIP,223,darkgrey,darkgrey,1,-0.4333545294910256,0.633183924273473,0.44106170337537226,0.2387115345063739,-0.302768185331154
SPIDR,223,darkgrey,darkgrey,1,-0.27230900823883936,0.6303972230467121,0.56801915504189,0.009467994039917226,-0.12981151349172043
MBD5,223,darkgrey,darkgrey,1,-0.6915177391723542,0.6298002716149215,0.23521491662127056,0.46365475803256156,0.027677986817634715
ARID2,223,darkgrey,darkgrey,1,-0.2805519024338343,0.6265819407162582,0.5544238096730026,0.09928001854141036,-0.3455089615888454
RICTOR,223,darkgrey,darkgrey,1,-0.526686448005827,0.6258783742549063,0.34879339257281516,0.34112928186383007,-0.27803416083352944
ATP2B1,223,darkgrey,darkgrey,1,-0.2560442229084489,0.6257508762608948,0.5514267005013198,0.07161444977957891,-0.3342063830360938
DUSP16,221,darkgrey,darkgrey,1,-0.33292599924868516,0.6243148959090238,0.4890196965152489,0.16664422627147266,-0.26021617547304515
ASAP1,222,darkgrey,darkgrey,1,-0.5505264823784015,0.6242757340537873,0.30692101337959804,0.36024579393009554,-0.02883401545857486
PPP1R12A,223,darkgrey,darkgrey,1,-0.37200236355869365,0.6210698932589478,0.46381756555683545,0.17603017055972212,-0.22010318009435076
CNOT1,223,darkgrey,darkgrey,1,-0.43924864606373726,0.6209558787091919,0.38601394006558454,0.2726748159327613,-0.12556568071687102
MON2,223,darkgrey,darkgrey,1,-0.528743083270567,0.6200764494927655,0.34075867214223515,0.3217739492117141,-0.15277319177466583
FARS2,222,darkgrey,darkgrey,1,-0.5802587726762781,0.6186745524034954,0.29094248543503565,0.3584625437157885,0.029751755015201758
UBR5,223,darkgrey,darkgrey,1,-0.18835196864341666,0.6181393597856675,0.5956921514688297,-0.029679658599463043,-0.28066166203473913
RSF1,223,darkgrey,darkgrey,1,-0.40420811586617084,0.6171791102485628,0.39652438712385124,0.24751756367972585,-0.02100942498917185
SCAF11,223,darkgrey,darkgrey,1,-0.3028919726622443,0.6154598295587601,0.507466968584355,0.08667860151749504,-0.2510138396373564
RPS6KA3,223,darkgrey,darkgrey,1,-0.46068412397659153,0.6088061254344288,0.3896872476475635,0.27133818956438127,-0.18356130535533274
ATP11B,223,darkgrey,darkgrey,1,-0.22533795426095518,0.6053073061845463,0.5566829633692908,0.028303082416423344,-0.36707475946507795
HIVEP2,222,darkgrey,darkgrey,1,-0.5456619439846904,0.6052268522138761,0.2889436504789718,0.38320304788997367,-0.10565365693331008
USP25,223,darkgrey,darkgrey,1,-0.6776673997504068,0.6049944728831095,0.22806005109068833,0.45464461987600097,-0.10411810683180635
THADA,221,darkgrey,darkgrey,1,-0.36993650555892715,0.6041897362234236,0.42415250727878256,0.18118318853515708,-0.14394758865482205
ZNF407,221,darkgrey,darkgrey,1,-0.5954702163769382,0.603004217036462,0.23721289256609598,0.451129148836728,-0.03143381044634284
OSBPL8,223,darkgrey,darkgrey,1,-0.29847022603362156,0.6018143051295709,0.5328445605049678,0.057152030608281175,-0.385283290549381
TBL1XR1,223,darkgrey,darkgrey,1,-0.4197330157562675,0.5996799297249088,0.3731061594232861,0.24981043887956902,-0.09762420856178268
KDM6A,223,darkgrey,darkgrey,1,-0.3644082943206897,0.5993655512162821,0.4528354347858165,0.17484157894223254,-0.31536478906120335
PIAS1,223,darkgrey,darkgrey,1,-0.40547396698203136,0.5983181899849146,0.40194118090248643,0.20521668889024947,-0.18808913818091302
SMG1,223,darkgrey,darkgrey,1,-0.2038482058348162,0.5953388400835968,0.5338655218040155,0.006227474108821324,-0.22114147237452172
PDS5A,223,darkgrey,darkgrey,1,-0.13760711363512934,0.5953189047547186,0.5986250944353668,-0.07749073399326764,-0.24134624055755605
PATJ,222,darkgrey,darkgrey,1,-0.34849955634511054,0.5950542072953457,0.460844979282422,0.03699292878798571,0.09154269952977914
ACTR3,223,darkgrey,darkgrey,1,-0.6049900924034891,0.5945624356496539,0.22402505519726815,0.41714228017824584,0.08155284046547723
ARGLU1,219,darkgrey,darkgrey,1,-0.43720032011550647,0.591547495349632,0.32409232329592375,0.31507373129061866,-0.16398059861910702
ATAD2B,222,darkgrey,darkgrey,1,-0.2637524684585379,0.5913201961498852,0.5249549098146192,0.02696223969431934,-0.12926202976247464
HUWE1,223,darkgrey,darkgrey,1,-0.5870495816715865,0.5912033349905991,0.1832774823714586,0.47807766945675495,-0.00622941688030806
PPP6R3,223,darkgrey,darkgrey,1,-0.43070022726552465,0.5899508857027292,0.3357540536931458,0.3287686936094661,-0.09771276760554355
CAB39,222,darkgrey,darkgrey,1,-0.4211696810137374,0.5867190790285834,0.3623564838732919,0.28293857367008046,-0.13599271092875884
PRKCA,223,darkgrey,darkgrey,1,-0.21907785022743975,0.586316328992985,0.50973809376545,0.0991870425497684,-0.3484754145077611
HDAC4,221,darkgrey,darkgrey,1,-0.4784814282729982,0.5856913179645761,0.32250040335550983,0.3029496069712111,-0.06813652452500665
AP3B1,222,darkgrey,darkgrey,1,-0.5243935607202127,0.5854324977041254,0.28133075551123976,0.358529134997905,-0.042901376940116046
ASCC3,222,darkgrey,darkgrey,1,-0.6264240630615663,0.5850930597142592,0.17584313243836333,0.49596606295350504,0.13368628006797
BBX,223,darkgrey,darkgrey,1,-0.5023178959632103,0.5850397035342556,0.3485139888090614,0.2597976367850191,-0.09956296724851536
EHMT1,223,darkgrey,darkgrey,1,-0.20335725632775217,0.5822934994485124,0.5380986227156948,-0.01844147343053854,-0.2860232484735567
KAT6A,222,darkgrey,darkgrey,1,-0.42326598338097626,0.5822799434771072,0.3742041758251345,0.23255406488025154,-0.18333761295601841
TLK1,222,darkgrey,darkgrey,1,-0.44495614781412846,0.5811646657599547,0.3384359685589211,0.3008275797857537,-0.15478838719217095
ZEB1,220,darkgrey,darkgrey,1,-0.5644196341190397,0.579372964622588,0.22398145752244134,0.49196410624162135,-0.1035153126775428
SCAPER,222,darkgrey,darkgrey,1,-0.5289396452689142,0.5786853301476703,0.29042820426644944,0.36128586085459014,-0.06921468854230717
USP47,223,darkgrey,darkgrey,1,-0.44923792804090407,0.5783934026812577,0.35443914913238544,0.29245396179104605,-0.2685466214555452
ZMYM2,223,darkgrey,darkgrey,1,-0.2703650861029252,0.5763320162622593,0.5123483997005056,0.05168733853031305,-0.34627313087435446
UBAC2,222,darkgrey,darkgrey,1,-0.5464161959279068,0.5730177728587195,0.2565904399265481,0.3595718632106053,0.05742340321081212
KMT2A,223,darkgrey,darkgrey,1,-0.43258947787738644,0.5727576545402557,0.34968665084745126,0.21507085761689565,-0.2068621790368025
ATRX,223,darkgrey,darkgrey,1,-0.1567418148023532,0.5725666414927549,0.5732164344007097,-0.06076750242615534,-0.26041014072174756
PDSS2,223,darkgrey,darkgrey,1,-0.28416915748202215,0.5680843915747807,0.47830133537890923,0.024131213413790886,0.009026995620208908
TASOR2,222,darkgrey,darkgrey,1,-0.4849178773007022,0.5680569933541062,0.28088423905651766,0.3605990088646023,-0.1799142769162491
ZNF644,223,darkgrey,darkgrey,1,-0.5411781188762578,0.5666836969829778,0.2713272019273834,0.3611500067764554,-0.08088723420763383
FOXJ3,215,darkgrey,darkgrey,1,-0.496088117757752,0.5627751348694308,0.25412424495449487,0.37991031423481075,-0.11279708749123146
TRPM7,222,darkgrey,darkgrey,1,-0.31188779150924706,0.5625562122072076,0.4317397899534701,0.13449726334447087,-0.1923112558574595
ARL15,223,darkgrey,darkgrey,1,-0.27353619714995275,0.5601676093653349,0.4899179039424431,0.07064244152370926,-0.3243642335723157
ITSN2,223,darkgrey,darkgrey,1,-0.26129989095426626,0.5597274757176921,0.4999504463349751,0.042766503403300585,-0.28076611245475136
NEDD9,222,darkgrey,darkgrey,1,-0.3989802375935185,0.5593332793975488,0.3549126092733153,0.2563137306199644,-0.13729439698908882
MLLT10,222,darkgrey,darkgrey,1,-0.3782943497907563,0.5579930131020395,0.3686358953646647,0.17636199606374686,-0.12623095894765263
RBL2,223,darkgrey,darkgrey,1,-0.6766760809780602,0.5579090645967164,0.1562489557958139,0.4693140295505918,0.07896478879877178
LARP4B,222,darkgrey,darkgrey,1,-0.4576592366603686,0.5578011426854506,0.3122986358254547,0.28296686739368426,-0.06710344068452745
ERBIN,223,darkgrey,darkgrey,1,-0.6604945378654745,0.5566945330326215,0.15323537704023235,0.5124656160071961,0.003405113000389428
VPS13C,222,darkgrey,darkgrey,1,-0.45223975192587756,0.5562916438787734,0.3305205423669992,0.2653357928360259,-0.12031757220663238
TBC1D22A,222,darkgrey,darkgrey,1,-0.40775134745916186,0.5553353045171412,0.35130067370905105,0.2035395843434208,-0.05792542743405518
KLF12,223,darkgrey,darkgrey,1,-0.5647941028855058,0.5542433245222166,0.2696106563679591,0.3203077040393791,-0.0745280466414589
GSK3B,222,darkgrey,darkgrey,1,-0.48675449092585643,0.5540538988957413,0.2807120669018481,0.3178750536915746,0.00455523747285115
ATR,222,darkgrey,darkgrey,1,-0.28530016467640396,0.5535020217705596,0.42013710745151195,0.06594171455047618,-0.1409520883935427
LUC7L3,220,darkgrey,darkgrey,1,-0.40290072249287384,0.5525190831424086,0.3482856749821075,0.258397330951372,-0.13923998368593835
NAP1L4,223,darkgrey,darkgrey,1,-0.4143798031952061,0.5512239651984637,0.3678582499291674,0.23615783707978927,-0.2497384823311386
MAP4K4,222,darkgrey,darkgrey,1,-0.4363141222106715,0.551108091468621,0.30860645360982586,0.2743779574754161,-0.07435537424548654
ANKRD28,222,darkgrey,darkgrey,1,-0.2517603873423539,0.5502003780487765,0.47499634908504307,0.0454196974752105,-0.18614688011693545
UTY,222,darkgrey,darkgrey,1,-0.3154300851584516,0.549826165431922,0.4233815771601256,0.09737467201105442,-0.155789697819144
LPIN2,223,darkgrey,darkgrey,1,-0.30889005021059507,0.5497594076173102,0.39015782095126483,0.13776323497229467,-0.0005631211518602862
SERINC5,223,darkgrey,darkgrey,1,-0.5778213691304049,0.5437847250973764,0.22529083909854664,0.372759071412876,0.009280861427286775
SMAD3,223,darkgrey,darkgrey,1,-0.2969583697157842,0.5433734949056339,0.42395950891207057,0.0489092824270407,-0.11780836611220656
XRN1,222,darkgrey,darkgrey,1,-0.391789504812918,0.5423712517158954,0.335775204098174,0.2315388417077091,-0.181099136549301
RERE,223,darkgrey,darkgrey,1,-0.1631541355834519,0.54145755536272,0.551613614494904,-0.19611865774125584,0.03477471763411149
ATP9B,220,darkgrey,darkgrey,1,-0.46803726715192373,0.5393658847332417,0.264799967188408,0.32120918263643256,-0.12802832738963527
SCAF8,221,darkgrey,darkgrey,1,-0.47513414379286456,0.5379384087105307,0.27663922983688305,0.3133759018381923,-0.02705237417505832
NCOA2,223,darkgrey,darkgrey,1,-0.394458121132499,0.5371089508435272,0.32277040655947237,0.24670982716810458,-0.172583804398337
ARHGAP35,223,darkgrey,darkgrey,1,-0.5556545286330306,0.5369024351839905,0.22852353467066788,0.3241147934566027,0.10479409279890892
NSMCE2,223,darkgrey,darkgrey,1,-0.39623765043120057,0.5358271293831339,0.34488108753487473,0.17722020795859675,0.04178674800933073
COMMD10,219,darkgrey,darkgrey,1,-0.5836761296399334,0.5354001490069389,0.18305948427299032,0.4340826448763063,0.01518994597583284
SEC24B,222,darkgrey,darkgrey,1,-0.2863206420209873,0.5334004539137728,0.4309907500990803,0.10348961392531551,-0.25866275076817014
FCHSD2,222,darkgrey,darkgrey,1,-0.3466821014250255,0.5332997084662929,0.35855233732973163,0.1814031145913253,-0.019743268506300274
PPP3CA,223,darkgrey,darkgrey,1,-0.3955926625158432,0.5322921660889942,0.3764378377680011,0.1260014613866487,0.0017724563988594717
ARFGEF1,221,darkgrey,darkgrey,1,-0.45853501393619667,0.5322444714076491,0.2655332042417493,0.3204642713187515,-0.07536804134459092
REV3L,223,darkgrey,darkgrey,1,-0.42747171115655697,0.5303121201355789,0.30639325117328575,0.30688645361059397,-0.10765669293508583
ADAM10,223,darkgrey,darkgrey,1,-0.22136068780616067,0.5283472901524973,0.48574914897336335,0.023039536971092497,-0.28913047641155165
AGPAT3,223,darkgrey,darkgrey,1,-0.30003064569779403,0.5264752849098817,0.38205676855909954,0.10510158595745374,-0.03795829124190448
ROCK1,222,darkgrey,darkgrey,1,-0.37366606811837516,0.5224229803197087,0.32418269903182423,0.21746427674155042,-0.1501161982214311
TTC17,220,darkgrey,darkgrey,1,-0.6256172421570441,0.5210277462405738,0.12786269252461901,0.5143050672000933,0.040474952647750945
DLG1,222,darkgrey,darkgrey,1,-0.5162042451775094,0.5205128353691287,0.2244725587328358,0.387190117465503,-0.1254625862607663
SND1,222,darkgrey,darkgrey,1,-0.5521949580168563,0.5205059651608372,0.14560069353612246,0.4320057739509923,0.037359614184834876
KTN1,223,darkgrey,darkgrey,1,-0.5485155316431833,0.5204037533035039,0.18959251442313285,0.40311787767089935,0.0417074121717855
ATXN10,211,darkgrey,darkgrey,1,-0.527042736167323,0.5203248910110693,0.17145755136762977,0.4471659172467489,-0.026375027109913754
UBR3,220,darkgrey,darkgrey,1,-0.4260572547488311,0.5187134648083274,0.27622455730974177,0.25753745758303737,7.466760432931969e-06
DIAPH2,223,darkgrey,darkgrey,1,-0.21104782426205856,0.5138307818585327,0.4950176688702859,-0.04104183836462354,-0.20984997299042404
DYM,220,darkgrey,darkgrey,1,-0.46897556798040685,0.5132122157858724,0.2423196744156707,0.34339748642808543,-0.06088333351181769
RASA1,223,darkgrey,darkgrey,1,-0.4672554859554241,0.5072035585173749,0.2973313308227785,0.22657572729022782,-0.07434719968991856
ERC1,222,darkgrey,darkgrey,1,-0.2541747038196609,0.5065348911276062,0.40606771880044723,0.0731962159068206,-0.01675809112503206
ANKIB1,222,darkgrey,darkgrey,1,-0.387515301434419,0.5064824940051303,0.28633276245764,0.24633495275176712,-0.0820934293693179
IMMP2L,223,darkgrey,darkgrey,1,-0.6906854568586385,0.5048156926716393,0.06607129013048232,0.5168694863647201,0.1906907987637066
CHCHD3,220,darkgrey,darkgrey,1,-0.5107099736227393,0.504372792627569,0.18739647582956834,0.3830722618817214,-0.05575355236454513
FAM120B,215,darkgrey,darkgrey,1,-0.525782505676613,0.5034889903784818,0.1773764592086763,0.3923627416181821,-0.016354689616472923
ITFG1,222,darkgrey,darkgrey,1,-0.5072095479282016,0.503271043835937,0.19603676780463145,0.3829986812743281,-0.006433548964900991
MED13,223,darkgrey,darkgrey,1,-0.08371230131108019,0.5026182489224091,0.5317729983252721,-0.07623240793870521,-0.15315226332489879
TNRC6A,223,darkgrey,darkgrey,1,-0.38438233273750994,0.5014942001831079,0.33109143572585087,0.170278603347589,-0.12163492951376713
TENT2,220,darkgrey,darkgrey,1,-0.4182901414278422,0.5014767892778799,0.24930183061430128,0.2973828795439184,-0.11470695012724001
