,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
ITSN2,25,firebrick,firebrick,4,0.12422191088413465,-0.005997150561923735,0.34058207119939576,0.03586008883964931,0.23354958129401673,0.23383230218103998,0.12854796762715182,0.01373344863434327,-0.3470970321795972,0.19304428410172894,0.24201191625042154
FOXO1,25,firebrick,firebrick,4,-0.10961492305863796,0.21609346217526182,0.4775028962639277,0.2942828046731129,0.2212211865819918,0.21185173792284143,0.22917848255401374,0.3940485398180876,-0.4084108610520819,0.23824307611998932,0.13558465133672654
LRBA,25,firebrick,firebrick,4,0.14763269480871782,0.293865257583077,0.2354267440160436,-0.015369903037931135,0.21690848935339124,0.41999477063473495,-0.05118167676886518,0.014172232221857307,-0.24530195037063304,0.16430628395844085,0.08913632184985233
MPC2,18,firebrick,firebrick,4,-0.2745769316953809,0.32319015542431095,0.24119192811151613,0.2265841019902131,0.19951593241818194,0.200018026472479,0.14988587749931379,-0.1401413893007985,0.13179610812972387,0.08921932883945687,-0.25200230449813243
PRKAG2,24,firebrick,firebrick,4,-0.09856314625096511,0.13308691446796156,0.24268195189878622,0.2642225088040722,0.18921744594276843,0.21799424416517688,0.10170806397505344,0.059105485609591855,-0.12257892953028375,0.17956159335778016,0.0582775450503176
TANK,25,firebrick,firebrick,4,0.16806077342386883,-0.12088903229511161,-0.22898946501919834,-0.16913782030491076,0.1865427827131569,-0.17902090323741804,-0.2130301653639336,0.09116335643681481,0.11808150482428949,0.04753933185916811,-0.27628884806004117
UVRAG,25,firebrick,firebrick,4,0.060613427437630464,-0.03746598728052805,0.1656154051932044,-0.10915948518127558,0.18586249654146636,-0.2609886620931994,0.06174135363307046,-0.18058607528345505,0.11568705970573484,-0.05527792887489877,-0.2647186914474402
ROCK1,24,firebrick,firebrick,4,-0.1986801622614682,0.206409812608364,0.23072735277852238,0.3827341783382056,0.1772198850406719,0.29081960715464517,0.13039935025818225,0.21425690006880438,-0.2386471597302204,0.3733109602512638,0.04550525474063585
PPP2R5C,25,firebrick,firebrick,4,0.27144000032239535,0.23124085646298542,-0.18626416186002073,-0.2976299193094379,0.17660280386021232,-0.006601820516076442,-0.06535357648096586,-0.4058217571014067,-0.028814594766066206,-0.1508866840872547,0.2991299068982147
SUMF1,25,firebrick,firebrick,4,0.10423804247255646,-0.3186050876362669,-0.0028788246271320038,-0.04521095672250177,0.17229091692645623,-0.038319595321100984,-0.0888823767021424,0.09767310098368961,-0.11530602434385628,-0.16113606560797653,0.06010082426244065
CAMKMT,24,firebrick,firebrick,4,-0.34898701174348207,0.31328890522382247,0.2859343257395807,0.48090187336248164,0.15100816228225508,0.30473051340032403,0.15998631896392393,0.14678605608113782,-0.11114970644228628,0.35711295600443727,0.17053973403424352
CASK,25,firebrick,firebrick,4,0.1747344188948493,0.09400450722916869,0.03955839761478358,-0.2038264552390225,0.13644506449470983,-0.33255804927809857,0.005900315461386067,-0.12836054664599897,-0.14878166216060973,0.02886145437151178,-0.2441783268848582
TGFBR2,25,firebrick,firebrick,4,0.41197322912111967,-0.05019457578451967,-0.02953835591040324,-0.23612516748366483,0.12094351737932478,-0.06240594711129661,-0.4325903609369217,0.22947011511568272,-0.1953370312245419,-0.14058115432881782,-0.20068652718256863
SLC1A2,13,firebrick,firebrick,4,-0.23942049671613472,0.2611253165569363,0.18583990542072285,0.19109981114620808,0.1173056884720851,-0.11779657740566925,0.068353717385118,-0.0988490612239411,0.0237001047514578,0.2661236084081693,-0.14327940749980547
LPP,25,firebrick,firebrick,4,0.14320715284862956,-0.1812008348837603,-0.09161957640588768,-0.051487023446155224,0.11037345348607375,-0.13587132037049615,-0.1722604713995232,0.12348569045941933,-0.06793940399944869,0.011806110192865735,-0.17301234357404652
FUS,24,firebrick,firebrick,4,-0.021694545084446102,-0.025731159983628557,0.10789977119918283,0.15612052245621674,0.10846851500615268,0.03486271631699775,0.014047027191324151,0.11985485399518044,-0.15168298301015062,0.09925340957684423,0.0013110680527437702
CHD1,25,firebrick,firebrick,4,0.038701778926231264,0.23562191546205397,0.11460450992722186,0.20313590451653343,0.07338893905629121,0.031308242482806586,0.20559105538968936,0.32520876543947624,-0.32016992824551055,0.37043667014075093,0.06965893525819299
STAU1,24,firebrick,firebrick,4,-0.1442231870777961,0.2648518999847433,0.17587599449652888,0.29797891835327406,0.07202214273233398,0.2781104821481739,0.1142902670430367,0.26922497812527796,-0.29236273084982695,0.31857475898336485,0.17270130281010454
HSP90AB1,25,firebrick,firebrick,4,0.321894677988186,-0.1507803277634247,0.15441235180054727,-0.220848323500114,0.0680103033279772,-0.3395840884878509,-0.3499892027161145,-0.2262576853686329,-0.03173337606828962,-0.2868465098054116,-0.15222755201893673
RAC1,25,firebrick,firebrick,4,0.013178662118841796,-0.10998604326860016,0.1050073868787173,0.10819121909441724,0.060448438400161446,0.03379983184133406,-0.19503196378406415,0.04564155882982296,-0.24216495288597448,0.14026694831459768,0.09596538409899054
ITGB1,25,firebrick,firebrick,4,-0.1476814669791674,0.0228424457045969,-0.2950255314257858,0.05246829328975899,0.05870707987745731,0.2929564260451805,0.002556323272759638,-0.2487142995320319,0.2703968366931722,-0.0956470608253146,-0.11399064680503047
ARFGEF1,24,firebrick,firebrick,4,-0.31065558484439293,0.14471930214715292,0.2289138085770763,0.41339035076546343,0.04575187212427449,0.3817265231184,0.13994248362131892,0.34340482947800754,-0.2359414204473739,0.3165856642521758,0.19657988111242372
