,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
TBCK,22,snow,snow,9,-0.38841693260729004,0.13852694389683137,0.7227205408991192,0.545623367446585,0.044520604161892255,0.35616894100415686,0.1897168684306431,0.5788430362393154,-0.29452453865256106,0.7017120699539346,0.3547757473386544
TRIM44,22,snow,snow,9,-0.4251911546432644,0.3082852444163783,0.6357598372454932,0.555259023885856,0.0003472474650525643,0.38390406274383143,0.22066337026682878,0.24887487591457988,-0.2356377240686974,0.6999485328163144,0.7174356999781347
PPP1R12B,21,snow,snow,9,-0.36367694921793553,0.2134045729231084,0.2521684222274551,0.5300971653025714,0.4290946136262759,0.6274631964799191,0.2762978126618931,0.24513476910383847,-0.2878852750544296,0.6956548535113679,0.16587560499002618
SLMAP,25,snow,snow,9,-0.16524295373111098,0.43181508902311533,0.27485259988001465,0.44967308754509394,0.33817908312954803,0.6736206410796608,0.23780212696965353,0.342723922446266,-0.49032824166604155,0.694040290173616,0.36715172262400086
TCF25,25,snow,snow,9,-0.10799253769724418,0.1652355430523765,0.40312029298808655,0.3350750635653151,0.7159034688598777,0.3408006191298898,0.2770965240085745,0.34135077554104204,-0.4354413643992429,0.689330319599253,0.4127274152594574
STRN3,23,snow,snow,9,-0.42441551296598884,0.24877020339861475,0.6564157314700811,0.4977608274244914,0.008013073431993993,0.23200361093946642,0.2304717795059774,0.28061848666524586,-0.16827902837353956,0.6888142799624255,0.2408132187249315
PIAS1,25,snow,snow,9,-0.1950444107902267,0.1440732661023017,0.5585479577724509,0.3937008644820431,0.28278047851155785,0.48213454359921987,0.28587429840815504,0.5479525496258687,-0.5171452335540017,0.6818424325127175,0.08552267810693931
SLC25A3,23,snow,snow,9,-0.1926122587131206,0.10486359063341551,0.19454137843788966,0.3094413739107666,0.4597422217911874,0.19131385719326166,0.1364667568090543,0.2322511788771116,-0.24853490776609774,0.6767245183131898,0.21164791661938787
WASHC4,21,snow,snow,9,-0.441853165799864,0.3995537851585357,0.2464807698293838,0.5440018206157575,0.3169668874986846,0.35579201746524364,0.5510020931487957,0.3601338077668048,-0.20773719279822914,0.6739594755260676,0.18356662438749013
ROCK2,21,snow,snow,9,-0.4099405334650341,0.5205023064910039,0.6606744253786045,0.5722558218945402,-0.01829912239250177,0.4162274648963323,0.4613256110241778,0.39470984670407655,-0.3133660853637365,0.6727907145907588,0.5915729445808515
SETD2,25,snow,snow,9,-0.1827065605244434,0.26582950709975656,0.3043202723325202,0.3822182585679483,0.3766053749577468,0.25719725656604564,0.20807945726059182,0.22664533837352344,-0.3660691036088933,0.6620317810947218,0.19397904327611892
TMED5,23,snow,snow,9,-0.4062185593953025,0.19834779610393288,0.6351701476211985,0.4645325333176456,-0.04364287955675034,0.21415398740757502,0.14109784791414848,0.14252215628268372,-0.10723646191635387,0.6474870261637917,0.12266593441652442
DDX39B,23,snow,snow,9,-0.37859964545368824,0.28020315613499236,0.2543731181232939,0.4833956198962513,-0.21522042882780235,0.4179921230771078,0.06459468285697563,0.18697282757810768,-0.13437794425670915,0.6331891119349655,0.7237038053940145
RBM26,24,snow,snow,9,-0.4294885443191867,0.28535006852031897,0.34484759220655453,0.5474002442002658,0.7733799799738238,0.43865487961491667,0.4768018595971968,0.34811474209777765,-0.22588811696003747,0.6297131309547374,0.24902801678769784
ETFA,22,snow,snow,9,-0.33407032216097066,0.2469398563128085,0.6322151832149628,0.49369821391066304,-0.059581766784170834,0.34652163435131866,0.17522396380285316,0.2663883076927691,-0.22874878143610922,0.6258945952075752,0.6458821527864619
G3BP1,22,snow,snow,9,-0.2610876481144888,0.013585539265316852,0.22402156532438983,0.3587187846779387,0.30992599812052435,0.24602637624154713,0.15691005814043393,0.5324324446036743,-0.20813044138034367,0.6073535691697642,0.1501398564911609
ZC3H13,23,snow,snow,9,-0.28901408917203514,0.14686938696023,0.5703483690446219,0.33769736409166373,-0.01820804106287962,0.1425402274532571,0.10125081064566935,0.07499877931524268,-0.16448608658281563,0.5926174222949557,0.24426255712728767
AFF4,25,snow,snow,9,-0.13983805438727298,-0.06268916184991137,0.346713088925343,0.3243490581798765,0.5627269311501606,0.2647306509631319,0.3207438321821002,0.4118678503768617,-0.39106927815388554,0.5801140714076377,0.006712292355085339
LPGAT1,19,snow,snow,9,-0.3779167614107818,0.41954138827708337,0.31177218602160434,0.5906676975790741,-0.13486654754620678,0.39536440163138303,0.27050290162583096,0.5127053404175352,-0.3226544698940915,0.577222081681705,0.5713582794700615
LIMS1,21,snow,snow,9,-0.3671821579762674,0.5020221401277217,0.24656189106766016,0.5294489528372089,-0.036170252027808936,0.2611737015185907,0.37716870268399005,0.21796351177372358,-0.20700048900829968,0.5702105473146689,0.2987831016552706
UBE2D3,25,snow,snow,9,-0.4096661273047513,0.12343013107625882,0.29290199150711566,0.4268843928460014,-0.3039414160337207,0.1650546307822574,0.10546742838577225,0.3658411699837118,-0.10676969371290905,0.5582999015315672,0.32755314427068466
L3MBTL4,22,snow,snow,9,-0.5056824491538165,0.1230771587919837,-0.00889380463254651,0.42871145447408043,0.16898231690610166,0.1946933953267673,0.22315765290450723,0.10192126335756999,0.06916433387094868,0.5363305451042624,0.1754852207627723
EPC1,25,snow,snow,9,-0.39210724904299776,0.6976158494623687,0.7659575928772759,0.6272904198333678,0.31198467307303157,0.568838932074715,0.3775395572978641,0.41598877454121214,-0.42842448424974394,0.5234563591593054,0.5760111855060637
AKAP9,25,snow,snow,9,-0.19924751433311988,0.7093719249524517,0.6342205412502966,0.5028447896137339,0.2259646120259931,0.524441799545626,0.4332360685991969,0.48438812259311115,-0.6091723043453084,0.5093863855854893,0.4418498491371231
DENND1A,23,snow,snow,9,-0.33563951224480526,0.5554788964649797,0.28973234468915987,0.4366457492479551,0.588754738276268,0.36646733200468046,0.23146012825927892,0.1872767535692972,-0.21684378766973408,0.5009101730124224,0.18500834582358883
SMIM14,20,snow,snow,9,-0.4751949438682046,0.3867241223465486,0.4072153859121677,0.3805620370216523,-0.07502814316765828,0.14522216015364536,0.07171819150786987,-0.039959176820850435,0.12164429584253332,0.4899548838330578,0.09584215397094505
AVL9,22,snow,snow,9,-0.37746989646851076,0.4753496280465703,0.26886285664783527,0.47496664817170603,0.3698741577604796,0.381419751380047,0.2860514086484535,0.5561976271281815,-0.2473763564419509,0.48679131912634316,0.21399654195729095
HIPK3,24,snow,snow,9,-0.26946407153852797,0.2105411684953364,0.1533310936944166,0.38722898402494255,0.786346972845722,0.3567291589764419,0.44534229802454517,0.2855922081761854,-0.2342829966831146,0.4793256377659327,0.08961055216741959
ILRUN,24,snow,snow,9,-0.2847356883460872,0.09327943459053697,0.26058083275200417,0.35381970718713396,0.8097924281335896,0.336087137315057,0.2937313971590025,0.1704022520351365,-0.1799340087030729,0.465318235981876,0.08060374217356987
NPEPPS,23,snow,snow,9,-0.29976114137637166,0.6217142700549791,0.28811517666096914,0.40809430731866936,0.5654561626498348,0.32744202089614993,0.3453836413279779,0.24645631325624653,-0.28797071998896645,0.4305880127959744,0.27860508313606175
RSF1,25,snow,snow,9,-0.05642171796007088,0.7373741435409104,0.5598879436493769,0.34709499636610797,0.37355006082615066,0.3737611715394311,0.5382078438991902,0.4128789601204513,-0.6196429489732405,0.41535854821068025,0.19578330831845303
SMG1,25,snow,snow,9,0.04620511430835029,0.4487514795874669,0.48927375111590227,0.21544597584364583,0.6282412712830974,0.4629155286928143,-0.0024546534446257327,0.20247256824469098,-0.38386980449287716,0.3955112034986439,0.26548341357355204
PTBP2,22,snow,snow,9,-0.3575717781683678,0.1566936912759239,-0.02983487777996564,0.28703448056809755,-0.3335300391022159,0.1497150627015393,0.057001402686656794,0.05285849027096524,0.12162169865149122,0.3517934659278226,0.5216014036687657
DNAJC3,22,snow,snow,9,-0.63416405083532,0.5829562402064716,0.22468740150970662,0.5650498969407127,-0.06909507111870025,0.3495374162309474,0.14263821810563684,-0.027432773700977506,0.2504992227739804,0.32976440818791236,0.5777570947065083
USP3,25,snow,snow,9,-0.3136350500423371,0.48872429346678853,0.541654257613153,0.44131758537685933,0.03175354162260299,0.301627376198548,0.3472776344517394,0.17847466807170206,-0.23783583461121427,0.3297467708263735,0.397654989780146
