,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
ATRX,25,brown,brown,1,-0.1840304783457865,0.5247194125969672,0.4366086839763787,0.4277815835979694,0.472158759099491,0.36306601507638947,0.6625536502361251,0.5347730285870836,-0.36417540687553224,0.44221456556772604,0.4030591185324151
LMAN1,22,brown,brown,1,-0.542503176632851,0.5245918573264434,0.7242891373939417,0.7100987686219222,0.18900806778987225,0.4341322410621264,0.6374537582282526,0.3697569740368513,-0.2564534993400879,0.5392677231847558,0.320028305245003
ZFR,22,brown,brown,1,-0.3752789834631411,0.5150974616234593,0.22768747796563538,0.46046040397710497,-0.07842213997194898,0.7183247180816252,0.4754378632193358,0.26163519785854666,-0.21424858959901688,0.3247345894824694,0.5227727547994916
RNGTT,23,brown,brown,1,-0.3403077391343651,0.4866692691905072,0.36935686481713337,0.47033538258297036,0.11326479889539744,0.32654463597903666,0.5591416909835165,0.35331757428643507,-0.17239630400726821,0.2767195117890184,0.07319680352977331
PDS5A,25,brown,brown,1,0.24782739229457448,0.4857289845744062,-0.0007077711074051573,-0.11129768136664862,0.1780477646137884,-0.05407384405914519,-0.10037049198880012,-0.028106188321299137,-0.2741847592343758,0.20200952908804695,0.3662876733945115
WAPL,23,brown,brown,1,-0.26546896969614187,0.46170065997280296,0.25493835793669223,0.4338420801866839,0.19619657700745977,0.2761300191860769,0.5654146448505772,0.3494251425473337,-0.2629068500497893,0.3262671116618011,0.09407268715601302
PPP3CA,25,brown,brown,1,-0.2103078990293237,0.4287361373438472,0.17480827348531158,0.32838353282355637,0.0859386589069275,0.5765843139882657,0.3660207009737252,0.22339977551508236,-0.21372176665900097,0.2796401471789142,0.6152255481154233
WDPCP,23,brown,brown,1,-0.19730214761213685,0.40626415114255043,0.17472180976006968,0.3039152119122301,-0.028453604258619276,0.1143680434785485,0.47662216187926737,0.28841787591396006,-0.19705803483992074,0.5143857299800015,0.08114047015758064
BRI3,23,brown,brown,1,-0.32594781900804565,0.3949185348245488,-0.10361191912414343,0.1587528417982074,-0.29496934437806216,0.018904673532357513,-0.007370608482707352,-0.010873601035427404,0.11179931876692453,-0.018557768586864556,-0.03677898336956965
PICALM,25,brown,brown,1,0.2724506423137523,0.3477790337199738,-0.12273870693810206,-0.2507855168074913,0.18404876466255665,-0.21686318360627485,-0.06051102597419428,-0.2177862810982456,-0.03930139973285488,-0.1113557548352988,-0.0809759490818278
ATOX1,22,brown,brown,1,-0.26397944963670034,0.27138043923581506,-0.06335035329620936,0.17447382570623207,-0.244623149225018,-0.021913584023442723,-0.10062374683531762,0.062311262744151934,0.3376238070411619,-0.029554459538055824,-0.17569542986645065
TBL1X,22,brown,brown,1,-0.30330089427813334,0.24992005872470988,-0.03023280898233784,0.24408716677818837,-0.1829457002548755,0.07221153621073416,0.37459269464341555,0.14788655858695718,0.036827328570170015,0.3250448028504404,-0.050986175588673306
