"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0774.1","MA0774.1",1,2542,3.7037037037037,6.355,0.582801526940001,0.830243935106904,"MEIS2",1
"MA1970.1","MA1970.1",1,2551,3.7037037037037,6.3775,0.580745386703834,0.831342134920859,"TRPS1",1
"MA1646.1","MA1646.1",2,4585,7.40740740740741,11.4625,0.646229653863242,0.832129884938086,"OSR2",1
"MA0789.1","MA0789.1",1,2583,3.7037037037037,6.4575,0.573550709052064,0.835191707225446,"POU3F4",1
"MA0593.1","MA0593.1",2,4642,7.40740740740741,11.605,0.638294477157036,0.837518804071807,"FOXP2",1
"MA1527.1","MA1527.1",1,2642,3.7037037037037,6.605,0.56074242296801,0.842068675739145,"NFIC.1",1
"MA1964.1","MA1964.1",1,2699,3.7037037037037,6.7475,0.548900141341786,0.848449566760811,"SMAD2",1
"MA0769.2","MA0769.2",1,2759,3.7037037037037,6.8975,0.536963204596405,0.854897867556693,"TCF7",1
"MA0744.2","MA0744.2",1,2770,3.7037037037037,6.925,0.534830859740607,0.856051037335351,"SCRT2",1
"MA0762.1","MA0762.1",1,2795,3.7037037037037,6.9875,0.530047041674949,0.858639149752889,"ETV2",1
"MA0852.2","MA0852.2",1,2804,3.7037037037037,7.01,0.528345749458446,0.859559854313429,"FOXK1",1
"MA0482.2","MA0482.2",1,2827,3.7037037037037,7.0675,0.52404721665422,0.861886606499429,"GATA4",1
"MA0465.2","MA0465.2",1,2828,3.7037037037037,7.07,0.523861910000524,0.861986922901778,"CDX2",1
"MA1720.1","MA1720.1",1,2853,3.7037037037037,7.1325,0.519271462138619,0.864472151115386,"ZNF85",1
"MA1683.1","MA1683.1",1,2890,3.7037037037037,7.225,0.512623349993592,0.868071360822425,"FOXA3",1
"MA0632.2","MA0632.2",1,2893,3.7037037037037,7.2325,0.512091766844619,0.868359119762766,"TCFL5",1
"MA0729.1","MA0729.1",1,2934,3.7037037037037,7.335,0.504935746926204,0.872231759308214,"RARA",1
"MA0784.2","MA0784.2",1,3039,3.7037037037037,7.5975,0.487489793182455,0.881655795908716,"POU1F1",1
"MA1152.1","MA1152.1",1,3320,3.7037037037037,8.3,0.446229361892012,0.903699849369374,"SOX15",1
"MA0627.2","MA0627.2",1,3457,3.7037037037037,8.6425,0.42854540974298,0.912957191930577,"POU2F3",1
"MA0845.1","MA0845.1",1,3613,3.7037037037037,9.0325,0.410041926787014,0.922455602183961,"FOXB1",1
"MA0139.1","MA0139.1",3,8136,11.1111111111111,20.34,0.546268982847154,0.933731085405809,"CTCF",1
"MA0681.2","MA0681.2",1,3940,3.7037037037037,9.85,0.376010528294792,0.93923434928563,"PHOX2B",1
"MA0645.1","MA0645.1",1,3960,3.7037037037037,9.9,0.374111485222596,0.940138110112279,"ETV6",1
"MA1708.1","MA1708.1",1,4218,3.7037037037037,10.545,0.35122842140386,0.950696778609818,"ETV7",1
"MA1729.1","MA1729.1",1,4573,3.7037037037037,11.4325,0.323962711891861,0.962336882411238,"ZNF680",1
"MA0041.2","MA0041.2",1,4875,3.7037037037037,12.1875,0.303893637226971,0.970112330427319,"FOXD3",1
"MA0074.1","MA0074.1",0,1532,0,3.83,0,1,"RXRA::VDR",1
"MA0523.1","MA0523.1",0,3430,0,8.575,0,1,"TCF7L2",1
"MA0628.1","MA0628.1",0,795,0,1.9875,0,1,"POU6F1",1
"MA0635.1","MA0635.1",0,501,0,1.2525,0,1,"BARHL2",1
"MA0646.1","MA0646.1",0,1264,0,3.16,0,1,"GCM1",1
"MA0647.1","MA0647.1",0,889,0,2.2225,0,1,"GRHL1",1
"MA0046.2","MA0046.2",0,2171,0,5.4275,0,1,"HNF1A",1
"MA0153.2","MA0153.2",0,1788,0,4.47,0,1,"HNF1B",1
"MA0654.1","MA0654.1",0,1027,0,2.5675,0,1,"ISX",1
"MA0658.1","MA0658.1",0,829,0,2.0725,0,1,"LHX6",1
"MA0661.1","MA0661.1",0,1197,0,2.9925,0,1,"MEOX1",1
"MA0669.1","MA0669.1",0,1333,0,3.3325,0,1,"NEUROG2",1
"MA0674.1","MA0674.1",0,1612,0,4.03,0,1,"NKX6-1",1
"MA0675.1","MA0675.1",0,1589,0,3.9725,0,1,"NKX6-2",1
"MA0678.1","MA0678.1",0,673,0,1.6825,0,1,"OLIG2",1
"MA0068.2","MA0068.2",0,630,0,1.575,0,1,"PAX4",1
"MA0683.1","MA0683.1",0,2711,0,6.7775,0,1,"POU4F2",1
"MA0686.1","MA0686.1",0,1343,0,3.3575,0,1,"SPDEF",1
"MA0083.3","MA0083.3",0,985,0,2.4625,0,1,"SRF",1
"MA0710.1","MA0710.1",0,1267,0,3.1675,0,1,"NOTO",1
"MA0711.1","MA0711.1",0,554,0,1.385,0,1,"OTX1",1
"MA0716.1","MA0716.1",0,1056,0,2.64,0,1,"PRRX1",1
"MA0717.1","MA0717.1",0,1056,0,2.64,0,1,"RAX2",1
"MA0721.1","MA0721.1",0,1056,0,2.64,0,1,"UNCX",1
"MA0722.1","MA0722.1",0,1320,0,3.3,0,1,"VAX1",1
"MA0724.1","MA0724.1",0,785,0,1.9625,0,1,"VENTX",1
"MA0725.1","MA0725.1",0,1301,0,3.2525,0,1,"VSX1",1
"MA0726.1","MA0726.1",0,1028,0,2.57,0,1,"VSX2",1
"MA0749.1","MA0749.1",0,226,0,0.565,0,1,"ZBED1",1
"MA0088.2","MA0088.2",0,3121,0,7.8025,0,1,"ZNF143",1
"MA0763.1","MA0763.1",0,1884,0,4.71,0,1,"ETV3",1
"MA0767.1","MA0767.1",0,913,0,2.2825,0,1,"GCM2",1
"MA0776.1","MA0776.1",0,372,0,0.93,0,1,"MYBL1",1
"MA0790.1","MA0790.1",0,2833,0,7.0825,0,1,"POU4F1",1
"MA0791.1","MA0791.1",0,2651,0,6.6275,0,1,"POU4F3",1
"MA0793.1","MA0793.1",0,1692,0,4.23,0,1,"POU6F2",1
"MA0794.1","MA0794.1",0,899,0,2.2475,0,1,"PROX1",1
"MA0795.1","MA0795.1",0,587,0,1.4675,0,1,"SMAD3",1
"MA0058.3","MA0058.3",0,1545,0,3.8625,0,1,"MAX",1
"MA0827.1","MA0827.1",0,794,0,1.985,0,1,"OLIG3",1
"MA0862.1","MA0862.1",0,330,0,0.825,0,1,"GMEB2",1
"MA0876.1","MA0876.1",0,1034,0,2.585,0,1,"BSX",1
"MA0892.1","MA0892.1",0,1377,0,3.4425,0,1,"GSX1",1
"MA0905.1","MA0905.1",0,1067,0,2.6675,0,1,"HOXC10",1
"MA0908.1","MA0908.1",0,887,0,2.2175,0,1,"HOXD11",1
"MA1117.1","MA1117.1",0,1934,0,4.835,0,1,"RELB",1
"MA1143.1","MA1143.1",0,1206,0,3.015,0,1,"FOSL1::JUND.1",1
"MA1463.1","MA1463.1",0,1332,0,3.33,0,1,"ARGFX",1
"MA1475.1","MA1475.1",0,1159,0,2.8975,0,1,"CREB3L4.1",1
"MA1481.1","MA1481.1",0,1025,0,2.5625,0,1,"DRGX",1
"MA1495.1","MA1495.1",0,921,0,2.3025,0,1,"HOXA1",1
"MA1496.1","MA1496.1",0,1058,0,2.645,0,1,"HOXA4",1
"MA1499.1","MA1499.1",0,1481,0,3.7025,0,1,"HOXB4",1
"MA1503.1","MA1503.1",0,824,0,2.06,0,1,"HOXB9",1
"MA1506.1","MA1506.1",0,877,0,2.1925,0,1,"HOXD10",1
"MA1509.1","MA1509.1",0,783,0,1.9575,0,1,"IRF6",1
"MA1519.1","MA1519.1",0,924,0,2.31,0,1,"LHX5",1
"MA1520.1","MA1520.1",0,1877,0,4.6925,0,1,"MAF",1
"MA1521.1","MA1521.1",0,1948,0,4.87,0,1,"MAFA",1
"MA1530.1","MA1530.1",0,1481,0,3.7025,0,1,"NKX6-3",1
"MA1544.1","MA1544.1",0,413,0,1.0325,0,1,"OVOL1",1
"MA1545.1","MA1545.1",0,392,0,0.98,0,1,"OVOL2",1
"MA1546.1","MA1546.1",0,664,0,1.66,0,1,"PAX3.1",1
"MA1554.1","MA1554.1",0,1200,0,3,0,1,"RFX7",1
"MA1557.1","MA1557.1",0,485,0,1.2125,0,1,"SMAD5",1
"MA1568.1","MA1568.1",0,918,0,2.295,0,1,"TCF21",1
"MA1571.1","MA1571.1",0,1247,0,3.1175,0,1,"TGIF2LX",1
"MA1572.1","MA1572.1",0,1140,0,2.85,0,1,"TGIF2LY",1
"MA1585.1","MA1585.1",0,1403,0,3.5075,0,1,"ZKSCAN1",1
"MA1592.1","MA1592.1",0,2518,0,6.295,0,1,"ZNF274",1
"MA0469.3","MA0469.3",0,282,0,0.705,0,1,"E2F3",1
"MA0612.2","MA0612.2",0,897,0,2.2425,0,1,"EMX1",1
"MA0900.2","MA0900.2",0,676,0,1.69,0,1,"HOXA2",1
"MA0904.2","MA0904.2",0,645,0,1.6125,0,1,"HOXB5",1
"MA0485.2","MA0485.2",0,848,0,2.12,0,1,"HOXC9",1
"MA0701.2","MA0701.2",0,1248,0,3.12,0,1,"LHX9",1
"MA0702.2","MA0702.2",0,1457,0,3.6425,0,1,"LMX1A",1
"MA0703.2","MA0703.2",0,1437,0,3.5925,0,1,"LMX1B",1
"MA0623.2","MA0623.2",0,658,0,1.645,0,1,"NEUROG1",1
"MA0842.2","MA0842.2",0,2084,0,5.21,0,1,"NRL",1
"MA0075.3","MA0075.3",0,1258,0,3.145,0,1,"PRRX2",1
"MA1717.1","MA1717.1",0,974,0,2.435,0,1,"ZNF784",1
"MA1640.1","MA1640.1",0,2068,0,5.17,0,1,"MEIS2.1",1
"MA0700.2","MA0700.2",0,1315,0,3.2875,0,1,"LHX2",1
"MA0063.2","MA0063.2",0,2270,0,5.675,0,1,"NKX2-5",1
"MA1113.2","MA1113.2",0,2290,0,5.725,0,1,"PBX2",1
"MA0143.4","MA0143.4",0,1892,0,4.73,0,1,"SOX2",1
"MA1932.1","MA1932.1",0,1804,0,4.51,0,1,"ELK1::HOXB13",1
"MA1943.1","MA1943.1",0,1055,0,2.6375,0,1,"ETV2::HOXB13",1
"MA1968.1","MA1968.1",0,686,0,1.715,0,1,"TFCP2",1
"MA0607.2","MA0607.2",0,691,0,1.7275,0,1,"BHLHA15",1
"MA0642.2","MA0642.2",0,933,0,2.3325,0,1,"EN2",1
"MA0644.2","MA0644.2",0,1010,0,2.525,0,1,"ESX1",1
"MA0754.2","MA0754.2",0,521,0,1.3025,0,1,"CUX1",1
"MA0799.2","MA0799.2",0,899,0,2.2475,0,1,"RFX4",1
"MA0818.2","MA0818.2",0,565,0,1.4125,0,1,"BHLHE22.1",1
"MA0877.3","MA0877.3",0,385,0,0.9625,0,1,"BARHL1",1
"MA0884.2","MA0884.2",0,1162,0,2.905,0,1,"DUXA",1
