"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1585.1","MA1585.1",1,1340,7.14285714285714,3.35,2.13219616204691,0.379428590303822,"ZKSCAN1",0.886288004736728
"MA1139.1","MA1139.1",1,1341,7.14285714285714,3.3525,2.13060615745179,0.379653318698435,"FOSL2::JUNB.1",0.886288004736728
"MA0701.2","MA0701.2",1,1349,7.14285714285714,3.3725,2.11797098379752,0.381448427297064,"LHX9",0.886288004736728
"MA1637.1","MA1637.1",2,3750,14.2857142857143,9.375,1.52380952380952,0.382946887823071,"EBF3",0.886288004736728
"MA1954.1","MA1954.1",3,6306,21.4285714285714,15.765,1.35924969416882,0.383561154242211,"FOXO1::ELK1",0.886288004736728
"MA0501.1","MA0501.1",2,3760,14.2857142857143,9.4,1.51975683890577,0.384255726287169,"MAF::NFE2",0.886288004736728
"MA0630.1","MA0630.1",1,1363,7.14285714285714,3.4075,2.09621632952521,0.384578265599516,"SHOX",0.886288004736728
"MA0710.1","MA0710.1",1,1367,7.14285714285714,3.4175,2.09008255826105,0.385469800309093,"NOTO",0.886288004736728
"MA0687.1","MA0687.1",3,6329,21.4285714285714,15.8225,1.35431009186737,0.385925540897529,"SPIC",0.886288004736728
"MA1952.1","MA1952.1",3,6341,21.4285714285714,15.8525,1.35174713316962,0.387158907947307,"FOXJ2::ELF1",0.886288004736728
"MA1977.1","MA1977.1",2,3785,14.2857142857143,9.4625,1.50971881487073,0.387524069361757,"ZNF324",0.886288004736728
"MA0075.3","MA0075.3",1,1379,7.14285714285714,3.4475,2.07189474774681,0.388137213996209,"PRRX2",0.886288004736728
"MA0787.1","MA0787.1",2,3799,14.2857142857143,9.4975,1.50415522881961,0.3893519558381,"POU3F2",0.886288004736728
"MA0849.1","MA0849.1",2,3821,14.2857142857143,9.5525,1.49549482184918,0.392220810398497,"FOXO6",0.889891150150033
"MA0089.2","MA0089.2",2,3844,14.2857142857143,9.61,1.48654675189535,0.395215346177342,"MAFG::NFE2L1",0.893754965865101
"MA0786.1","MA0786.1",2,3886,14.2857142857143,9.715,1.47048011175649,0.400670804645759,"POU3F1",0.901478019384924
"MA0761.2","MA0761.2",4,9129,28.5714285714286,22.8225,1.2518974070075,0.401235881460342,"ETV1",0.901478019384924
"MA0758.1","MA0758.1",1,1450,7.14285714285714,3.625,1.97044334975369,0.403700694640952,"E2F7",0.903134894911441
"MA0627.2","MA0627.2",2,3928,14.2857142857143,9.82,1.45475705557172,0.40610911381121,"POU2F3",0.903134894911441
"MA1547.2","MA1547.2",1,1464,7.14285714285714,3.66,1.95160031225605,0.406725825420497,"PITX2",0.903134894911441
"MA0620.3","MA0620.3",1,1478,7.14285714285714,3.695,1.933114247052,0.409736700229258,"MITF",0.903134894911441
"MA0750.2","MA0750.2",2,3968,14.2857142857143,9.92,1.44009216589862,0.411271907211131,"ZBTB7A",0.903134894911441
"MA1112.2","MA1112.2",2,3981,14.2857142857143,9.9525,1.43538952883339,0.412946243886542,"NR4A1",0.903134894911441
"MA0892.1","MA0892.1",1,1494,7.14285714285714,3.735,1.91241155096577,0.413160323288504,"GSX1",0.903134894911441
"MA1512.1","MA1512.1",3,6598,21.4285714285714,16.495,1.29909496384186,0.4135161160332,"KLF11",0.903134894911441
"MA0162.4","MA0162.4",3,6610,21.4285714285714,16.525,1.29673654635833,0.414743235119887,"EGR1",0.903134894911441
"MA1133.1","MA1133.1",1,1512,7.14285714285714,3.78,1.8896447467876,0.41698985409317,"JUN::JUNB.1",0.903134894911441
"MA0062.3","MA0062.3",4,9320,28.5714285714286,23.3,1.22624156958921,0.418281296109378,"GABPA",0.903134894911441
"MA1539.1","MA1539.1",1,1524,7.14285714285714,3.81,1.87476565429321,0.419529968749758,"NR2F6",0.903134894911441
"MA1468.1","MA1468.1",1,1526,7.14285714285714,3.815,1.8723085564501,0.419952320736759,"ATOH7",0.903134894911441
"MA0137.3","MA0137.3",2,4046,14.2857142857143,10.115,1.41232963773745,0.421290805999715,"STAT1",0.903134894911441
"MA1961.1","MA1961.1",4,9368,28.5714285714286,23.42,1.21995852141027,0.422563994205239,"PATZ1",0.903134894911441
"MA0700.2","MA0700.2",1,1540,7.14285714285714,3.85,1.85528756957328,0.422900804267263,"LHX2",0.903134894911441
"MA0737.1","MA0737.1",1,1546,7.14285714285714,3.865,1.84808722971724,0.424160174633263,"GLIS3",0.903134894911441
"MA0051.1","MA0051.1",2,4094,14.2857142857143,10.235,1.39577081443227,0.427422995684565,"IRF2",0.907290530716929
"MA1930.1","MA1930.1",3,6758,21.4285714285714,16.895,1.26833805436942,0.429842189540099,"CTCF.2",0.908206190955887
"MA1725.1","MA1725.1",2,4118,14.2857142857143,10.295,1.38763616179838,0.430479235019553,"ZNF189",0.908206190955887
"MA1948.1","MA1948.1",1,1584,7.14285714285714,3.96,1.8037518037518,0.43207711260276,"ETV5::HOXA2",0.908806571188785
"MA1504.1","MA1504.1",1,1602,7.14285714285714,4.005,1.78348492955235,0.435791855958033,"HOXC4",0.913391481877508
"MA0684.2","MA0684.2",2,4169,14.2857142857143,10.4225,1.37066100126786,0.436951325203126,"RUNX3",0.913391481877508
"MA1656.1","MA1656.1",2,4179,14.2857142857143,10.4475,1.36738112330359,0.438216722519267,"ZNF449",0.913391481877508
"MA0656.1","MA0656.1",1,1639,7.14285714285714,4.0975,1.74322321973329,0.4433569687157,"JDP2.1",0.915195704280022
"MA1538.1","MA1538.1",1,1642,7.14285714285714,4.105,1.74003828084218,0.44396620948416,"NR2F1.2",0.915195704280022
