"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1143.1","MA1143.1",0,1353,0,3.3825,0,1,"FOSL1::JUND.1",1
"MA1145.1","MA1145.1",0,1835,0,4.5875,0,1,"FOSL2::JUND.1",1
"MA1146.1","MA1146.1",0,1564,0,3.91,0,1,"NR1H4::RXRA",1
"MA1147.1","MA1147.1",0,1547,0,3.8675,0,1,"NR4A2::RXRA",1
"MA1149.1","MA1149.1",0,3914,0,9.785,0,1,"RARA::RXRG",1
"MA1150.1","MA1150.1",0,2004,0,5.01,0,1,"RORB",1
"MA1151.1","MA1151.1",0,1984,0,4.96,0,1,"RORC",1
"MA1152.1","MA1152.1",0,3346,0,8.365,0,1,"SOX15",1
"MA1418.1","MA1418.1",0,5154,0,12.885,0,1,"IRF3",1
"MA1419.1","MA1419.1",0,2767,0,6.9175,0,1,"IRF4",1
"MA1420.1","MA1420.1",0,1799,0,4.4975,0,1,"IRF5",1
"MA1421.1","MA1421.1",0,3634,0,9.085,0,1,"TCF7L1",1
"MA1463.1","MA1463.1",0,1347,0,3.3675,0,1,"ARGFX",1
"MA1464.1","MA1464.1",0,1515,0,3.7875,0,1,"ARNT2",1
"MA1466.1","MA1466.1",0,1332,0,3.33,0,1,"ATF6",1
"MA1468.1","MA1468.1",0,1404,0,3.51,0,1,"ATOH7",1
"MA1470.1","MA1470.1",0,1109,0,2.7725,0,1,"BACH2.1",1
"MA1471.1","MA1471.1",0,2280,0,5.7,0,1,"BARX2",1
"MA1473.1","MA1473.1",0,2288,0,5.72,0,1,"CDX4",1
"MA1474.1","MA1474.1",0,1850,0,4.625,0,1,"CREB3L4",1
"MA1475.1","MA1475.1",0,1331,0,3.3275,0,1,"CREB3L4.1",1
"MA1478.1","MA1478.1",0,1684,0,4.21,0,1,"DMRTA2",1
"MA1479.1","MA1479.1",0,1978,0,4.945,0,1,"DMRTC2",1
"MA1480.1","MA1480.1",0,1022,0,2.555,0,1,"DPRX",1
"MA1481.1","MA1481.1",0,1034,0,2.585,0,1,"DRGX",1
"MA1484.1","MA1484.1",0,2275,0,5.6875,0,1,"ETS2",1
"MA1485.1","MA1485.1",0,3569,0,8.9225,0,1,"FERD3L",1
"MA1489.1","MA1489.1",0,2143,0,5.3575,0,1,"FOXN3",1
"MA1493.1","MA1493.1",0,1264,0,3.16,0,1,"HES6",1
"MA1495.1","MA1495.1",0,931,0,2.3275,0,1,"HOXA1",1
"MA1497.1","MA1497.1",0,887,0,2.2175,0,1,"HOXA6",1
"MA1500.1","MA1500.1",0,1166,0,2.915,0,1,"HOXB6",1
"MA1501.1","MA1501.1",0,928,0,2.32,0,1,"HOXB7",1
"MA1502.1","MA1502.1",0,870,0,2.175,0,1,"HOXB8",1
"MA1503.1","MA1503.1",0,890,0,2.225,0,1,"HOXB9",1
"MA1505.1","MA1505.1",0,618,0,1.545,0,1,"HOXC8",1
"MA1506.1","MA1506.1",0,946,0,2.365,0,1,"HOXD10",1
"MA1509.1","MA1509.1",0,911,0,2.2775,0,1,"IRF6",1
"MA1512.1","MA1512.1",0,8513,0,21.2825,0,1,"KLF11",1
"MA1514.1","MA1514.1",0,6611,0,16.5275,0,1,"KLF17",1
"MA1516.1","MA1516.1",0,5675,0,14.1875,0,1,"KLF3",1
"MA1519.1","MA1519.1",0,934,0,2.335,0,1,"LHX5",1
"MA1523.1","MA1523.1",0,3229,0,8.0725,0,1,"MSANTD3",1
"MA1527.1","MA1527.1",0,2732,0,6.83,0,1,"NFIC.1",1
"MA1528.1","MA1528.1",0,2963,0,7.4075,0,1,"NFIX.1",1
"MA1529.1","MA1529.1",0,4146,0,10.365,0,1,"NHLH2",1
"MA1530.1","MA1530.1",0,1586,0,3.965,0,1,"NKX6-3",1
"MA1531.1","MA1531.1",0,2881,0,7.2025,0,1,"NR1D1",1
"MA1534.1","MA1534.1",0,2212,0,5.53,0,1,"NR1I3",1
"MA1535.1","MA1535.1",0,2049,0,5.1225,0,1,"NR2C1",1
"MA1536.1","MA1536.1",0,2349,0,5.8725,0,1,"NR2C2.1",1
"MA1538.1","MA1538.1",0,1822,0,4.555,0,1,"NR2F1.2",1
"MA1539.1","MA1539.1",0,1675,0,4.1875,0,1,"NR2F6",1
"MA1541.1","MA1541.1",0,2792,0,6.98,0,1,"NR6A1",1
"MA1542.1","MA1542.1",0,1099,0,2.7475,0,1,"OSR1",1
"MA1544.1","MA1544.1",0,472,0,1.18,0,1,"OVOL1",1
"MA1545.1","MA1545.1",0,472,0,1.18,0,1,"OVOL2",1
"MA1546.1","MA1546.1",0,704,0,1.76,0,1,"PAX3.1",1
"MA1548.1","MA1548.1",0,3348,0,8.37,0,1,"PLAGL2",1
"MA1549.1","MA1549.1",0,1726,0,4.315,0,1,"POU6F1.1",1
"MA1552.1","MA1552.1",0,1538,0,3.845,0,1,"RARB",1
"MA1553.1","MA1553.1",0,1367,0,3.4175,0,1,"RARG",1
"MA1554.1","MA1554.1",0,1327,0,3.3175,0,1,"RFX7",1
"MA1555.1","MA1555.1",0,1532,0,3.83,0,1,"RXRB.1",1
"MA1556.1","MA1556.1",0,1877,0,4.6925,0,1,"RXRG.1",1
"MA1557.1","MA1557.1",0,487,0,1.2175,0,1,"SMAD5",1
"MA1558.1","MA1558.1",0,4676,0,11.69,0,1,"SNAI1",1
"MA1559.1","MA1559.1",0,3993,0,9.9825,0,1,"SNAI3",1
"MA1560.1","MA1560.1",0,1220,0,3.05,0,1,"SOHLH2",1
"MA1561.1","MA1561.1",0,752,0,1.88,0,1,"SOX12",1
"MA1564.1","MA1564.1",0,10101,0,25.2525,0,1,"SP9",1
"MA1565.1","MA1565.1",0,4805,0,12.0125,0,1,"TBX18",1
"MA1568.1","MA1568.1",0,915,0,2.2875,0,1,"TCF21",1
"MA1569.1","MA1569.1",0,2575,0,6.4375,0,1,"TFAP2E",1
"MA1570.1","MA1570.1",0,1186,0,2.965,0,1,"TFAP4.1",1
"MA1571.1","MA1571.1",0,1248,0,3.12,0,1,"TGIF2LX",1
"MA1572.1","MA1572.1",0,1143,0,2.8575,0,1,"TGIF2LY",1
"MA1575.1","MA1575.1",0,1820,0,4.55,0,1,"THRB.1",1
"MA1576.1","MA1576.1",0,2934,0,7.335,0,1,"THRB.2",1
"MA1577.1","MA1577.1",0,940,0,2.35,0,1,"TLX2",1
"MA1578.1","MA1578.1",0,2038,0,5.095,0,1,"VEZF1",1
"MA1580.1","MA1580.1",0,1553,0,3.8825,0,1,"ZBTB32",1
"MA1585.1","MA1585.1",0,1391,0,3.4775,0,1,"ZKSCAN1",1
"MA1587.1","MA1587.1",0,6755,0,16.8875,0,1,"ZNF135",1
"MA1588.1","MA1588.1",0,2375,0,5.9375,0,1,"ZNF136",1
"MA1589.1","MA1589.1",0,3210,0,8.025,0,1,"ZNF140",1
"MA1593.1","MA1593.1",0,3608,0,9.02,0,1,"ZNF317",1
"MA1594.1","MA1594.1",0,2404,0,6.01,0,1,"ZNF382",1
"MA1597.1","MA1597.1",0,4100,0,10.25,0,1,"ZNF528",1
"MA1600.1","MA1600.1",0,3750,0,9.375,0,1,"ZNF684",1
"MA1602.1","MA1602.1",0,995,0,2.4875,0,1,"ZSCAN29",1
"MA1100.2","MA1100.2",0,4524,0,11.31,0,1,"ASCL1",1
"MA0605.2","MA0605.2",0,1645,0,4.1125,0,1,"ATF3",1
"MA0462.2","MA0462.2",0,4526,0,11.315,0,1,"BATF::JUN",1
"MA0463.2","MA0463.2",0,2049,0,5.1225,0,1,"BCL6",1
"MA0864.2","MA0864.2",0,914,0,2.285,0,1,"E2F2",1
"MA0469.3","MA0469.3",0,298,0,0.745,0,1,"E2F3",1
"MA0470.2","MA0470.2",0,689,0,1.7225,0,1,"E2F4",1
"MA0612.2","MA0612.2",0,928,0,2.32,0,1,"EMX1",1
"MA0766.2","MA0766.2",0,1543,0,3.8575,0,1,"GATA5",1
"MA0038.2","MA0038.2",0,2381,0,5.9525,0,1,"GFI1",1
"MA0893.2","MA0893.2",0,982,0,2.455,0,1,"GSX2",1
"MA1099.2","MA1099.2",0,2720,0,6.8,0,1,"HES1",1
"MA0616.2","MA0616.2",0,1389,0,3.4725,0,1,"HES2",1
"MA0900.2","MA0900.2",0,706,0,1.765,0,1,"HOXA2",1
"MA0158.2","MA0158.2",0,1098,0,2.745,0,1,"HOXA5",1
"MA0594.2","MA0594.2",0,285,0,0.7125,0,1,"HOXA9",1
"MA0902.2","MA0902.2",0,1090,0,2.725,0,1,"HOXB2",1
"MA0904.2","MA0904.2",0,668,0,1.67,0,1,"HOXB5",1
"MA0485.2","MA0485.2",0,916,0,2.29,0,1,"HOXC9",1
"MA0912.2","MA0912.2",0,1070,0,2.675,0,1,"HOXD3",1
"MA0910.2","MA0910.2",0,870,0,2.175,0,1,"HOXD8",1
"MA0913.2","MA0913.2",0,2251,0,5.6275,0,1,"HOXD9",1
"MA1140.2","MA1140.2",0,1337,0,3.3425,0,1,"JUNB",1
"MA0701.2","MA0701.2",0,1269,0,3.1725,0,1,"LHX9",1
"MA0702.2","MA0702.2",0,1537,0,3.8425,0,1,"LMX1A",1
"MA0703.2","MA0703.2",0,1538,0,3.845,0,1,"LMX1B",1
"MA0623.2","MA0623.2",0,616,0,1.54,0,1,"NEUROG1",1
"MA0842.2","MA0842.2",0,2001,0,5.0025,0,1,"NRL",1
"MA0682.2","MA0682.2",0,1099,0,2.7475,0,1,"PITX1",1
"MA0075.3","MA0075.3",0,1305,0,3.2625,0,1,"PRRX2",1
"MA0867.2","MA0867.2",0,3728,0,9.32,0,1,"SOX4",1
"MA0868.2","MA0868.2",0,2150,0,5.375,0,1,"SOX8",1
"MA0632.2","MA0632.2",0,3751,0,9.3775,0,1,"TCFL5",1
"MA0871.2","MA0871.2",0,1918,0,4.795,0,1,"TFEC",1
"MA0753.2","MA0753.2",0,4984,0,12.46,0,1,"ZNF740",1
"MA1707.1","MA1707.1",0,1969,0,4.9225,0,1,"DMRTA1",1
"MA1711.1","MA1711.1",0,3999,0,9.9975,0,1,"ZNF343",1
"MA1714.1","MA1714.1",0,3616,0,9.04,0,1,"ZNF675",1
"MA1717.1","MA1717.1",0,1070,0,2.675,0,1,"ZNF784",1
"MA1718.1","MA1718.1",0,1671,0,4.1775,0,1,"ZNF8",1
"MA1720.1","MA1720.1",0,2602,0,6.505,0,1,"ZNF85",1
"MA1722.1","MA1722.1",0,1563,0,3.9075,0,1,"ZSCAN31",1
"MA1632.1","MA1632.1",0,3346,0,8.365,0,1,"ATF2",1
"MA1634.1","MA1634.1",0,4448,0,11.12,0,1,"BATF",1
"MA1635.1","MA1635.1",0,4132,0,10.33,0,1,"BHLHE22",1
"MA1636.1","MA1636.1",0,2970,0,7.425,0,1,"CEBPG.1",1
"MA1638.1","MA1638.1",0,2772,0,6.93,0,1,"HAND2",1
"MA1639.1","MA1639.1",0,2060,0,5.15,0,1,"MEIS1.1",1
"MA1640.1","MA1640.1",0,2167,0,5.4175,0,1,"MEIS2.1",1
"MA1641.1","MA1641.1",0,2599,0,6.4975,0,1,"MYF5",1
"MA1642.1","MA1642.1",0,3140,0,7.85,0,1,"NEUROG2.1",1
"MA1643.1","MA1643.1",0,4140,0,10.35,0,1,"NFIB",1
"MA1644.1","MA1644.1",0,2844,0,7.11,0,1,"NFYC",1
"MA1645.1","MA1645.1",0,3536,0,8.84,0,1,"NKX2-2",1
"MA1646.1","MA1646.1",0,4671,0,11.6775,0,1,"OSR2",1
"MA1649.1","MA1649.1",0,2972,0,7.43,0,1,"ZBTB12",1
"MA1651.1","MA1651.1",0,3352,0,8.38,0,1,"ZFP42",1
"MA1654.1","MA1654.1",0,5384,0,13.46,0,1,"ZNF16",1
"MA1655.1","MA1655.1",0,3071,0,7.6775,0,1,"ZNF341",1
"MA1656.1","MA1656.1",0,4969,0,12.4225,0,1,"ZNF449",1
"MA1657.1","MA1657.1",0,2405,0,6.0125,0,1,"ZNF652",1
"MA1683.1","MA1683.1",0,2943,0,7.3575,0,1,"FOXA3",1
"MA1725.1","MA1725.1",0,4422,0,11.055,0,1,"ZNF189",1
"MA1726.1","MA1726.1",0,5686,0,14.215,0,1,"ZNF331",1
"MA1727.1","MA1727.1",0,2670,0,6.675,0,1,"ZNF417",1
"MA1728.1","MA1728.1",0,6390,0,15.975,0,1,"ZNF549",1
"MA1729.1","MA1729.1",0,4472,0,11.18,0,1,"ZNF680",1
"MA1731.1","MA1731.1",0,6699,0,16.7475,0,1,"ZNF768",1
"MA0833.2","MA0833.2",0,2513,0,6.2825,0,1,"ATF4",1
"MA0835.2","MA0835.2",0,4629,0,11.5725,0,1,"BATF3",1
"MA0465.2","MA0465.2",0,2981,0,7.4525,0,1,"CDX2",1
"MA0102.4","MA0102.4",0,2732,0,6.83,0,1,"CEBPA",1
"MA0836.2","MA0836.2",0,2476,0,6.19,0,1,"CEBPD",1
"MA0018.4","MA0018.4",0,3307,0,8.2675,0,1,"CREB1",1
"MA0471.2","MA0471.2",0,8520,0,21.3,0,1,"E2F6",1
"MA0154.4","MA0154.4",0,4419,0,11.0475,0,1,"EBF1",1
"MA0162.4","MA0162.4",0,8742,0,21.855,0,1,"EGR1",1
"MA0592.3","MA0592.3",0,3178,0,7.945,0,1,"ESRRA",1
"MA0477.2","MA0477.2",0,3919,0,9.7975,0,1,"FOSL1",1
"MA0148.4","MA0148.4",0,3344,0,8.36,0,1,"FOXA1",1
"MA0047.3","MA0047.3",0,3241,0,8.1025,0,1,"FOXA2",1
"MA1103.2","MA1103.2",0,3037,0,7.5925,0,1,"FOXK2",1
"MA0481.3","MA0481.3",0,3423,0,8.5575,0,1,"FOXP1",1
"MA0035.4","MA0035.4",0,1828,0,4.57,0,1,"GATA1",1
"MA0482.2","MA0482.2",0,2804,0,7.01,0,1,"GATA4",1
"MA1104.2","MA1104.2",0,2511,0,6.2775,0,1,"GATA6",1
"MA1105.2","MA1105.2",0,2477,0,6.1925,0,1,"GRHL2",1
"MA0043.3","MA0043.3",0,2186,0,5.465,0,1,"HLF",1
"MA0114.4","MA0114.4",0,3298,0,8.245,0,1,"HNF4A.1",1
"MA0484.2","MA0484.2",0,3289,0,8.2225,0,1,"HNF4G",1
"MA0901.2","MA0901.2",0,4465,0,11.1625,0,1,"HOXB13",1
"MA0490.2","MA0490.2",0,3954,0,9.885,0,1,"JUNB.1",1
"MA0491.2","MA0491.2",0,3660,0,9.15,0,1,"JUND.1",1
"MA1107.2","MA1107.2",0,10867,0,27.1675,0,1,"KLF9",1
"MA0700.2","MA0700.2",0,1426,0,3.565,0,1,"LHX2",1
"MA0495.3","MA0495.3",0,3140,0,7.85,0,1,"MAFF",1
"MA0496.3","MA0496.3",0,4763,0,11.9075,0,1,"MAFK",1
"MA0052.4","MA0052.4",0,5419,0,13.5475,0,1,"MEF2A",1
"MA0620.3","MA0620.3",0,1528,0,3.82,0,1,"MITF",1
"MA1108.2","MA1108.2",0,2297,0,5.7425,0,1,"MXI1",1
"MA0500.2","MA0500.2",0,4351,0,10.8775,0,1,"MYOG",1
"MA0056.2","MA0056.2",0,3184,0,7.96,0,1,"MZF1",1
"MA0089.2","MA0089.2",0,3512,0,8.78,0,1,"MAFG::NFE2L1",1
"MA0025.2","MA0025.2",0,2479,0,6.1975,0,1,"NFIL3",1
"MA0502.2","MA0502.2",0,3260,0,8.15,0,1,"NFYB",1
"MA0063.2","MA0063.2",0,2111,0,5.2775,0,1,"NKX2-5",1
"MA1112.2","MA1112.2",0,3745,0,9.3625,0,1,"NR4A1",1
"MA0679.2","MA0679.2",0,2557,0,6.3925,0,1,"ONECUT1",1
"MA0712.2","MA0712.2",0,1622,0,4.055,0,1,"OTX2",1
"MA1113.2","MA1113.2",0,2390,0,5.975,0,1,"PBX2",1
"MA0681.2","MA0681.2",0,4430,0,11.075,0,1,"PHOX2B",1
"MA0782.2","MA0782.2",0,3792,0,9.48,0,1,"PKNOX1",1
"MA0627.2","MA0627.2",0,3648,0,9.12,0,1,"POU2F3",1
"MA0508.3","MA0508.3",0,6337,0,15.8425,0,1,"PRDM1",1
"MA0743.2","MA0743.2",0,2710,0,6.775,0,1,"SCRT1",1
"MA0744.2","MA0744.2",0,2841,0,7.1025,0,1,"SCRT2",1
"MA0143.4","MA0143.4",0,1923,0,4.8075,0,1,"SOX2",1
"MA0769.2","MA0769.2",0,2692,0,6.73,0,1,"TCF7",1
"MA0090.3","MA0090.3",0,2661,0,6.6525,0,1,"TEAD1",1
"MA0809.2","MA0809.2",0,2678,0,6.695,0,1,"TEAD4",1
"MA0003.4","MA0003.4",0,5750,0,14.375,0,1,"TFAP2A.2",1
"MA0814.2","MA0814.2",0,6171,0,15.4275,0,1,"TFAP2C.2",1
"MA1123.2","MA1123.2",0,2783,0,6.9575,0,1,"TWIST1",1
"MA0748.2","MA0748.2",0,3284,0,8.21,0,1,"YY2",1
"MA0609.2","MA0609.2",0,1532,0,3.83,0,1,"CREM",1
"MA1928.1","MA1928.1",0,4134,0,10.335,0,1,"BNC2",1
"MA1931.1","MA1931.1",0,2090,0,5.225,0,1,"ELK1::HOXA1",1
"MA1932.1","MA1932.1",0,1963,0,4.9075,0,1,"ELK1::HOXB13",1
"MA1933.1","MA1933.1",0,2204,0,5.51,0,1,"ELK1::SREBF2",1
"MA1934.1","MA1934.1",0,3637,0,9.0925,0,1,"ERF::FIGLA",1
"MA1937.1","MA1937.1",0,1874,0,4.685,0,1,"ERF::HOXB13",1
"MA1938.1","MA1938.1",0,4415,0,11.0375,0,1,"ERF::NHLH1",1
"MA1939.1","MA1939.1",0,1345,0,3.3625,0,1,"ERF::SREBF2",1
"MA1940.1","MA1940.1",0,1623,0,4.0575,0,1,"ETV2::DRGX",1
"MA1941.1","MA1941.1",0,4631,0,11.5775,0,1,"ETV2::FIGLA",1
"MA1943.1","MA1943.1",0,1093,0,2.7325,0,1,"ETV2::HOXB13",1
"MA1944.1","MA1944.1",0,2498,0,6.245,0,1,"ETV5::DRGX",1
"MA1945.1","MA1945.1",0,5662,0,14.155,0,1,"ETV5::FIGLA",1
"MA1948.1","MA1948.1",0,1598,0,3.995,0,1,"ETV5::HOXA2",1
"MA1949.1","MA1949.1",0,1896,0,4.74,0,1,"FLI1::DRGX",1
"MA1951.1","MA1951.1",0,1477,0,3.6925,0,1,"FOS.1",1
"MA1957.1","MA1957.1",0,2033,0,5.0825,0,1,"HOXB2::ELK1",1
"MA1958.1","MA1958.1",0,2107,0,5.2675,0,1,"HOXD12::ELK1",1
"MA1960.1","MA1960.1",0,2347,0,5.8675,0,1,"MGA::EVX1",1
"MA1962.1","MA1962.1",0,2965,0,7.4125,0,1,"POU2F1::SOX2",1
"MA1963.1","MA1963.1",0,2079,0,5.1975,0,1,"SATB1",1
"MA1966.1","MA1966.1",0,5416,0,13.54,0,1,"TFAP4::ETV1",1
"MA1967.1","MA1967.1",0,4356,0,10.89,0,1,"TFAP4::FLI1",1
"MA1968.1","MA1968.1",0,705,0,1.7625,0,1,"TFCP2",1
"MA1970.1","MA1970.1",0,2471,0,6.1775,0,1,"TRPS1",1
"MA1971.1","MA1971.1",0,1211,0,3.0275,0,1,"ZBED2",1
"MA1972.1","MA1972.1",0,8666,0,21.665,0,1,"ZFP14",1
"MA1973.1","MA1973.1",0,4215,0,10.5375,0,1,"ZKSCAN3",1
"MA1974.1","MA1974.1",0,1582,0,3.955,0,1,"ZNF211",1
"MA1975.1","MA1975.1",0,2265,0,5.6625,0,1,"ZNF214",1
"MA1977.1","MA1977.1",0,4097,0,10.2425,0,1,"ZNF324",1
"MA1978.1","MA1978.1",0,4993,0,12.4825,0,1,"ZNF354A",1
"MA1979.1","MA1979.1",0,4277,0,10.6925,0,1,"ZNF416",1
"MA1980.1","MA1980.1",0,4288,0,10.72,0,1,"ZNF418",1
"MA1982.1","MA1982.1",0,4115,0,10.2875,0,1,"ZNF574",1
"MA1983.1","MA1983.1",0,3027,0,7.5675,0,1,"ZNF582",1
"MA1984.1","MA1984.1",0,2488,0,6.22,0,1,"ZNF667",1
"MA1985.1","MA1985.1",0,2202,0,5.505,0,1,"ZNF669",1
"MA1986.1","MA1986.1",0,4465,0,11.1625,0,1,"ZNF692",1
"MA2003.1","MA2003.1",0,2440,0,6.1,0,1,"NKX2-4",1
"MA0041.2","MA0041.2",0,5153,0,12.8825,0,1,"FOXD3",1
"MA0067.2","MA0067.2",0,1125,0,2.8125,0,1,"PAX2",1
"MA0156.3","MA0156.3",0,2610,0,6.525,0,1,"FEV",1
"MA0160.2","MA0160.2",0,2697,0,6.7425,0,1,"NR4A2",1
"MA0466.3","MA0466.3",0,663,0,1.6575,0,1,"CEBPB",1
"MA0507.2","MA0507.2",0,3063,0,7.6575,0,1,"POU2F2",1
"MA0509.3","MA0509.3",0,1711,0,4.2775,0,1,"RFX1",1
"MA0526.4","MA0526.4",0,1336,0,3.34,0,1,"USF2",1
"MA0607.2","MA0607.2",0,650,0,1.625,0,1,"BHLHA15",1
"MA0625.2","MA0625.2",0,2488,0,6.22,0,1,"NFATC3",1
"MA0642.2","MA0642.2",0,982,0,2.455,0,1,"EN2",1
"MA0644.2","MA0644.2",0,1035,0,2.5875,0,1,"ESX1",1
"MA0651.2","MA0651.2",0,769,0,1.9225,0,1,"HOXC11",1
"MA0666.2","MA0666.2",0,1151,0,2.8775,0,1,"MSX1",1
"MA0690.2","MA0690.2",0,2940,0,7.35,0,1,"TBX21",1
"MA0707.2","MA0707.2",0,1100,0,2.75,0,1,"MNX1",1
"MA0708.2","MA0708.2",0,1151,0,2.8775,0,1,"MSX2",1
"MA0723.2","MA0723.2",0,874,0,2.185,0,1,"VAX2",1
"MA0754.2","MA0754.2",0,530,0,1.325,0,1,"CUX1",1
"MA0756.2","MA0756.2",0,350,0,0.875,0,1,"ONECUT2",1
"MA0759.2","MA0759.2",0,2839,0,7.0975,0,1,"ELK3",1
"MA0764.3","MA0764.3",0,2602,0,6.505,0,1,"ETV4",1
"MA0765.3","MA0765.3",0,2348,0,5.87,0,1,"ETV5",1
"MA0784.2","MA0784.2",0,3248,0,8.12,0,1,"POU1F1",1
"MA0798.3","MA0798.3",0,1793,0,4.4825,0,1,"RFX3",1
"MA0799.2","MA0799.2",0,1040,0,2.6,0,1,"RFX4",1
"MA0818.2","MA0818.2",0,540,0,1.35,0,1,"BHLHE22.1",1
"MA0819.2","MA0819.2",0,1585,0,3.9625,0,1,"CLOCK",1
"MA0821.2","MA0821.2",0,783,0,1.9575,0,1,"HES5",1
"MA0828.2","MA0828.2",0,922,0,2.305,0,1,"SREBF2.1",1
"MA0831.3","MA0831.3",0,1349,0,3.3725,0,1,"TFE3",1
"MA0837.2","MA0837.2",0,756,0,1.89,0,1,"CEBPE",1
"MA0847.3","MA0847.3",0,4283,0,10.7075,0,1,"FOXD2",1
"MA0865.2","MA0865.2",0,1841,0,4.6025,0,1,"E2F8",1
"MA0877.3","MA0877.3",0,423,0,1.0575,0,1,"BARHL1",1
"MA0878.3","MA0878.3",0,2026,0,5.065,0,1,"CDX1",1
"MA0879.2","MA0879.2",0,916,0,2.29,0,1,"DLX1",1
"MA0884.2","MA0884.2",0,1130,0,2.825,0,1,"DUXA",1
"MA1487.2","MA1487.2",0,5254,0,13.135,0,1,"FOXE1",1
"MA1491.2","MA1491.2",0,2734,0,6.835,0,1,"GLI3",1
"MA1498.2","MA1498.2",0,963,0,2.4075,0,1,"HOXA7",1
"MA1525.2","MA1525.2",0,2807,0,7.0175,0,1,"NFATC4",1
"MA1532.2","MA1532.2",0,2505,0,6.2625,0,1,"NR1D2",1
"MA1547.2","MA1547.2",0,1415,0,3.5375,0,1,"PITX2",1
"MA1563.2","MA1563.2",0,1921,0,4.8025,0,1,"SOX18",1
"MA1566.2","MA1566.2",0,2900,0,7.25,0,1,"TBX3",1
"MA1601.2","MA1601.2",0,3655,0,9.1375,0,1,"ZNF75D",1
